#nodeA	nodeB	score1
APOA2_MOUSE	HYES_MOUSE	0
APOA2_MOUSE	FETUA_MOUSE	0
APOA2_MOUSE	SOAT2_MOUSE	0
APOA2_MOUSE	CP2E1_MOUSE	0
APOA2_MOUSE	ACOC_MOUSE	0
APOA2_MOUSE	ALBU_MOUSE	0
APOA2_MOUSE	MT2_MOUSE	0
APOA2_MOUSE	MT1_MOUSE	0
APOA2_MOUSE	APOA1_MOUSE	0
APOA2_MOUSE	FIBB_MOUSE	0
APOA2_MOUSE	SCRB1_MOUSE	0
APOA2_MOUSE	NHRF3_MOUSE	0
APOA2_MOUSE	CP7B1_MOUSE	0
APOA2_MOUSE	APOC1_MOUSE	0
APOA2_MOUSE	GCKR_MOUSE	0
APOA2_MOUSE	TTHY_MOUSE	0
APOA2_MOUSE	ADH1_MOUSE	0
OCTC_MOUSE	CPT1A_MOUSE	0
OCTC_MOUSE	CACP_MOUSE	0
OCTC_MOUSE	CPT2_MOUSE	0
ROA2_MOUSE	HNRH1_MOUSE	0
ROA2_MOUSE	HNRPL_MOUSE	0
ROA2_MOUSE	PP2AA_MOUSE	0
ROA2_MOUSE	1433E_MOUSE	0
ROA2_MOUSE	PTMA_MOUSE	0
ROA2_MOUSE	ROA1_MOUSE	0
RL8_MOUSE	RLA1_MOUSE	0
RL8_MOUSE	RL19_MOUSE	0
RL8_MOUSE	GBLP_MOUSE	0
RL8_MOUSE	RS3A_MOUSE	0
RL8_MOUSE	RL6_MOUSE	0
RL8_MOUSE	RS3_MOUSE	0
RL8_MOUSE	RS19_MOUSE	0
RL8_MOUSE	RL7_MOUSE	0
RL8_MOUSE	RL37A_MOUSE	0
RL8_MOUSE	RS23_MOUSE	0
RL8_MOUSE	RS10_MOUSE	0
RL8_MOUSE	RL18_MOUSE	0
RL8_MOUSE	RS7_MOUSE	0
RL8_MOUSE	RS17_MOUSE	0
RL8_MOUSE	RLA0_MOUSE	0
AP1S1_MOUSE	AP2M1_MOUSE	0
AP1S1_MOUSE	S61A1_MOUSE	0
AP1S1_MOUSE	AP1G1_MOUSE	0
AP1S1_MOUSE	MOT1_MOUSE	0
CTNB1_MOUSE	SRSF5_MOUSE	0
CTNB1_MOUSE	VINC_MOUSE	0
CTNB1_MOUSE	CLUS_MOUSE	0
CTNB1_MOUSE	CADH2_MOUSE	0
CTNB1_MOUSE	CSK2B_MOUSE	0
CTNB1_MOUSE	RLA2_MOUSE	0
CTNB1_MOUSE	TBA4A_MOUSE	0
CTNB1_MOUSE	PTPRU_MOUSE	0
CTNB1_MOUSE	GSTK1_MOUSE	0
CTNB1_MOUSE	FUS_MOUSE	0
CTNB1_MOUSE	GLRX3_MOUSE	0
CTNB1_MOUSE	FKB1A_MOUSE	0
CTNB1_MOUSE	PAIRB_MOUSE	0
CTNB1_MOUSE	DDX1_MOUSE	0
CTNB1_MOUSE	CTNA1_MOUSE	0
CTNB1_MOUSE	PP1A_MOUSE	0
CTNB1_MOUSE	PPAC_MOUSE	0
CTNB1_MOUSE	HNRPM_MOUSE	0
CTNB1_MOUSE	UBXN1_MOUSE	0
CTNB1_MOUSE	CSK21_MOUSE	0
ARPC2_MOUSE	ARPC5_MOUSE	0
ARPC2_MOUSE	ARP2_MOUSE	0
ARPC2_MOUSE	VINC_MOUSE	0
ARPC2_MOUSE	COR1B_MOUSE	0
ARPC2_MOUSE	ARP3_MOUSE	0
ARPC2_MOUSE	ARPC3_MOUSE	0
ARPC2_MOUSE	ARC1A_MOUSE	0
ARPC2_MOUSE	ARC1B_MOUSE	0
ARPC2_MOUSE	ARPC4_MOUSE	0
ROA0_MOUSE	ARPC5_MOUSE	0
RLA1_MOUSE	RS15A_MOUSE	0
RLA1_MOUSE	RL19_MOUSE	0
RLA1_MOUSE	RS27A_MOUSE	0
RLA1_MOUSE	RS24_MOUSE	0
RLA1_MOUSE	RLA2_MOUSE	0
RLA1_MOUSE	MPC2_MOUSE	0
RLA1_MOUSE	THIO_MOUSE	0
RLA1_MOUSE	RS3_MOUSE	0
RLA1_MOUSE	EF1A1_MOUSE	0
RLA1_MOUSE	RL7_MOUSE	0
RLA1_MOUSE	RL37A_MOUSE	0
RLA1_MOUSE	RS23_MOUSE	0
RLA1_MOUSE	RS10_MOUSE	0
RLA1_MOUSE	RS7_MOUSE	0
RLA1_MOUSE	RLA0_MOUSE	0
RLA1_MOUSE	RS28_MOUSE	0
PSMD4_MOUSE	SQSTM_MOUSE	0
PSMD4_MOUSE	PSMD3_MOUSE	0
PSMD4_MOUSE	PSB6_MOUSE	0
PSMD4_MOUSE	EGFR_MOUSE	0
PSMD4_MOUSE	RS27A_MOUSE	0
PSMD4_MOUSE	PRS4_MOUSE	0
PSMD4_MOUSE	PSD13_MOUSE	0
PSMD4_MOUSE	PSA7_MOUSE	0
PSMD4_MOUSE	RD23B_MOUSE	0
PSMD4_MOUSE	PSB2_MOUSE	0
PSMD4_MOUSE	ADRM1_MOUSE	0
PSMD4_MOUSE	PSA5_MOUSE	0
RS9_MOUSE	RS4X_MOUSE	0
SYVC_MOUSE	SYLC_MOUSE	0
SYVC_MOUSE	SYIM_MOUSE	0
SYVC_MOUSE	SYIC_MOUSE	0
SYVC_MOUSE	EF1D_MOUSE	0
2AAA_MOUSE	PP2AA_MOUSE	0
2AAA_MOUSE	PTPA_MOUSE	0
MPRD_MOUSE	4F2_MOUSE	0
MPRD_MOUSE	VA0D1_MOUSE	0
MPRD_MOUSE	KFA_MOUSE	0
MPRD_MOUSE	PROF1_MOUSE	0
MPRD_MOUSE	DYHC1_MOUSE	0
MPRD_MOUSE	MYPT1_MOUSE	0
MPRD_MOUSE	NMT1_MOUSE	0
MPRD_MOUSE	CASP7_MOUSE	0
MPRD_MOUSE	FAS_MOUSE	0
MPRD_MOUSE	SSRP1_MOUSE	0
MPRD_MOUSE	RBM39_MOUSE	0
MPRD_MOUSE	GLCNE_MOUSE	0
MPRD_MOUSE	CUL4A_MOUSE	0
MPRD_MOUSE	PIPNB_MOUSE	0
MPRD_MOUSE	TOP1_MOUSE	0
THIOM_MOUSE	TRXR1_MOUSE	0
THIOM_MOUSE	1433E_MOUSE	0
THIOM_MOUSE	AP2M1_MOUSE	0
THIOM_MOUSE	TCOF_MOUSE	0
THIOM_MOUSE	HGS_MOUSE	0
THIOM_MOUSE	PPID_MOUSE	0
THIOM_MOUSE	LAMP1_MOUSE	0
THIOM_MOUSE	RENT1_MOUSE	0
THIOM_MOUSE	BUB3_MOUSE	0
CATD_MOUSE	VPP1_MOUSE	0
CATD_MOUSE	NPC2_MOUSE	0
CATD_MOUSE	ANXA7_MOUSE	0
CATD_MOUSE	CATB_MOUSE	0
CATD_MOUSE	CATH_MOUSE	0
CATD_MOUSE	TGM2_MOUSE	0
CATD_MOUSE	CXB1_MOUSE	0
CATD_MOUSE	MSRA_MOUSE	0
CATD_MOUSE	TTHY_MOUSE	0
CATD_MOUSE	GPX1_MOUSE	0
PGRC1_MOUSE	FADS1_MOUSE	0
PGRC1_MOUSE	SFXN1_MOUSE	0
PGRC1_MOUSE	CYB5_MOUSE	0
PGRC1_MOUSE	FADS2_MOUSE	0
PGRC1_MOUSE	OST48_MOUSE	0
PGRC1_MOUSE	CYB5B_MOUSE	0
PGRC1_MOUSE	PGRC2_MOUSE	0
KINH_MOUSE	TRXR1_MOUSE	0
KINH_MOUSE	DLDH_MOUSE	0
KINH_MOUSE	AP2M1_MOUSE	0
KINH_MOUSE	HGS_MOUSE	0
KINH_MOUSE	RRBP1_MOUSE	0
KINH_MOUSE	NUDC_MOUSE	0
KINH_MOUSE	NEDD4_MOUSE	0
KINH_MOUSE	NDUAD_MOUSE	0
KINH_MOUSE	RENT1_MOUSE	0
KINH_MOUSE	BUB3_MOUSE	0
ODO2_MOUSE	ODPX_MOUSE	0
ODO2_MOUSE	ODO1_MOUSE	0
ODO2_MOUSE	DLDH_MOUSE	0
ODO2_MOUSE	SCFD1_MOUSE	0
ODO2_MOUSE	DHSA_MOUSE	0
ODO2_MOUSE	UMPS_MOUSE	0
ODO2_MOUSE	HCDH_MOUSE	0
ODO2_MOUSE	SUCA_MOUSE	0
ODO2_MOUSE	NP1L1_MOUSE	0
BIEA_MOUSE	DHDH_MOUSE	0
BIEA_MOUSE	ASPD_MOUSE	0
GOGA2_MOUSE	GORS2_MOUSE	0
GOGA2_MOUSE	RAB1B_MOUSE	0
GOGA2_MOUSE	RAB2A_MOUSE	0
DHDH_MOUSE	ADK_MOUSE	0
VATB2_MOUSE	VA0D1_MOUSE	0
VATB2_MOUSE	VATE1_MOUSE	0
VATB2_MOUSE	VPP1_MOUSE	0
VATB2_MOUSE	ATPB_MOUSE	0
VATB2_MOUSE	ATPA_MOUSE	0
VATB2_MOUSE	VATA_MOUSE	0
4F2_MOUSE	VA0D1_MOUSE	0
4F2_MOUSE	KFA_MOUSE	0
4F2_MOUSE	PROF1_MOUSE	0
4F2_MOUSE	DYHC1_MOUSE	0
4F2_MOUSE	MYPT1_MOUSE	0
4F2_MOUSE	NMT1_MOUSE	0
4F2_MOUSE	CASP7_MOUSE	0
4F2_MOUSE	FAS_MOUSE	0
4F2_MOUSE	SSRP1_MOUSE	0
4F2_MOUSE	RBM39_MOUSE	0
4F2_MOUSE	GLCNE_MOUSE	0
4F2_MOUSE	CUL4A_MOUSE	0
4F2_MOUSE	BAAT_MOUSE	0
4F2_MOUSE	PIPNB_MOUSE	0
4F2_MOUSE	TOP1_MOUSE	0
NDUS3_MOUSE	NDUS2_MOUSE	0
NDUS3_MOUSE	NDUS7_MOUSE	0
NDUS3_MOUSE	DLDH_MOUSE	0
NDUS3_MOUSE	DHSA_MOUSE	0
NDUS3_MOUSE	NDUA5_MOUSE	0
NDUS3_MOUSE	ATPA_MOUSE	0
NDUS3_MOUSE	NDUV1_MOUSE	0
NDUS3_MOUSE	NDUS8_MOUSE	0
DHSB_MOUSE	NDUS2_MOUSE	0
DHSB_MOUSE	MDHM_MOUSE	0
DHSB_MOUSE	DLDH_MOUSE	0
DHSB_MOUSE	DHSA_MOUSE	0
DHSB_MOUSE	NDUB9_MOUSE	0
DHSB_MOUSE	CY1_MOUSE	0
DHSB_MOUSE	ATPO_MOUSE	0
DHSB_MOUSE	NDUS1_MOUSE	0
DHSB_MOUSE	ADX_MOUSE	0
DHSB_MOUSE	SUCA_MOUSE	0
DHSB_MOUSE	C560_MOUSE	0
ALDR_MOUSE	ATAD1_MOUSE	0
ALDR_MOUSE	ALD2_MOUSE	0
SGTA_MOUSE	JAM1_MOUSE	0
PEA15_MOUSE	CALX_MOUSE	0
PEA15_MOUSE	LGMN_MOUSE	0
PEA15_MOUSE	AN32A_MOUSE	0
PEA15_MOUSE	MK03_MOUSE	0
PEA15_MOUSE	MK01_MOUSE	0
NDUA2_MOUSE	NDUA6_MOUSE	0
NDUA2_MOUSE	NDUV3_MOUSE	0
NDUA2_MOUSE	NDUB5_MOUSE	0
NDUA2_MOUSE	NDUS5_MOUSE	0
NDUA2_MOUSE	PDCD5_MOUSE	0
NDUA2_MOUSE	NDUBB_MOUSE	0
NDUA2_MOUSE	NDUB7_MOUSE	0
NDUA2_MOUSE	NDUAD_MOUSE	0
NDUA2_MOUSE	NDUA7_MOUSE	0
NDUA2_MOUSE	RT21_MOUSE	0
PSB4_MOUSE	PSB1_MOUSE	0
PSB4_MOUSE	PSA2_MOUSE	0
PSB4_MOUSE	PSB6_MOUSE	0
PSB4_MOUSE	PSA6_MOUSE	0
PSB4_MOUSE	PSB5_MOUSE	0
PSB4_MOUSE	PSB8_MOUSE	0
PSB4_MOUSE	PSB7_MOUSE	0
PSB4_MOUSE	PSDE_MOUSE	0
PSB4_MOUSE	PSA7_MOUSE	0
PSB4_MOUSE	PSB2_MOUSE	0
PSB4_MOUSE	PSA1_MOUSE	0
PSB4_MOUSE	PSA4_MOUSE	0
PSB4_MOUSE	PSA3_MOUSE	0
PSB4_MOUSE	PSA5_MOUSE	0
PSB4_MOUSE	PSB3_MOUSE	0
ABHGA_MOUSE	HM13_MOUSE	0
ABHGA_MOUSE	AMACR_MOUSE	0
ABHGA_MOUSE	ROA1_MOUSE	0
ABHGA_MOUSE	NU4M_MOUSE	0
NIT1_MOUSE	NIT2_MOUSE	0
NIT1_MOUSE	ILVBL_MOUSE	0
NIT1_MOUSE	BUP1_MOUSE	0
NIT1_MOUSE	VNN1_MOUSE	0
ETFB_MOUSE	ACSF3_MOUSE	0
ETFB_MOUSE	ETFD_MOUSE	0
ETFB_MOUSE	ETFA_MOUSE	0
ETFB_MOUSE	ACADM_MOUSE	0
TS101_MOUSE	HINT1_MOUSE	0
TS101_MOUSE	KAP0_MOUSE	0
TS101_MOUSE	HGS_MOUSE	0
TS101_MOUSE	TSN_MOUSE	0
TS101_MOUSE	MOGS_MOUSE	0
TS101_MOUSE	PDC6I_MOUSE	0
TS101_MOUSE	UB2L3_MOUSE	0
TS101_MOUSE	P20D1_MOUSE	0
VAC14_MOUSE	PSA2_MOUSE	0
VAC14_MOUSE	PPP6_MOUSE	0
VAC14_MOUSE	EEA1_MOUSE	0
EWS_MOUSE	RT18B_MOUSE	0
EWS_MOUSE	FAS_MOUSE	0
EWS_MOUSE	GNAI2_MOUSE	0
EWS_MOUSE	MIF_MOUSE	0
EWS_MOUSE	APEX1_MOUSE	0
EWS_MOUSE	NDUV1_MOUSE	0
EWS_MOUSE	HYEP_MOUSE	0
EWS_MOUSE	HTAI2_MOUSE	0
EWS_MOUSE	KIME_MOUSE	0
EWS_MOUSE	NQO2_MOUSE	0
CLPP_MOUSE	CLPX_MOUSE	0
CLPP_MOUSE	CNDP2_MOUSE	0
CLPP_MOUSE	NDUAA_MOUSE	0
CLPP_MOUSE	PHB_MOUSE	0
CLPP_MOUSE	LONM_MOUSE	0
SODM_MOUSE	LYAG_MOUSE	0
SODM_MOUSE	RS3A_MOUSE	0
SODM_MOUSE	AT1A1_MOUSE	0
SODM_MOUSE	ATP5H_MOUSE	0
SODM_MOUSE	MK14_MOUSE	0
PSB1_MOUSE	PSA2_MOUSE	0
PSB1_MOUSE	PSB6_MOUSE	0
PSB1_MOUSE	PSD12_MOUSE	0
PSB1_MOUSE	PSA6_MOUSE	0
PSB1_MOUSE	PSB5_MOUSE	0
PSB1_MOUSE	PSB8_MOUSE	0
PSB1_MOUSE	PSB7_MOUSE	0
PSB1_MOUSE	PSA7_MOUSE	0
PSB1_MOUSE	PSB2_MOUSE	0
PSB1_MOUSE	PSA1_MOUSE	0
PSB1_MOUSE	PSA4_MOUSE	0
PSB1_MOUSE	PSA3_MOUSE	0
PSB1_MOUSE	PSA5_MOUSE	0
PSB1_MOUSE	PSB3_MOUSE	0
CISY_MOUSE	MDHM_MOUSE	0
CISY_MOUSE	ODO1_MOUSE	0
CISY_MOUSE	ACLY_MOUSE	0
CISY_MOUSE	IDH3A_MOUSE	0
GORS2_MOUSE	KPRA_MOUSE	0
GORS2_MOUSE	PHS_MOUSE	0
GORS2_MOUSE	TMEDA_MOUSE	0
GORS2_MOUSE	RPN2_MOUSE	0
GORS2_MOUSE	PRPS1_MOUSE	0
GORS2_MOUSE	COPB2_MOUSE	0
GORS2_MOUSE	VIGLN_MOUSE	0
GORS2_MOUSE	NQO2_MOUSE	0
GORS2_MOUSE	RAB2A_MOUSE	0
GORS2_MOUSE	MK01_MOUSE	0
LKHA4_MOUSE	ARPC3_MOUSE	0
LKHA4_MOUSE	MAOX_MOUSE	0
LKHA4_MOUSE	JAM1_MOUSE	0
LKHA4_MOUSE	AMPB_MOUSE	0
LKHA4_MOUSE	IRGM1_MOUSE	0
LKHA4_MOUSE	IGJ_MOUSE	0
VA0D1_MOUSE	KFA_MOUSE	0
VA0D1_MOUSE	PROF1_MOUSE	0
VA0D1_MOUSE	DYHC1_MOUSE	0
VA0D1_MOUSE	VATE1_MOUSE	0
VA0D1_MOUSE	VPP1_MOUSE	0
VA0D1_MOUSE	MYPT1_MOUSE	0
VA0D1_MOUSE	NMT1_MOUSE	0
VA0D1_MOUSE	AP2M1_MOUSE	0
VA0D1_MOUSE	CASP7_MOUSE	0
VA0D1_MOUSE	FAS_MOUSE	0
VA0D1_MOUSE	SSRP1_MOUSE	0
VA0D1_MOUSE	RBM39_MOUSE	0
VA0D1_MOUSE	GLCNE_MOUSE	0
VA0D1_MOUSE	CUL4A_MOUSE	0
VA0D1_MOUSE	PIPNB_MOUSE	0
VA0D1_MOUSE	TOP1_MOUSE	0
PURA1_MOUSE	PURA2_MOUSE	0
PURA1_MOUSE	NNRD_MOUSE	0
PURA1_MOUSE	EFTU_MOUSE	0
FUBP2_MOUSE	1433Z_MOUSE	0
FUBP2_MOUSE	RS3_MOUSE	0
TCPD_MOUSE	ADT2_MOUSE	0
TCPD_MOUSE	TCPE_MOUSE	0
TCPD_MOUSE	TCPQ_MOUSE	0
TCPD_MOUSE	CH60_MOUSE	0
TCPD_MOUSE	TCPH_MOUSE	0
TCPD_MOUSE	TCPB_MOUSE	0
CAZA2_MOUSE	PLST_MOUSE	0
CAZA2_MOUSE	DYR_MOUSE	0
CAZA2_MOUSE	CAPZB_MOUSE	0
ARPC5_MOUSE	EGFR_MOUSE	0
ARPC5_MOUSE	ARP2_MOUSE	0
ARPC5_MOUSE	ARP3_MOUSE	0
ARPC5_MOUSE	ARPC3_MOUSE	0
ARPC5_MOUSE	ARC1A_MOUSE	0
ARPC5_MOUSE	ARC1B_MOUSE	0
ARPC5_MOUSE	ARPC4_MOUSE	0
RANG_MOUSE	SAC1_MOUSE	0
RANG_MOUSE	RAN_MOUSE	0
SQSTM_MOUSE	TKT_MOUSE	0
SQSTM_MOUSE	BAG3_MOUSE	0
SARDH_MOUSE	SOX_MOUSE	0
SARDH_MOUSE	GCST_MOUSE	0
SARDH_MOUSE	PROD2_MOUSE	0
SARDH_MOUSE	M2GD_MOUSE	0
RS15A_MOUSE	RL19_MOUSE	0
RS15A_MOUSE	RS27A_MOUSE	0
RS15A_MOUSE	RS3A_MOUSE	0
RS15A_MOUSE	RS20_MOUSE	0
RS15A_MOUSE	RL6_MOUSE	0
RS15A_MOUSE	RS3_MOUSE	0
RS15A_MOUSE	RS19_MOUSE	0
RS15A_MOUSE	RL7_MOUSE	0
RS15A_MOUSE	RL37A_MOUSE	0
RS15A_MOUSE	RS23_MOUSE	0
RS15A_MOUSE	RS10_MOUSE	0
RS15A_MOUSE	RS7_MOUSE	0
RS15A_MOUSE	RLA0_MOUSE	0
PSMD3_MOUSE	PSD11_MOUSE	0
PSMD3_MOUSE	PRS8_MOUSE	0
PSMD3_MOUSE	PSD12_MOUSE	0
PSMD3_MOUSE	PSMD6_MOUSE	0
PSMD3_MOUSE	PSD13_MOUSE	0
PSMD3_MOUSE	PSB2_MOUSE	0
PSMD3_MOUSE	MOGS_MOUSE	0
NUCG_MOUSE	AP2M1_MOUSE	0
NUCG_MOUSE	S27A2_MOUSE	0
NUCG_MOUSE	LAMP1_MOUSE	0
NUCG_MOUSE	APEX1_MOUSE	0
NUCG_MOUSE	NDUA7_MOUSE	0
HSP7C_MOUSE	SODC_MOUSE	0
HSP7C_MOUSE	HS90B_MOUSE	0
HSP7C_MOUSE	GRP75_MOUSE	0
HSP7C_MOUSE	STIP1_MOUSE	0
HSP7C_MOUSE	HS74L_MOUSE	0
HSP7C_MOUSE	GRP78_MOUSE	0
HSP7C_MOUSE	DNJB4_MOUSE	0
HSP7C_MOUSE	DNJA1_MOUSE	0
HSP7C_MOUSE	HS105_MOUSE	0
HSP7C_MOUSE	BAG3_MOUSE	0
HSP7C_MOUSE	HYOU1_MOUSE	0
SURF4_MOUSE	S61A1_MOUSE	0
VDAC3_MOUSE	VDAC1_MOUSE	0
VDAC3_MOUSE	AKC1H_MOUSE	0
VDAC3_MOUSE	PSMD6_MOUSE	0
VDAC3_MOUSE	VDAC2_MOUSE	0
VDAC3_MOUSE	TSN_MOUSE	0
VDAC3_MOUSE	AN32A_MOUSE	0
VDAC3_MOUSE	FETA_MOUSE	0
CMC2_MOUSE	GALK1_MOUSE	0
CMC2_MOUSE	ASGR1_MOUSE	0
CMC2_MOUSE	SOAT2_MOUSE	0
CMC2_MOUSE	CP2E1_MOUSE	0
CMC2_MOUSE	ACOC_MOUSE	0
CMC2_MOUSE	MT2_MOUSE	0
CMC2_MOUSE	MT1_MOUSE	0
CMC2_MOUSE	APOA1_MOUSE	0
CMC2_MOUSE	SCRB1_MOUSE	0
CMC2_MOUSE	NHRF3_MOUSE	0
CMC2_MOUSE	CP7B1_MOUSE	0
CMC2_MOUSE	GCKR_MOUSE	0
CMC2_MOUSE	ADH1_MOUSE	0
LAMP2_MOUSE	PPGB_MOUSE	0
LAMP2_MOUSE	CATL1_MOUSE	0
LAMP2_MOUSE	HEM6_MOUSE	0
LAMP2_MOUSE	LYAG_MOUSE	0
LAMP2_MOUSE	TPP1_MOUSE	0
LAMP2_MOUSE	LAMP1_MOUSE	0
LAMP2_MOUSE	GSTA4_MOUSE	0
LAMP2_MOUSE	VATG1_MOUSE	0
NDUS2_MOUSE	MDHM_MOUSE	0
NDUS2_MOUSE	NDUS6_MOUSE	0
NDUS2_MOUSE	NDUS1_MOUSE	0
NDUS2_MOUSE	NDUV1_MOUSE	0
NDUS2_MOUSE	SUCA_MOUSE	0
VTNC_MOUSE	ALBU_MOUSE	0
VTNC_MOUSE	A2M_MOUSE	0
VTNC_MOUSE	MVP_MOUSE	0
VTNC_MOUSE	HEMO_MOUSE	0
VTNC_MOUSE	GSTT2_MOUSE	0
VTNC_MOUSE	AL7A1_MOUSE	0
VTNC_MOUSE	TTHY_MOUSE	0
CRK_MOUSE	REPS1_MOUSE	0
CRK_MOUSE	EGFR_MOUSE	0
CRK_MOUSE	ALBU_MOUSE	0
CRK_MOUSE	MVP_MOUSE	0
CRK_MOUSE	GSTT2_MOUSE	0
CRK_MOUSE	AL7A1_MOUSE	0
CRK_MOUSE	LA_MOUSE	0
PSA2_MOUSE	PSB6_MOUSE	0
PSA2_MOUSE	PSA6_MOUSE	0
PSA2_MOUSE	PSB5_MOUSE	0
PSA2_MOUSE	PSB8_MOUSE	0
PSA2_MOUSE	PSB7_MOUSE	0
PSA2_MOUSE	PSDE_MOUSE	0
PSA2_MOUSE	PSA7_MOUSE	0
PSA2_MOUSE	PSB2_MOUSE	0
PSA2_MOUSE	PSA1_MOUSE	0
PSA2_MOUSE	PSA4_MOUSE	0
PSA2_MOUSE	ADRM1_MOUSE	0
PSA2_MOUSE	PSA3_MOUSE	0
PSA2_MOUSE	PSA5_MOUSE	0
PSA2_MOUSE	PSB3_MOUSE	0
UCHL5_MOUSE	PSB6_MOUSE	0
UCHL5_MOUSE	PSMD1_MOUSE	0
UCHL5_MOUSE	PSMD8_MOUSE	0
UCHL5_MOUSE	ADRM1_MOUSE	0
TBB5_MOUSE	PROF1_MOUSE	0
TBB5_MOUSE	1433B_MOUSE	0
TBB5_MOUSE	ZO1_MOUSE	0
TBB5_MOUSE	TBA1C_MOUSE	0
TBB5_MOUSE	1433G_MOUSE	0
KFA_MOUSE	PROF1_MOUSE	0
KFA_MOUSE	DYHC1_MOUSE	0
KFA_MOUSE	MYPT1_MOUSE	0
KFA_MOUSE	DDC_MOUSE	0
KFA_MOUSE	NMT1_MOUSE	0
KFA_MOUSE	FAS_MOUSE	0
KFA_MOUSE	ANT3_MOUSE	0
KFA_MOUSE	SSRP1_MOUSE	0
KFA_MOUSE	RBM39_MOUSE	0
KFA_MOUSE	TERA_MOUSE	0
KFA_MOUSE	GLCNE_MOUSE	0
KFA_MOUSE	FAAA_MOUSE	0
KFA_MOUSE	CUL4A_MOUSE	0
KFA_MOUSE	TRFE_MOUSE	0
KFA_MOUSE	AT1A1_MOUSE	0
KFA_MOUSE	PHB_MOUSE	0
KFA_MOUSE	PIPNB_MOUSE	0
KFA_MOUSE	TOP1_MOUSE	0
1433B_MOUSE	1433F_MOUSE	0
1433B_MOUSE	1433E_MOUSE	0
1433B_MOUSE	1433Z_MOUSE	0
1433B_MOUSE	1433G_MOUSE	0
1433B_MOUSE	RMD3_MOUSE	0
1433B_MOUSE	1433T_MOUSE	0
TNPO3_MOUSE	XPO1_MOUSE	0
TNPO3_MOUSE	ATG3_MOUSE	0
TNPO3_MOUSE	TRA2B_MOUSE	0
TNPO3_MOUSE	GCP60_MOUSE	0
TNPO3_MOUSE	XPO5_MOUSE	0
SEPT7_MOUSE	EMC2_MOUSE	0
SEPT7_MOUSE	SEPT2_MOUSE	0
SEPT7_MOUSE	KAT1_MOUSE	0
SEPT7_MOUSE	KAT3_MOUSE	0
SEPT7_MOUSE	SEPT9_MOUSE	0
TIM50_MOUSE	HAOX1_MOUSE	0
DHI1_MOUSE	GAMT_MOUSE	0
DHI1_MOUSE	TKT_MOUSE	0
DHI1_MOUSE	DNJC3_MOUSE	0
DHI1_MOUSE	PARK7_MOUSE	0
DHI1_MOUSE	G6PE_MOUSE	0
DHI1_MOUSE	ACOD1_MOUSE	0
DHI1_MOUSE	CP2DA_MOUSE	0
PROF1_MOUSE	DYHC1_MOUSE	0
PROF1_MOUSE	MYPT1_MOUSE	0
PROF1_MOUSE	NMT1_MOUSE	0
PROF1_MOUSE	AP2M1_MOUSE	0
PROF1_MOUSE	CASP7_MOUSE	0
PROF1_MOUSE	FAS_MOUSE	0
PROF1_MOUSE	SSRP1_MOUSE	0
PROF1_MOUSE	RBM39_MOUSE	0
PROF1_MOUSE	GLCNE_MOUSE	0
PROF1_MOUSE	CUL4A_MOUSE	0
PROF1_MOUSE	GEPH_MOUSE	0
PROF1_MOUSE	PIPNB_MOUSE	0
PROF1_MOUSE	TOP1_MOUSE	0
DYHC1_MOUSE	MYPT1_MOUSE	0
DYHC1_MOUSE	EGFR_MOUSE	0
DYHC1_MOUSE	LIS1_MOUSE	0
DYHC1_MOUSE	NMT1_MOUSE	0
DYHC1_MOUSE	CASP7_MOUSE	0
DYHC1_MOUSE	FAS_MOUSE	0
DYHC1_MOUSE	SSRP1_MOUSE	0
DYHC1_MOUSE	RBM39_MOUSE	0
DYHC1_MOUSE	GLCNE_MOUSE	0
DYHC1_MOUSE	NUDC_MOUSE	0
DYHC1_MOUSE	CUL4A_MOUSE	0
DYHC1_MOUSE	PIPNB_MOUSE	0
DYHC1_MOUSE	NP1L4_MOUSE	0
DYHC1_MOUSE	TOP1_MOUSE	0
ACADV_MOUSE	ACOX1_MOUSE	0
ACADV_MOUSE	AMACR_MOUSE	0
ACADV_MOUSE	FETUA_MOUSE	0
ACADV_MOUSE	ACADL_MOUSE	0
ACADV_MOUSE	IVD_MOUSE	0
ACADV_MOUSE	ACAD9_MOUSE	0
ACADV_MOUSE	ACADS_MOUSE	0
ACADV_MOUSE	PX11A_MOUSE	0
ACADV_MOUSE	ACDSB_MOUSE	0
ACADV_MOUSE	ACAD8_MOUSE	0
ACADV_MOUSE	CXB1_MOUSE	0
ACADV_MOUSE	ACADM_MOUSE	0
G3BP1_MOUSE	VINC_MOUSE	0
G3BP1_MOUSE	HS90B_MOUSE	0
G3BP1_MOUSE	LMNB1_MOUSE	0
G3BP1_MOUSE	TCOF_MOUSE	0
G3BP1_MOUSE	PPID_MOUSE	0
G3BP1_MOUSE	NOL6_MOUSE	0
G3BP1_MOUSE	YBOX1_MOUSE	0
G3BP1_MOUSE	STRAP_MOUSE	0
G3BP1_MOUSE	UBP10_MOUSE	0
TIM44_MOUSE	GRP75_MOUSE	0
TIM44_MOUSE	GRPE1_MOUSE	0
SYRC_MOUSE	SYLC_MOUSE	0
SYRC_MOUSE	SYEP_MOUSE	0
AL3A2_MOUSE	AL1A7_MOUSE	0
AL3A2_MOUSE	AL1A1_MOUSE	0
AL3A2_MOUSE	NP1L1_MOUSE	0
TOM34_MOUSE	TERA_MOUSE	0
