"Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"TLN1_MOUSE","B6_T2_fed-B6_T0_fed",0.364208235730367,0.185620669782704,1.96211034124985,81,0.0531839317405045,0.15890792195589
"TM205_MOUSE","B6_T2_fed-B6_T0_fed",-3.22402825735968,0.400712949304362,-8.04573014911697,12,3.5465963712511e-06,3.7728447604516e-05
"TMCO1_MOUSE","B6_T2_fed-B6_T0_fed",-2.71667009025032,0.182561653411529,-14.8808363612178,12,4.25743440501947e-09,8.47366783192584e-08
"TMED2_MOUSE","B6_T2_fed-B6_T0_fed",0.0379750143377008,0.220867978952261,0.171935354856979,16,0.865644231375061,0.95375444778288
"TMED9_MOUSE","B6_T2_fed-B6_T0_fed",-0.00712167382213236,0.559557579414985,-0.0127273297407177,9,0.990122999809478,0.996349330315563
"TMEDA_MOUSE","B6_T2_fed-B6_T0_fed",-0.0767300187889459,0.0630993226271572,-1.21601969077117,10,0.251902564571362,0.486459725635463
"TMOD3_MOUSE","B6_T2_fed-B6_T0_fed",-0.163369543574518,0.212543389830983,-0.768640905296708,13,0.455844096119013,0.704886968920427
"TNPO1_MOUSE","B6_T2_fed-B6_T0_fed",-1.19768834301273,0.508514282597395,-2.35526982033851,14,0.0336239113230392,0.110940926664787
"TOM34_MOUSE","B6_T2_fed-B6_T0_fed",0.366642938299068,1.80428962626996,0.203206255226903,14,0.841897656960866,0.948768683734894
"TOM70_MOUSE","B6_T2_fed-B6_T0_fed",-4.03917797258591,0.086808920525413,-46.5295265525558,16,0,0
"TOP1_MOUSE","B6_T2_fed-B6_T0_fed",0.420640054018876,1.09511513843594,0.384105779616597,13,0.707109235707404,0.878271086680893
"TOP2A_MOUSE","B6_T2_fed-B6_T0_fed",-0.84325539156597,0.674030737040518,-1.25106370559371,12,0.234752979001323,0.463496281740212
"TPD52_MOUSE","B6_T2_fed-B6_T0_fed",-1.30598869449025,0.295792458482999,-4.41521971583773,9,0.00168280566392687,0.00887428286019553
"TPD54_MOUSE","B6_T2_fed-B6_T0_fed",1.54410710843893,0.16005929290458,9.64709440119453,12,5.27262578930987e-07,6.51395119763087e-06
"TPIS_MOUSE","B6_T2_fed-B6_T0_fed",0.29749594912161,0.203820147281489,1.45960030492348,246,0.145675744236106,0.331833531682211
"TPM1_MOUSE","B6_T2_fed-B6_T0_fed",2.59000960752279,0.860847333887314,3.00867471567476,18,0.00754175484248054,0.0320914671573138
"TPM3_MOUSE","B6_T2_fed-B6_T0_fed",-0.255552204725426,0.259079233188862,-0.986386294184895,179,0.325275007328526,0.56794155859341
"TPM4_MOUSE","B6_T2_fed-B6_T0_fed",-0.486742773006987,0.280114483362399,-1.73765657228535,61,0.0873178679441089,0.23373155974627
"TPMT_MOUSE","B6_T2_fed-B6_T0_fed",0.287660789878094,0.772734394283358,0.372263473719031,11,0.716769075980477,0.880801879065447
"TPP1_MOUSE","B6_T2_fed-B6_T0_fed",0.373973328826287,0.248412436804388,1.50545332446769,12,0.158068111862527,0.354003720577784
"TPP2_MOUSE","B6_T2_fed-B6_T0_fed",1.36613628494582,0.422251964132435,3.23535803498913,16,0.00517809184299622,0.0229847673894149
"TRAP1_MOUSE","B6_T2_fed-B6_T0_fed",-0.469915478064253,0.131895209276607,-3.56279413514376,89,0.000592188993214338,0.00347981532203092
"TRFE_MOUSE","B6_T2_fed-B6_T0_fed",-1.07657643897145,0.624458136847562,-1.7240169924061,65,0.0894581848788496,0.237400860517205
"TRIM6_MOUSE","B6_T2_fed-B6_T0_fed",-1.087006844277,0.68801925683021,-1.57990758759424,11,0.142433506611239,0.327305301970705
"TRNT1_MOUSE","B6_T2_fed-B6_T0_fed",0.850369213398622,0.23224403564158,3.66153305530304,14,0.00256554076238569,0.0127656342773546
"TRXR1_MOUSE","B6_T2_fed-B6_T0_fed",1.55530773700486,0.221108475396475,7.03413894115096,7,0.000205245452230773,0.00134006819075542
"TS101_MOUSE","B6_T2_fed-B6_T0_fed",2.13137697931958,0.597600286803402,3.56655949869174,12,0.0038768236651987,0.0182595435223481
"TSN_MOUSE","B6_T2_fed-B6_T0_fed",0.6227234401626,0.124250524066372,5.01183753422204,15,0.000154779561979179,0.00106702781833691
"TSN31_MOUSE","B6_T2_fed-B6_T0_fed",-0.064997647547774,0.348885370377126,-0.186300868613422,19,0.854183534272038,0.949605839001527
"TTC36_MOUSE","B6_T2_fed-B6_T0_fed",-2.57345483196351,0.724326710298545,-3.55289235558194,12,0.00397544759632806,0.0186330418323618
"TTC38_MOUSE","B6_T2_fed-B6_T0_fed",2.75098502297299,0.605283396890841,4.54495371441538,15,0.000387060651925619,0.00237032209211309
"TTL12_MOUSE","B6_T2_fed-B6_T0_fed",-1.86047136892139,0.12030297457808,-15.4648825222014,4,0.000102036309705511,0.000753968899261082
"TWF1_MOUSE","B6_T2_fed-B6_T0_fed",-0.0191256556489695,0.353394925109599,-0.0541197801384331,28,0.9572240410773,0.992169255922981
"TXD17_MOUSE","B6_T2_fed-B6_T0_fed",0.81803217718042,0.162939946307165,5.02045198688303,5,0.00403355923122861,0.0187120755313387
"TXND4_MOUSE","B6_T2_fed-B6_T0_fed",-1.16123152622108,0.194483705855769,-5.97084224157195,11,9.30838159365344e-05,0.000696154114337475
"TXND5_MOUSE","B6_T2_fed-B6_T0_fed",-0.192923277468836,0.130376342387955,-1.47974144645632,75,0.143130652390956,0.328295957342825
"TXNL1_MOUSE","B6_T2_fed-B6_T0_fed",-0.308725916259283,0.177932190954895,-1.73507623664087,30,0.0929913994831362,0.241074342357542
"TYB10_MOUSE","B6_T2_fed-B6_T0_fed",0.196819517655151,0.55136104635643,0.356970299145719,27,0.723888966796894,0.883380286141042
"U2AF1_MOUSE","B6_T2_fed-B6_T0_fed",-0.068691142924486,0.187361736153342,-0.366623112780441,10,0.721538542121423,0.883036891543063
"U527_MOUSE","B6_T2_fed-B6_T0_fed",-0.625092254506236,0.671368904633667,-0.93107120420973,16,0.365653482758529,0.617259094013713
"UAP56_MOUSE","B6_T2_fed-B6_T0_fed",-1.91739815994174,0.109443533510944,-17.5195198695773,4,6.23286734342532e-05,0.000480709893861678
"UB2L3_MOUSE","B6_T2_fed-B6_T0_fed",1.61523223818509,1.11085945621581,1.45403833864587,6,0.196164809863228,0.410746442197434
"UB2V1_MOUSE","B6_T2_fed-B6_T0_fed",-1.58356684638334,0.153144128902782,-10.3403692830341,12,2.49156712595067e-07,3.39433206368574e-06
"UBA1_MOUSE","B6_T2_fed-B6_T0_fed",0.266939988769822,0.0984473738464378,2.71149933553541,119,0.00768998714485924,0.0323871813541171
"UBC12_MOUSE","B6_T2_fed-B6_T0_fed",-1.27113034427118,0.239095004390487,-5.31642368485117,16,6.95373694206136e-05,0.000532975862515759
"UBC9_MOUSE","B6_T2_fed-B6_T0_fed",-1.24276994013261,0.2515654458362,-4.9401456388482,16,0.000147689000434159,0.00102965099737713
"UBE2N_MOUSE","B6_T2_fed-B6_T0_fed",0.597637891966266,0.663747698554633,0.900399192746993,26,0.376172543173985,0.626446583369362
"UBIQ_MOUSE","B6_T2_fed-B6_T0_fed",-0.440944770882446,0.129232384335337,-3.41202998884757,23,0.00238786219389553,0.0121761237490375
"UBP14_MOUSE","B6_T2_fed-B6_T0_fed",0.13730472315656,0.14755046914837,0.930561074790569,11,0.372053018951758,0.621263092539201
"UBP5_MOUSE","B6_T2_fed-B6_T0_fed",-0.787867757234785,0.378223587254782,-2.08307409633883,61,0.0414433570980441,0.129471145972118
"UBXN4_MOUSE","B6_T2_fed-B6_T0_fed",0.0217070215809557,0.322246667864781,0.0673615082656628,13,0.947318919558455,0.989235283456914
"UCRI_MOUSE","B6_T2_fed-B6_T0_fed",0.499348189263059,2.31423661296616,0.21577231406042,8,0.834565022756733,0.947322680773647
"UD11_MOUSE","B6_T2_fed-B6_T0_fed",-0.142026255740759,0.350266389779591,-0.405480685229691,14,0.691252926351682,0.867757997068133
"UD16_MOUSE","B6_T2_fed-B6_T0_fed",0.0484520389632852,0.496499854745232,0.0975872167941465,15,0.923552119055743,0.979497912764075
"UD2A3_MOUSE","B6_T2_fed-B6_T0_fed",0.439563824914314,0.336106794174828,1.3078099953126,15,0.210627216981116,0.434638772165046
"UD2B5_MOUSE","B6_T2_fed-B6_T0_fed",-3.03575760031996,1.73831838376764,-1.74637605439128,10,0.111331519253269,0.276982045884141
"UGDH_MOUSE","B6_T2_fed-B6_T0_fed",-0.0791581390310748,0.159793177962674,-0.495378714162412,315,0.620678211183555,0.821333629306296
"UGGG1_MOUSE","B6_T2_fed-B6_T0_fed",0.609446698522321,0.657261700628986,0.927251196805006,7,0.384652403767647,0.635112169757212
"UGPA_MOUSE","B6_T2_fed-B6_T0_fed",0.51519527652452,0.243970560345218,2.11171083837132,190,0.0360183604687321,0.11635250476025
"UK114_MOUSE","B6_T2_fed-B6_T0_fed",-0.0324493496703701,0.491112334594436,-0.0660731718277184,57,0.947550774946537,0.989235283456914
"ULA1_MOUSE","B6_T2_fed-B6_T0_fed",1.23067054939249,0.129201304552709,9.52521767216698,15,9.43958562427127e-08,1.38672007861318e-06
"URAH_MOUSE","B6_T2_fed-B6_T0_fed",-9.60436739614048,3.91342328585038,-2.45421123517782,14,0.0278174945870684,0.0951901937003988
"URIC_MOUSE","B6_T2_fed-B6_T0_fed",0.454506607695917,0.65755240549858,0.691209710275934,113,0.490851338366031,0.732419046606629
"USMG5_MOUSE","B6_T2_fed-B6_T0_fed",6.79635328507987,0.150050915835171,45.2936474746052,14,0,0
"USO1_MOUSE","B6_T2_fed-B6_T0_fed",0.689609154748925,0.316723702865198,2.17732095359605,19,0.0422666108730119,0.13071929277518
"USP9X_MOUSE","B6_T2_fed-B6_T0_fed",0.218296802167762,0.392509660420235,0.55615650818389,12,0.588324406410905,0.799551010474732
"VAMP8_MOUSE","B6_T2_fed-B6_T0_fed",-1.61695512103676,0.296872282754149,-5.44663552297951,9,0.000407446584743454,0.00247679352499223
"VAPB_MOUSE","B6_T2_fed-B6_T0_fed",0.677361857941034,0.703628652841109,0.96266952064272,12,0.354711771078442,0.602234398469671
"VAT1_MOUSE","B6_T2_fed-B6_T0_fed",0.953495256131292,0.598302530555823,1.59366742982934,13,0.135024071951388,0.314955950498045
"VATA_MOUSE","B6_T2_fed-B6_T0_fed",0.538555658219052,1.15613406423091,0.465824574226445,3,0.67307638579162,0.859809793029875
"VATB2_MOUSE","B6_T2_fed-B6_T0_fed",-0.918140621759225,0.441675680105084,-2.0787665319059,5,0.0922063373792892,0.239793375578577
"VATE1_MOUSE","B6_T2_fed-B6_T0_fed",0.0484520389632856,0.0598081721975149,0.810124054673901,15,0.430534336187972,0.681127398533279
"VATG1_MOUSE","B6_T2_fed-B6_T0_fed",-0.532097208447901,1.01239454734842,-0.525582846965665,4,0.626966495623508,0.825695470223489
"VDAC1_MOUSE","B6_T2_fed-B6_T0_fed",0.239899790055351,0.264471868416508,0.907090011091618,67,0.367610141982535,0.618868915697747
"VDAC2_MOUSE","B6_T2_fed-B6_T0_fed",0.113569311654569,0.225394390642856,0.503869290316646,79,0.615755513117303,0.819752052955274
"VDAC3_MOUSE","B6_T2_fed-B6_T0_fed",-0.0240873255716275,0.19409579587472,-0.124100192191565,44,0.901801156072119,0.968514035328977
"VIGLN_MOUSE","B6_T2_fed-B6_T0_fed",0.0364865780274567,0.205423817272829,0.177616103681872,41,0.859899101971101,0.953155215181035
"VILI_MOUSE","B6_T2_fed-B6_T0_fed",-0.431495417378294,0.593456653295763,-0.727088347534708,18,0.476522734205126,0.723282969260917
"VIME_MOUSE","B6_T2_fed-B6_T0_fed",2.96156455206131,2.19168564087565e-15,1351272507711496,4,0,0
"VINC_MOUSE","B6_T2_fed-B6_T0_fed",0.25802536013175,0.778141038840857,0.33159202156477,16,0.744501010702633,0.897181882038133
"VKOR1_MOUSE","B6_T2_fed-B6_T0_fed",-3.45895432138006,0.620652963631975,-5.57308918842301,11,0.000166887880591604,0.00110839037714624
"VP26A_MOUSE","B6_T2_fed-B6_T0_fed",0.146424819797194,0.242524191571292,0.603753460009584,13,0.556396686352485,0.774936242617344
"VPS29_MOUSE","B6_T2_fed-B6_T0_fed",0.574457439132279,0.230884655838499,2.48807109786501,20,0.0217808863860216,0.0783603900884859
"VPS35_MOUSE","B6_T2_fed-B6_T0_fed",0.101841736039139,0.140651207492089,0.724072959308704,2,0.544263908095009,0.767378218260896
"WDR1_MOUSE","B6_T2_fed-B6_T0_fed",-1.71653053409065,0.0780384255993529,-21.9959657169824,12,4.5813575155762e-11,1.37887687176123e-09
"WDR18_MOUSE","B6_T2_fed-B6_T0_fed",2.32486614189535,0.110787052736784,20.9849985577189,15,1.57029944602982e-12,6.0554672387525e-11
"XPO1_MOUSE","B6_T2_fed-B6_T0_fed",-3.4963284841086,0.0830851040482287,-42.0812915162154,15,0,0
"XPO2_MOUSE","B6_T2_fed-B6_T0_fed",0.796472802603295,0.775258847753954,1.02736370556854,7,0.338434632972106,0.582466299982677
"YBOX1_MOUSE","B6_T2_fed-B6_T0_fed",-0.861011596137325,NA,NA,0,NA,NA
"YKT6_MOUSE","B6_T2_fed-B6_T0_fed",0.0484520389632812,0.351137805778678,0.137985822562839,15,0.892086911707112,0.966708442174773
"YTHD1_MOUSE","B6_T2_fed-B6_T0_fed",-1.01652780943245,0.0571962449204444,-17.7726319419458,15,1.73308034590036e-11,5.48364396625909e-10
"ZC3HF_MOUSE","B6_T2_fed-B6_T0_fed",1.58994236771977,0.436482913395287,3.64262224001398,15,0.00240595406917166,0.0122178902113491
"ZFAT_MOUSE","B6_T2_fed-B6_T0_fed",-4.6772856316545,1.00165565258894,-4.66955447170425,12,0.000541907734414426,0.00321497184743943
"ZHX3_MOUSE","B6_T2_fed-B6_T0_fed",1.08373315019858,0.205540145217615,5.27261060875082,15,9.38109512298446e-05,0.000697365745889327
"ZO1_MOUSE","B6_T2_fed-B6_T0_fed",0.653520418007331,0.325224848927255,2.00944183743324,11,0.0696671929900674,0.198543455311185
"1433B_MOUSE","B6_T2_fed-B6_T1_fed",0.0356626734209073,0.292083380751829,0.122097578195346,16,0.90434213546549,1
"1433E_MOUSE","B6_T2_fed-B6_T1_fed",0.0676168027536992,0.318949088851242,0.211998733080675,200,0.832323913766415,0.988366917738585
"1433F_MOUSE","B6_T2_fed-B6_T1_fed",-0.818723243091998,0.558573439494891,-1.46573965964503,48,0.149239772691232,0.337911705506385
"1433G_MOUSE","B6_T2_fed-B6_T1_fed",-0.0685599658286909,0.31684732977754,-0.216381706220555,121,0.829054602483672,0.987853371966786
"1433T_MOUSE","B6_T2_fed-B6_T1_fed",-0.143812246743807,0.145209170941408,-0.990379917545537,33,0.32919509028376,0.57134562786239
"1433Z_MOUSE","B6_T2_fed-B6_T1_fed",-0.0151030638309577,0.329604273980712,-0.0458218082203678,178,0.963503643075945,1
"2-Sep_MOUSE","B6_T2_fed-B6_T1_fed",0.384834977833877,0.363461707444654,1.05880473775213,8,0.320607916424134,0.558658556444073
"2AAA_MOUSE","B6_T2_fed-B6_T1_fed",0.498819098301648,0.233383378378426,2.13733772202416,107,0.0348480762287506,0.112278135943285
"2ABA_MOUSE","B6_T2_fed-B6_T1_fed",-0.241860368874326,0.17596021507154,-1.37451735198205,10,0.199297845258792,0.412640169545889
"3BHS7_MOUSE","B6_T2_fed-B6_T1_fed",-0.962723184522674,0.230096000224846,-4.18400660412139,15,0.0007982865981917,0.00430168411427318
"3HAO_MOUSE","B6_T2_fed-B6_T1_fed",1.4645908410768,0.621141176648665,2.35790331753391,47,0.0225917719903412,0.0788076686845156
"3HIDH_MOUSE","B6_T2_fed-B6_T1_fed",-0.256862460091627,0.590288514269401,-0.435147311665967,52,0.665256285077091,0.885573091461845
"4F2_MOUSE","B6_T2_fed-B6_T1_fed",0.679121374979807,0.647519843712495,1.04880395801637,24,0.304715808631749,0.542295217578657
"68MP_MOUSE","B6_T2_fed-B6_T1_fed",0.485818094002982,0.493534935171795,0.984364144017227,10,0.348153316111795,0.590950745642304
"6PGD_MOUSE","B6_T2_fed-B6_T1_fed",0.654468540436291,0.418922973886231,1.56226461959097,23,0.131881352502793,0.307640054798576
"6PGL_MOUSE","B6_T2_fed-B6_T1_fed",-0.688789611064039,0.144815258287552,-4.75633313235783,5,0.00507591157598775,0.0219009611355555
"7-Sep_MOUSE","B6_T2_fed-B6_T1_fed",0.0530194381299321,0.220142239856046,0.240841731076245,27,0.811497268073023,0.980276315660401
"9-Sep_MOUSE","B6_T2_fed-B6_T1_fed",-2.28552906623895,0.26121453743527,-8.74962430758782,30,9.32267596454039e-10,1.91736369004047e-08
"A16L1_MOUSE","B6_T2_fed-B6_T1_fed",0.00655537913095117,0.0809881769406412,0.0809424212098984,12,0.936822066033068,1
"AAAD_MOUSE","B6_T2_fed-B6_T1_fed",4.7233014554761,0.167947383000821,28.123697857519,15,2.1538326677728e-14,1.06313180481266e-12
"AACS_MOUSE","B6_T2_fed-B6_T1_fed",-1.98721864516414,0.656363806128188,-3.0276176513853,12,0.0105130301702454,0.0411843785081995
"AADAT_MOUSE","B6_T2_fed-B6_T1_fed",2.39495018600864,1.19005804907173,2.01246501200236,16,0.0613181216576764,0.174749566109867
"AASS_MOUSE","B6_T2_fed-B6_T1_fed",0.133514138199388,1.26014481756863,0.10595142426328,10,0.917716146745985,1
"AATC_MOUSE","B6_T2_fed-B6_T1_fed",1.24239720705454,0.171344075348885,7.25089096033703,81,2.20202078793363e-10,5.12696915530208e-09
"AATM_MOUSE","B6_T2_fed-B6_T1_fed",-0.160345237386632,0.21628827749894,-0.74134964335928,279,0.459105010477747,0.712061080414716
"ABCE1_MOUSE","B6_T2_fed-B6_T1_fed",2.20632234681436,0.288238471617813,7.6545033507526,10,1.72968041192156e-05,0.000135950676962497
"ABHEB_MOUSE","B6_T2_fed-B6_T1_fed",-1.48708989545474,1.4817513101081,-1.00360288889925,16,0.330507536071936,0.572817836394339
"ACACA_MOUSE","B6_T2_fed-B6_T1_fed",1.97961368855938,0.0559971749635833,35.3520278450973,8,4.48669545960456e-10,9.71330210026672e-09
"ACAD9_MOUSE","B6_T2_fed-B6_T1_fed",-0.193742148050653,0.27174641829779,-0.712951983927689,14,0.487589709157865,0.737359927819615
"ACADL_MOUSE","B6_T2_fed-B6_T1_fed",1.19636222684566,0.33460825350673,3.57541158745385,46,0.000835470259006987,0.00448247956354184
"ACADM_MOUSE","B6_T2_fed-B6_T1_fed",1.97341069642728,1.16546103124051,1.69324468474659,17,0.10865173418068,0.272922528640573
"ACADS_MOUSE","B6_T2_fed-B6_T1_fed",-0.773119335870523,0.600619921768241,-1.28720228525627,47,0.204326921125524,0.420232367781494
"ACADV_MOUSE","B6_T2_fed-B6_T1_fed",1.00659461535415,0.792019125357745,1.27092210670984,56,0.20901053632983,0.425608913912559
"ACBP_MOUSE","B6_T2_fed-B6_T1_fed",-0.855224909059864,0.932275518512635,-0.917352104691435,91,0.361383055911319,0.603684709110295
"ACD11_MOUSE","B6_T2_fed-B6_T1_fed",0.705613065676423,0.286595769510501,2.46204983025951,12,0.0299259719203957,0.0999884519145165
"ACLY_MOUSE","B6_T2_fed-B6_T1_fed",0.714270274591078,0.233781088692864,3.05529535594501,92,0.00294178421236158,0.0135961113035737
"ACOC_MOUSE","B6_T2_fed-B6_T1_fed",1.43200323759708,0.237022492475122,6.04163437251588,102,2.50967282511283e-08,4.18504900836383e-07
"ACON_MOUSE","B6_T2_fed-B6_T1_fed",-0.168785960602031,0.274395922433754,-0.615118326485993,130,0.53955184919889,0.784224949247857
"ACOX1_MOUSE","B6_T2_fed-B6_T1_fed",-2.22671617055101,0.957725766961678,-2.32500392843676,24,0.0288521086745579,0.0980076655604236
"ACOX2_MOUSE","B6_T2_fed-B6_T1_fed",1.35656082133139,0.619353481015314,2.19028529412246,19,0.0411791464056936,0.128320875415722
"ACSA_MOUSE","B6_T2_fed-B6_T1_fed",0.00655537913094451,0.224952120646625,0.0291412195275202,15,0.977136152465248,1
"ACSF2_MOUSE","B6_T2_fed-B6_T1_fed",1.38322540423865,0.320807578179642,4.31169803434033,45,8.72518096743935e-05,0.000578864156656998
"ACSL1_MOUSE","B6_T2_fed-B6_T1_fed",-1.69493412422122,0.758045427371386,-2.23592684952749,129,0.0270751525359623,0.0925505214110178
"ACSL5_MOUSE","B6_T2_fed-B6_T1_fed",1.69657924723805,0.381780260291587,4.44386319487099,31,0.000104975147421804,0.000688092517959041
"ACSM1_MOUSE","B6_T2_fed-B6_T1_fed",-0.225482939926726,1.10499211166273,-0.204058415935143,26,0.839896702141245,0.990853279581545
"ACSM5_MOUSE","B6_T2_fed-B6_T1_fed",0.185174044754492,0.767391079387873,0.241303358519883,11,0.813758951764979,0.981601707212106
"ACTBL_MOUSE","B6_T2_fed-B6_T1_fed",-3.88718951366839,1.83118822962566,-2.12276894902444,12,0.0552619430684325,0.163532944236081
"ACTN1_MOUSE","B6_T2_fed-B6_T1_fed",-0.610506451163421,0.580064792909702,-1.05247975506498,9,0.320015521104482,0.558658556444073
"ACTN4_MOUSE","B6_T2_fed-B6_T1_fed",0.299759509803723,0.227627550573895,1.31688589121997,142,0.189998148563753,0.399416891529251
"ACY3_MOUSE","B6_T2_fed-B6_T1_fed",4.32386430204135,0.103527114089628,41.7655252931902,15,0,0
"ADFP_MOUSE","B6_T2_fed-B6_T1_fed",3.76461252765033,0.37844039148401,9.94770276208584,14,9.96785236573317e-08,1.47414173898852e-06
"ADH1_MOUSE","B6_T2_fed-B6_T1_fed",3.58961703287853,1.94926812466046,1.84152040833469,71,0.0697223693840632,0.194215358510009
"ADH4_MOUSE","B6_T2_fed-B6_T1_fed",2.36715012194032,0.215417789243715,10.9886473640402,14,2.87101580287441e-08,4.66162302729871e-07
"ADHX_MOUSE","B6_T2_fed-B6_T1_fed",0.441648126912732,0.518429319854046,0.851896507390959,64,0.397448097026746,0.646180437063246
"ADK_MOUSE","B6_T2_fed-B6_T1_fed",-0.312571993865536,0.632843179415678,-0.493916982962733,54,0.623367956733929,0.857565282730956
"ADT2_MOUSE","B6_T2_fed-B6_T1_fed",0.991937665955355,0.188406169307672,5.26488951821686,69,1.50774516338714e-06,1.5902201124955e-05
"ADX_MOUSE","B6_T2_fed-B6_T1_fed",1.36286228024645,1.49920585292741,0.909056136343964,9,0.387016448998117,0.63592316652953
"AEDO_MOUSE","B6_T2_fed-B6_T1_fed",1.30365828453247,0.359948414981137,3.62179198538987,12,0.00350303721402057,0.015804371069863
"AFG32_MOUSE","B6_T2_fed-B6_T1_fed",-0.0820283308175569,0.357464302491622,-0.229472789998323,18,0.821088768039088,0.983587036953374
"AGT2_MOUSE","B6_T2_fed-B6_T1_fed",-0.393779974525461,0.82850873744575,-0.475287654466342,11,0.643879665267177,0.869307994463563
"AIBP_MOUSE","B6_T2_fed-B6_T1_fed",-0.214661693682224,0.182255092820167,-1.17780902777863,19,0.253415444147764,0.483339918472064
"AIFM1_MOUSE","B6_T2_fed-B6_T1_fed",-1.34074549665315,0.28484213117506,-4.70697747949772,122,6.7024375429714e-06,5.86582122555085e-05
"AK1A1_MOUSE","B6_T2_fed-B6_T1_fed",-0.528821196435115,0.120298340938981,-4.39591429364226,93,2.92694304984131e-05,0.000217870316238697
"AK1CD_MOUSE","B6_T2_fed-B6_T1_fed",1.06944423402217,0.490607356317154,2.17983733886539,91,0.0318506463837522,0.104754956168415
"AK1D1_MOUSE","B6_T2_fed-B6_T1_fed",0.00655537913095294,0.467005584634205,0.0140370465507123,15,0.98898542660819,1
"AK1E1_MOUSE","B6_T2_fed-B6_T1_fed",0.143708833041882,0.333441410318601,0.430986759876551,11,0.674802183031613,0.890594538888781
"AKC1H_MOUSE","B6_T2_fed-B6_T1_fed",-0.0120144363199706,0.590265485968381,-0.0203542924422556,18,0.983984679197869,1
"AL1A1_MOUSE","B6_T2_fed-B6_T1_fed",-0.201531497538626,0.301301841312308,-0.668869120284377,305,0.504084905797331,0.755518514497669
"AL1A7_MOUSE","B6_T2_fed-B6_T1_fed",-4.98763883865231,0.339275610022827,-14.700847014369,9,1.34363042469943e-07,1.92795342334778e-06
"AL1B1_MOUSE","B6_T2_fed-B6_T1_fed",-0.3186456264926,1.74745800806545,-0.182348087920785,15,0.857751106142344,1
"AL3A2_MOUSE","B6_T2_fed-B6_T1_fed",-0.726349815672488,0.492075886555806,-1.47609308953633,4,0.213960320954554,0.432122808605434
"AL4A1_MOUSE","B6_T2_fed-B6_T1_fed",-1.63120304085768,0.309946648417533,-5.26285103964173,5,0.00329111972839069,0.0150416360919782
"AL7A1_MOUSE","B6_T2_fed-B6_T1_fed",0.222287697221653,0.441426081322961,0.503567203268672,111,0.615563451829721,0.852556778175522
"AL8A1_MOUSE","B6_T2_fed-B6_T1_fed",-3.92791588778545,1.70358268481668,-2.30567962611579,14,0.0369500764711845,0.116913831706261
"AL9A1_MOUSE","B6_T2_fed-B6_T1_fed",0.762847108358043,0.163151287587637,4.67570387973971,126,7.42270785059063e-06,6.40532971162855e-05
"ALAT1_MOUSE","B6_T2_fed-B6_T1_fed",0.0414415021187624,0.490524208058799,0.0844841119722981,14,0.933867760295874,1
"ALBU_MOUSE","B6_T2_fed-B6_T1_fed",-0.568764114795942,0.571253894429506,-0.995641553330589,217,0.320533262992335,0.558658556444073
"ALD2_MOUSE","B6_T2_fed-B6_T1_fed",0.311319671961845,0.100165924582568,3.10803971769083,21,0.00532347066458616,0.0228095930559004
"ALDH2_MOUSE","B6_T2_fed-B6_T1_fed",0.101811889047029,0.181008678988978,0.562469654028181,313,0.57419868462951,0.812570156918366
"ALDOA_MOUSE","B6_T2_fed-B6_T1_fed",-0.0344639749503458,0.297320764026749,-0.115915129786378,235,0.907818795920826,1
"ALDOB_MOUSE","B6_T2_fed-B6_T1_fed",1.16324969094122,0.787400797411443,1.47732856604333,256,0.1408167309707,0.326018472828976
"ALDR_MOUSE","B6_T2_fed-B6_T1_fed",-0.86288669801628,0.504566643031599,-1.71015406970183,117,0.0898879542235582,0.239454562591945
"ALR_MOUSE","B6_T2_fed-B6_T1_fed",-0.349409391987354,0.117898917864077,-2.96363527602672,12,0.0118403986685849,0.0459467042674017
"AMACR_MOUSE","B6_T2_fed-B6_T1_fed",-1.854655934543,1.02961432879453,-1.80131130917189,13,0.0948829789127732,0.247538257882372
"AMPL_MOUSE","B6_T2_fed-B6_T1_fed",-1.86431087234423,0.284265681246296,-6.55833959333604,208,4.23005630523221e-10,9.32123121545812e-09
"AN32A_MOUSE","B6_T2_fed-B6_T1_fed",1.06933211723548,0.643321504548454,1.66220483797762,12,0.122350939831486,0.293167106314667
"AN32B_MOUSE","B6_T2_fed-B6_T1_fed",0.316925545850345,0.628524487991771,0.50423738757255,6,0.632071615039996,0.862236015334705
"ANXA1_MOUSE","B6_T2_fed-B6_T1_fed",-1.01090733819853,0.628607062643896,-1.60817050630436,47,0.114495601872608,0.281879537204147
"ANXA2_MOUSE","B6_T2_fed-B6_T1_fed",0.175748143238388,0.209323567515073,0.839600362848452,132,0.402650557527737,0.651021351187247
"ANXA3_MOUSE","B6_T2_fed-B6_T1_fed",0.237061194729652,1.38293539361962,0.171418849950163,17,0.865918326610494,1
"ANXA4_MOUSE","B6_T2_fed-B6_T1_fed",0.254186805493573,0.217928818802838,1.16637536462554,155,0.245254190723373,0.473220547258473
"ANXA5_MOUSE","B6_T2_fed-B6_T1_fed",0.303656205793798,0.256494475869207,1.18387035340535,238,0.237645428606078,0.464745576703487
"ANXA6_MOUSE","B6_T2_fed-B6_T1_fed",-3.87838127417678,0.596558227794393,-6.50126189444409,13,1.9996351383833e-05,0.000155191808853145
"ANXA7_MOUSE","B6_T2_fed-B6_T1_fed",0.0703222680966189,0.231400480191168,0.303898540048505,30,0.763303063686875,0.95522211031439
