B6_T0_FASTED	B6_T0_FED	B6_T1_FASTED	B6_T1_FED	B6_T2_FASTED	B6_T2_FED	S9_T0_FASTED	S9_T0_FED	S9_T1_FASTED	S9_T1_FED	S9_T2_FASTED	S9_T2_FED
CP254_MOUSE	16.897925489215	15.9406956714003	17.840818008245	16.9156550598498	16.9034860990299	16.9222104389807	16.8578800763328	16.9913026652606	17.7699883601135	16.8539742229539	18.4668499285123	17.3149500837412
CP27A_MOUSE	16.8122413723062	16.8825399248273	18.7117793258212	20.3898100398082	17.9992672760464	19.9841479095484	20.166424222558	18.0369605795715	19.6462048803193	17.0699531755756	18.1981498306316	17.8290907214506
CP2AC_MOUSE	20.1637026242626	21.1002204045365	16.554472787709	16.5709049769229	18.6690537876205	22.4108788345417	21.1258864037183	24.4801721203849	16.5616287545039	21.9325913465231	21.4334055069698	20.2493578739448
CP2D9_MOUSE	16.7857424898549	18.5983111233665	16.7870398712758	19.3819458719039	18.3845964063806	16.8100274396206	16.7456970769727	16.8791196659005	18.9391762951714	16.7417912235937	18.8141986531047	19.3819458719039
CP2DA_MOUSE	18.5333067972041	18.3728340312522	17.2574990020653	19.1059990379598	17.8083175576282	19.7109276344085	17.9157098020813	17.888594997536	19.5177840697617	17.5438299737255	20.3694782052439	20.7918612354497
CP2DQ_MOUSE	23.4063903529277	16.4647159493283	16.4901804199467	16.5066126091606	17.550173788808	23.3584105665664	23.6347829750435	23.1676940224741	16.4973363867416	19.9626588086134	16.477041362777	15.9153975153869
CP2E1_MOUSE	19.0639774404944	20.242181824013	18.2182540415902	19.5733945530593	20.3657823777769	19.1300678554345	19.1429259288761	18.8336935591196	20.1446668891697	21.1214215718944	20.3580217466397	19.2904611580343
CP2F2_MOUSE	21.0032288836417	15.4837084528346	24.2769211699255	20.0980512203813	21.0695378545913	16.7189045454569	20.8108281597066	18.4290584099949	18.9161843799137	16.0525168928031	18.7453355746842	18.5750540984571
CP3AB_MOUSE	21.4427360671442	22.5927127412373	16.2181248064339	16.2345569956478	20.7348588916833	16.2411123747787	20.7730006411359	21.3422320777417	16.2252807732288	16.1728761587519	21.2970345536408	16.2711672959951
CP4CA_MOUSE	16.8587854020022	16.8346183128046	19.9744110248807	19.5031474312087	16.864346011817	18.8162540367226	16.81873998912	16.9521625780478	16.867238750218	18.8285364763944	17.1026314414255	16.9131252729842
CPNE1_MOUSE	16.9703968504844	20.1133482570402	15.0494662619444	16.9881264211192	20.9732507964844	16.9946818002501	16.9303514376022	16.7216081516787	17.8629048382142	18.9607889180132	21.0773910508669	17.0247367214665
CPNE3_MOUSE	18.3047350219404	16.5538663372505	18.4789850699075	18.9043161561422	16.5835940362629	18.6394881660808	18.1523691878681	18.3428561790763	17.7445212892566	18.4177144068166	18.4201011789582	18.591935746302
CPNS1_MOUSE	16.9497764532489	16.2317550198901	18.6250878823614	16.9675060238836	18.2563401554708	18.0572455820672	17.6678152778121	17.1357945333707	17.6861431812094	19.4729020433706	17.8077378474422	19.0626615484151
CPSF5_MOUSE	16.6416914195744	17.1142973686189	16.7359171368507	17.0666884253507	16.9296717462817	17.1949745292702	16.7288051678701	16.7205938948501	16.8909640644662	19.5534152381423	16.5339489398894	16.6493008277234
CPSM_MOUSE	21.3424112336753	21.3030260068849	20.0013455257921	19.5072566256788	20.0792249755808	20.2028756902571	19.9090320621923	21.3245818216242	21.2008249535161	20.3312351915312	20.1225203413941	20.5952354850526
CPT1A_MOUSE	21.9294555111738	19.6906659022828	19.7105059062964	18.899717840531	20.0774784969158	20.0485061430624	19.9315751300303	17.056564959316	18.6056292251388	20.5701265400453	16.2645705489413	17.0175276542525
CPT2_MOUSE	20.7660625055466	17.820395867776	15.8274189714367	21.722661933712	23.3466262450566	15.7373029751454	17.0283810310908	19.29916172952	19.2598175959116	19.3246900217406	17.8598509508447	19.4378164834336
CRIP2_MOUSE	19.4746179758326	18.3577806660787	19.2783291570355	19.2472858419015	17.8626839681686	18.6514876025459	19.218877824686	18.4170197642185	19.4757977855789	18.6397749808496	18.6968193448027	19.3519306705256
CS010_MOUSE	16.869497649185	16.8453305599874	16.8707950306059	19.5705232934393	16.8750582589999	16.8937825989507	19.2609436688828	19.5394043623367	16.8779509974008	16.8255463829238	19.3407335015412	19.5043192008218
CSK21_MOUSE	18.8841206976141	18.8704385202778	18.7426036440357	17.0284884344389	17.016319473619	18.9186167594884	16.9707134509219	17.1041360398497	18.8837579593476	16.966807597543	16.9989171880552	17.0650987347862
CSN3_MOUSE	16.5152910583633	16.4911239691657	17.2759971910881	16.533020628998	16.5208516681781	18.0215916052145	16.4752456454811	18.0100934445915	17.7315814585098	18.1393640450604	17.6315423750653	18.1221120219744
CTNA1_MOUSE	18.8404242685703	18.9210355200925	14.9855069711818	18.7324459171927	18.2126295727495	21.0035275052385	18.3264386479981	18.7073633110071	18.9605379604314	17.9876874721167	18.6544742554746	15.038549460743
CTNB1_MOUSE	18.4228724391079	17.6375191712353	18.3665825458621	18.5507802821891	18.3119810939152	18.3212994645955	17.7304052596614	18.389663317934	18.3857715975039	17.7651704609176	18.2801998349452	17.144310095443
CTND1_MOUSE	18.012794972437	17.9709672015644	17.4032348164672	18.9004268786557	16.3437387372771	18.1008000751557	18.0085778852772	18.1456664959082	18.2409251750258	17.1725863348421	18.0932799370576	18.5009245697935
CV028_MOUSE	17.6867496065934	16.496308411946	18.6230166611733	17.6379115574447	17.6089307398126	17.5840289689885	17.1183157981511	16.6138526771892	17.6181350268286	17.5801622253568	18.463717059505	17.6776251951818
CX6A1_MOUSE	24.2144303027805	23.2952174986825	19.8583794020896	23.3002199279138	23.1122531924039	23.4464953419547	23.4435512577182	19.876730855349	20.7249078686021	23.1598699071773	23.3111207908918	24.0986554418492
CX6B1_MOUSE	22.0519383620318	21.9086417577461	19.3000030171508	21.4472880436875	20.9540090877204	21.1270365450164	22.0530338748348	21.5810006704732	20.6214136798488	22.1217907346237	20.1707554283388	21.7828093686909
CX7A2_MOUSE	20.9023078226505	18.7554693116244	22.0470205777199	19.9243122158073	21.9066004160249	20.7068578872483	19.2423113043684	21.3502183662345	19.8549202236441	22.4568164476859	21.6869222533646	18.5214657616921
CY1_MOUSE	18.3211376428909	19.2083599432536	20.7564972913728	19.9388242516344	19.1670849733305	20.0680930247738	21.5612967506317	20.3893271944448	17.5833088515574	18.5951374300125	17.9690860819663	21.530923643267
CY250_MOUSE	16.6211791641859	16.6888229451086	16.714287415727	16.7307196049409	16.718550644121	16.6244392233741	16.5391552241854	21.5684503603608	16.7214433825219	16.669038768045	16.1136712404023	15.2942714612534
CYB5_MOUSE	21.2705884722008	21.1346895799621	22.1435831553725	23.5007563928081	21.2355203472028	21.9121893398254	21.9347689378857	21.345440854804	24.2100906288001	23.5949953818263	24.6716093150495	23.7983429380938
CYB5B_MOUSE	21.128438869051	19.073498702347	20.2119718145631	19.3087616427647	21.1364456055595	19.2247949315744	21.1998665014202	21.0395462955559	21.2616530361622	17.1802395316844	20.7636676257012	20.9730657318521
CYBP_MOUSE	17.9774099326334	17.8518907019161	17.3595739585185	18.34570278579	17.9171662176293	18.0383907433685	17.987982113534	18.2219150198891	18.3641521412107	17.7249586541547	17.9530901707561	17.8277602294819
CYC_MOUSE	20.8663325655148	20.3876627708502	20.6639626898204	20.4834441856395	20.7193847277391	19.4225861340837	20.0236136983823	18.9675275373632	20.9445467641581	20.3134374199818	20.5229721147804	19.1833371887705
CYTB_MOUSE	19.8883441262247	19.6912235591679	19.6672644296797	19.8113271938204	19.6367845453567	19.2729579543647	19.6642004609064	19.5712184342589	19.6755334673413	19.7984636513799	19.6014557031185	19.4571594245068
D3D2_MOUSE	20.0805944816	21.0956653329113	19.4453715683013	20.5881846252456	21.4303881973326	23.0207775052846	20.0351311102061	19.946374718027	20.022325354325	18.9492426721635	20.7095672338393	20.2471150414378
DAPAL_MOUSE	16.940653907297	16.9164868180994	18.6375559371433	16.9583834779318	16.9462145171119	18.4891019451669	16.9006084944148	17.0340310833426	20.3828662191884	16.8967026410359	17.322070559607	16.8742057551732
DAZP1_MOUSE	16.7749521762081	18.2195850420147	17.8875031637414	16.7926817468429	18.6888002412121	18.7931702713417	18.9802473915515	18.742521260326	16.7834055244239	16.731000909947	16.7631105004593	16.8292920471902
DBNL_MOUSE	17.4072758932091	16.5385197265	17.4517401422816	18.526390166058	17.4576482876407	17.5091207632024	17.6116054740873	18.6626697933885	18.5666401788475	17.5897275221586	17.4553923962901	18.3474777686415
DBPA_MOUSE	18.6720081364602	17.3278091236803	17.5724518454115	17.158535899056	19.136134907783	16.6362696975828	17.4903789809371	17.3681985364316	17.4557899119994	17.3306398167496	17.6605553382529	19.8151945229932
DCTN2_MOUSE	17.8524791001119	17.8115234042168	18.486759292103	17.2881321509711	16.7440465482199	16.7627708881708	16.6984405255229	18.02415142974	16.7469392866208	16.6945346721439	16.7266442626562	16.7928258093871
DDAH1_MOUSE	18.7064175844615	18.3621060216667	20.4668522767505	20.0515631827487	20.2794708037329	19.3482776001334	17.0896739137104	19.5639051986855	20.0364453187185	20.2866752306351	19.0618635167334	19.253681750799
DDI2_MOUSE	15.5229521790104	17.9589253338451	20.2968966320637	18.0716489540707	21.0367288783937	15.7612324176848	17.8835447853155	20.1864802489967	19.6277358467568	19.6821967349613	21.5137759341429	20.143041424856
DDX1_MOUSE	18.2595730815945	16.989048480708	17.2637135706932	17.8228975252828	18.1156621996836	18.2973957229892	17.078736405443	17.2527844616617	18.1585173214555	17.1512926823001	17.1640323739791	17.1619963366885
DDX17_MOUSE	18.1653491640573	19.7738889816498	17.6959045261579	17.3333091319153	17.1615197666108	17.2548717214345	16.5614820226172	17.4777645181744	16.6099807837152	16.5575761692383	19.0912627335181	18.1409232496007
DDX3X_MOUSE	17.0544653405588	16.9522682032965	17.7976471223198	17.9243001248875	17.0600259503737	17.3683769382325	17.0144199276766	17.7807625953375	17.0629186887746	18.0132940480345	16.9592928817903	21.1788519307234
DDX46_MOUSE	17.3761341672123	15.7446706616225	17.1834555604473	17.0211028115676	17.1262976210139	16.8915080755043	17.187133147752	18.0670634587562	17.5742431769308	16.9411985174509	17.1870619908299	16.8223312141518
DDX5_MOUSE	18.580363727703	18.4642500825254	18.1059101003864	18.421002122855	18.3863611096982	17.8603077345418	18.1139809946045	18.8847771248328	18.2791283517441	18.1749338812537	18.0433825339478	17.6352633783845
DECR_MOUSE	22.9170180116674	22.4417036079172	18.7150574708576	21.4670370245764	20.7592416238659	22.8045554338822	19.7273045103533	19.4006712579457	22.7308989488003	22.4582745675041	20.3761095360275	22.7690373857213
DEPP_MOUSE	20.5371276198928	19.8614106923108	18.7092182399158	19.6195218041623	16.1737254404925	16.1924497804433	17.1408566723604	19.8874066956628	16.1766181788934	18.8439755983854	22.1910307067346	21.2991765148502
DERL1_MOUSE	18.3805982571969	18.0351226198057	15.9911678486445	18.5871632200986	18.5286850231192	16.0141554169893	18.1323266617491	18.1982620979073	18.3467410471481	18.310671083564	18.1203183967342	17.9743040437849
DEST_MOUSE	18.7670172356388	17.7471301197333	18.2218368968541	18.2985595675017	18.6722740214726	18.3587904789389	18.3770877486594	18.9860135509773	18.6204720083825	18.7357365017704	18.0898033467571	18.2299908841533
DHAK_MOUSE	19.2422252709712	20.560738534383	17.6375896149372	19.8615405319342	17.8551313176928	17.8325977656145	19.9716024283914	20.0669049266606	19.0634937193247	18.8312910986415	18.7755625328206	19.2154530297692
DHB11_MOUSE	15.756607482331	20.1493278033388	15.7579048637519	20.1276387608216	15.7621680921459	15.7808924320967	20.2750888060108	19.759825155887	15.7650608305468	15.7126562160698	22.7457137698971	20.9514965111867
DHB12_MOUSE	17.9442306966543	19.7305285138874	19.4803089301799	19.106193584924	17.2376316790973	18.3065688058891	19.8383523629442	18.0260727671684	16.9581963095998	19.6180340148854	18.7350588926115	18.1656126758971
DHB13_MOUSE	16.9774616689184	16.9532945797208	19.1908203627692	18.7526449674397	16.9830222787333	17.4872365220893	16.9374162560362	16.6159220641737	17.1846792784932	16.2163160895585	16.9656199931695	17.0318015399005
DHB4_MOUSE	18.2773648185799	19.9532460772127	18.329050649459	20.1054315649844	19.1833921370729	20.0255068218859	20.1807688748355	18.7319937778683	20.2904125651391	19.6828328290624	19.6228797936559	20.0669071138229
DHB5_MOUSE	23.4785814855675	19.4961658910726	24.9571910118245	19.3241891169412	19.7301064301081	21.2744378906637	18.6568373607147	21.4695408356498	22.5759174293083	20.6056936275375	16.8656835895684	21.5240343367955
DHB8_MOUSE	15.4289387296923	15.8620542888108	15.8875187594292	18.4112595831052	15.8917819878232	20.13110852304	15.8461759651261	22.2927054121915	18.3206856730332	17.5294131554675	15.8743797022595	18.6607753647487
DHDH_MOUSE	20.8455357038884	18.2728208655612	16.3792840089582	16.8059348196732	23.997740316863	16.4022715773031	18.2694150176173	17.6120008835404	16.3864399757531	20.9196330109603	18.6383171637761	17.7452847235109
DHE3_MOUSE	22.181050047906	22.6101255738615	22.3620005153356	22.62823490559	23.0348436912818	22.9016847214417	22.9608578600488	22.2112420327788	22.8614802361197	22.6234542942084	22.4068692119513	22.4322528540796
DHI1_MOUSE	16.4262577101721	16.4020906209745	22.3249618161037	16.4439872808069	15.9849403904113	16.4505426599378	23.0736155991629	16.5196348862177	15.9849403904113	16.3823064439109	21.5763080330445	16.4805975811542
DHPR_MOUSE	16.6606999886903	18.062426147491	23.5752838487535	19.2817127162596	20.6068264743023	24.2969380616219	20.7703035635552	21.9202488785195	17.074046168171	18.8989044096993	21.7366649016323	20.9991157111372
DHRS1_MOUSE	18.0756753497797	18.7636178850403	17.125465912036	18.1132553615737	18.0845884405298	19.0067700502803	18.8401552409589	18.4306735039637	19.7739924719712	19.5874035896227	15.9714374092335	16.8189000104141
DHSA_MOUSE	20.9193928191161	19.8907695309297	19.5374056243765	20.2973237599049	19.0485039124752	20.3354649860989	20.5174070065303	19.405408853003	20.8892194275869	20.1815662810565	19.771783573103	19.7987684850518
DHSB_MOUSE	18.4621753420664	17.3073054181701	17.5281871929127	15.6415694435212	21.0187818767871	20.169131330682	22.433293902709	20.0842304876072	22.0631283770294	21.5386261619402	15.6119981971376	21.1520615272712
DHSO_MOUSE	19.9493484993835	20.752891552926	21.2811351296648	20.7370646242638	21.3864377496782	21.5046616422576	22.1051643339254	22.2751198795428	20.6856226607449	22.5028972233132	20.9889400629783	21.4482676987197
DHTK1_MOUSE	16.1032600807949	19.0986236179809	17.2042170245535	18.3247493577821	16.1088206906097	18.9705479160461	18.3900360833896	18.2662701486929	16.1117134290106	18.427825233407	16.091418405046	16.1575999517769
DHX15_MOUSE	17.9920292900906	16.2920608587468	17.989935993731	16.598062832014	17.100194691924	17.9341717706705	17.9444314659459	17.6312747878274	17.7772974960661	16.8427355275377	17.7286244730013	17.9388628639648
DIC_MOUSE	18.3827052108265	17.0781732970582	17.9847863628639	18.5366469892041	18.8922776822884	19.0926593755682	20.4394576254791	19.4317671831651	20.9455654797746	18.8508321373655	20.8765295729434	21.0201682925473
DLDH_MOUSE	19.9811919561366	19.4197421457057	20.4167943588266	20.3173860789626	20.5082580065092	19.074041297181	19.9860124990498	20.3135894406824	20.7038955973046	20.1341984981319	20.9976451804708	20.3936230493397
DNJA1_MOUSE	18.0307731260321	18.1390996631613	18.9588885351631	18.075449010102	18.1341267432872	19.0140529764886	18.6003521119544	19.0494939504653	18.7386786456133	18.838581970995	19.0220679362684	18.2298310035899
DNJA2_MOUSE	18.2826838231107	17.3821761409922	16.9406257088411	18.1613934359401	16.390414708067	18.338171874324	16.34480868537	18.4648456534066	17.3008797576692	17.3998055491409	17.3951079798736	17.6912406703422
DNJC7_MOUSE	17.573500184493	17.6553763479151	17.1528475391545	15.5353653042945	17.6644493205335	15.5419206834255	15.4775903207775	17.6644493205335	17.6090287345169	15.4736844673986	15.5057940579109	17.6070811473814
DNPEP_MOUSE	17.0019509874125	19.0069536555668	17.0032483688333	18.9294819863977	19.0246440359466	17.0262359371782	16.9619055745303	19.5242938689965	18.9963373220397	19.006239898257	19.0246440359466	17.0562908583946
DOPD_MOUSE	22.8620027298209	21.7700973921588	24.1777007329219	23.4444277443473	23.4331657465299	22.7274772386332	22.7037053045223	22.89810110381	23.7825800912466	22.6172293961883	21.3320117754486	21.8121417079254
DPY30_MOUSE	15.7998833576937	16.1771696160535	16.2368158722313	16.2891171923333	16.7177917043947	15.4403854842436	15.3760551215957	16.0716704646957	16.4429852880091	15.3721492682168	16.5875552408561	15.9463264520242
DPYL2_MOUSE	16.9551159521128	18.6425340261109	16.9564133335336	17.7782381984662	18.4760273680405	18.5267528307194	17.7946804323701	17.3638571752921	17.8241951286347	18.5249106503775	18.346503533725	19.0039627860303
DPYS_MOUSE	19.645464425608	18.17896928649	19.0862651747159	18.123279396095	15.8383725102802	17.0336182521484	20.2786527091882	18.5166318636875	17.2800903390412	18.7675261545869	16.4113864746176	16.2244432573991
DRG1_MOUSE	16.3606076089082	18.2849507908944	18.4016866601461	17.9776219529771	16.7326532914528	18.9223885100372	16.320562196026	16.4539847849538	17.6867962589638	18.7346630918876	17.6187615570888	18.2350178511207
DYHC1_MOUSE	17.2386422509961	17.5506938396581	17.2162448982706	17.4934523820388	18.1986862849188	17.7794421963745	17.9336509260989	16.9435375170138	17.7056128856579	16.806209074707	16.8383186652193	17.6904432067356
DYL2_MOUSE	17.5600612736035	17.0377479638628	15.6347971847462	17.6548191517373	17.4980618861136	20.3258582934431	18.2045645594083	18.3347085216358	19.5928149318025	17.8069389602672	19.6368630039494	20.1262435643483
DYR_MOUSE	20.1680346499338	18.7187817706467	20.2350605363568	18.7251991306007	20.0790170404568	19.9527912373796	20.2554048850967	20.185875744212	19.7062147640542	20.1763739636643	19.9419131390629	18.8006609179599
E41L2_MOUSE	17.2584843338479	16.5860632342088	17.1199187729156	17.2954000070911	18.2918574793324	17.739514825798	17.7783138148855	18.4324487061916	17.6502411396334	16.9493105086973	17.3008533686823	16.8934135359063
EBP_MOUSE	20.6530146155807	15.9000313864126	20.4769612058186	19.7117235871917	15.929759085425	17.6749451084591	21.0520013547746	16.0175756516557	20.215631706507	19.8113724002696	15.9123567998612	15.9785383465922
ECH1_MOUSE	17.7811795329589	16.5902509378413	19.5744723975345	16.6321475976736	19.0390518595049	19.2451483240032	16.5743726141566	20.2504385138543	19.4662975761062	19.7002725334462	19.2341289360028	20.8124620353004
ECHA_MOUSE	20.240042778513	20.5362313639897	20.2049795865213	19.0161196856683	20.2500805797152	20.8524945534653	20.5235297887542	20.5622213021017	22.1415884954654	20.4078633173893	20.0943934668234	18.6426526799065
ECHB_MOUSE	18.393480482613	19.8042015703483	19.3870147957641	17.5569119668965	19.3001647987344	18.3066346723085	17.8761786525251	18.717638816239	20.7873780644245	17.7234616864888	19.3090049869374	18.972043588889
ECHD2_MOUSE	18.5208018671914	18.4969914126705	18.8165061532307	20.3793548609335	18.6581596888391	18.2672166137469	17.3546907805489	17.4881133694767	17.4031895416469	17.35078492717	17.3828945176822	17.4490760644132
ECHM_MOUSE	17.436563215485	19.9364773724905	22.4698847559579	19.6088466194814	23.0739946461569	19.5918288154116	21.1816309305385	23.4335504013482	21.5762040973617	19.5936646558294	19.9791683520764	23.2530300535372
ECHP_MOUSE	21.5094741694979	17.4490585375554	17.1455850891562	18.8125210307858	17.6922192152991	19.2813422219136	17.812182876339	18.0152094445203	17.6963959921576	19.5593434841425	17.9108265430304	18.1290928087611
EF1A1_MOUSE	20.3795719739156	21.1122463712121	21.0424045872489	21.0485184034041	20.6048414800131	20.9734747836444	20.8861390819519	20.5215775405158	20.972987732247	21.1054946741701	20.7599083309461	21.1623280616134
EF1B_MOUSE	19.9262365151551	20.1727220181891	20.0588378477064	20.2712565972782	20.1353756694491	20.0378266642708	20.0182481913211	20.1700218857835	20.1223856600598	20.385149792281	20.140438122658	20.1917195028467
EF1D_MOUSE	20.1398474170694	19.953889600776	19.3975748409274	19.9970353632647	19.3284432872987	20.0629734663331	19.3871983261134	20.0062202734913	20.1755466366042	19.9817364919733	19.3452037310038	20.0730926708324
EF1G_MOUSE	19.4990590063108	19.2827668314755	19.2984243782581	19.895772184282	19.4723670779355	19.4853629543812	20.0685103013824	20.0200381980841	19.4533164131473	19.7511597107749	19.885402940727	19.4541766418457
EF2_MOUSE	19.9401620351848	19.70314419646	19.6486421930201	20.1284493603987	19.817435761396	19.8198454885954	19.8310560092465	20.0187419281014	19.8838786881008	19.931020352344	20.0905240078995	19.8149102816127
EFG1_MOUSE	16.5593352868281	16.5351681976305	19.4507511954021	16.5770648574628	18.1037179342676	19.6114572473836	19.4176993073425	16.6527124628737	16.5677886350439	16.5153840205669	16.5474936110792	19.1349494979255
EFTS_MOUSE	18.3030180680965	18.2316670824517	18.2295212350626	18.5367659423772	18.2461290789549	18.0064492233728	17.4224247355397	17.763719183118	18.3540462330032	18.164433132125	18.2806142066339	18.311203948443
EFTU_MOUSE	18.6479119632737	19.8980739076096	19.7065324064822	17.9728704889978	18.7179031363243	18.832515982135	19.2735375362185	19.4779692984187	18.6770312943314	19.3680111182069	19.1856545098686	19.5485692422436
EGFR_MOUSE	17.8458603560908	18.6587147573631	17.6733272236204	17.5053703151812	16.6389615081263	17.7623662619719	18.4371585278352	17.7334009216276	18.5719625025274	17.6483496120071	19.7109804633466	19.6567896340431
EHD1_MOUSE	19.9553443681013	18.559505427782	19.3252472081748	18.5189465488375	18.1003932875641	19.2322092433995	17.903525908914	21.6936353078106	19.1277696002683	19.6805962552799	19.2363237492246	19.2962801952419
EI2BL_MOUSE	17.1947949837315	16.0605967376766	17.0535158901901	17.161146054841	18.2717577604704	16.8354412315346	18.7659396559322	17.0290273009034	17.9184231035146	17.7753669454263	18.2572724301792	16.8698445906897
EIF2A_MOUSE	17.3713664657511	18.2764314686467	17.5898737536545	17.7437126228471	17.4234940089993	19.2118191187117	16.8753917277849	17.0949130226893	19.1133679493146	17.8941568088534	17.8551512523567	18.681472260718
EIF3A_MOUSE	17.8604389816908	17.8477152832357	17.5610092158749	18.3342795821253	17.0282305388066	17.8500781092028	17.1899840902442	17.0617924126166	17.4468798843639	18.0305548503564	17.6439925021514	17.9606365878381
EIF3B_MOUSE	18.4193393568477	18.1701110140923	18.5020886859127	18.2067721831342	18.3760616331707	18.0647138842719	18.2875400052329	18.1249382004931	18.1071199721784	18.3302733262268	18.8218555766631	18.805241001833
EIF3C_MOUSE	17.4792971920948	17.5314598934682	17.5978493751057	19.0813370451937	19.5239156723346	18.3313491635154	17.4370618424023	18.1231594812636	17.5957108129264	18.4503972745344	18.2657501890029	17.6923140382285
EIF3D_MOUSE	18.2128594027195	18.248668398003	19.1767489250887	18.1615206295429	16.5563233684936	18.3291832469102	16.5107173457965	18.2584421025333	17.9631941807284	18.5655202032744	16.5389210829298	18.4336599085752
EIF3F_MOUSE	17.4105534036332	17.8505715176574	16.686541743035	19.0008329889961	16.0832355779662	17.2115758053181	17.2355111723794	16.4046223119094	18.0993439679479	19.4385018428149	18.1271472038387	17.2922784077971
EIF3G_MOUSE	16.9318087544958	18.6209721394718	17.8021632744337	17.6548452394091	17.1388889026421	16.1721086044741	16.1077782418262	17.4050322827872	17.898348127966	17.2822265212413	17.9984690563515	17.0030115286476
EIF3H_MOUSE	16.1218190920373	18.2455108925999	16.1231164734582	16.1395486626721	16.1273797018522	16.146104041803	18.5227610304788	17.908313865295	16.1302724402531	18.115655224749	18.6244329829985	16.1761589630194
EIF3I_MOUSE	18.1267002940522	18.0694845258546	18.1429813568765	18.2172334709316	17.8220993325616	17.8156074449765	18.7654256038907	17.9431186172041	17.9295559681654	18.0167804976902	17.8365434929852	17.9052944677116
EIF3J_MOUSE	17.6128123188777	17.0047200686893	17.7273649743368	18.6341500857721	17.2813958050602	17.1782744656093	17.0641986675803	17.2101788897017	16.6567222508846	17.5186184203266	17.1963320387363	16.8926050863482
EIF3L_MOUSE	17.2928491094541	17.3281007546319	17.4542215291169	18.3930199026059	16.5808221690746	17.3758758281614	17.3075244457937	18.1783879852613	17.2084748051125	17.2918606951002	17.4600115611221	16.7847720011473
ELAV1_MOUSE	18.8926911796624	18.1642709695061	16.7917904323144	16.8082226215283	18.562459741556	16.8147780006592	16.7504476380113	18.4293445911334	16.7989463991093	16.7465417846324	18.9876526327544	18.8091283258187
ELOB_MOUSE	18.6930994620458	19.1507893785258	16.8644999477778	18.5627121084647	16.8687631761718	18.4146952118916	18.7179940558575	18.6260204767239	18.7543735450306	19.0801100953838	18.5834884086907	18.7660797685283
ELOC_MOUSE	17.9836135257786	18.1590211114509	18.3229808748338	17.9107139138429	18.6167823222053	18.3190870692032	18.7602104786289	18.512662031882	18.6909618260099	18.35554483155	18.5112684379941	18.5384514653701
ELP1_MOUSE	15.6994357513252	16.5955434389253	19.0614305015465	15.71716532196	15.7049963611401	15.723720701091	18.1176902497288	16.3828632286311	19.2750896871972	15.6554844850641	20.169422349852	15.7537756223073
ENOA_MOUSE	20.9762161810808	21.09171255572	21.1237249329675	20.7930817268073	20.7775070764622	21.2025347999753	21.0587423142336	21.1679424829445	21.0475984224636	21.0848060949907	20.8829356557022	20.6838019569871
ENOB_MOUSE	20.5360967934169	25.5100790991363	17.2738878312076	20.0112438744928	25.1648894399026	18.0587063430627	26.0697287817322	19.6904184525369	18.084912820075	14.1972053258401	15.9460763730542	22.0315256063883
ENPL_MOUSE	20.0875171210254	20.3804286228209	20.7613723133638	20.423231337063	20.667860581975	20.4904436843833	20.3951491493369	20.6022948961485	20.1715297539165	20.6711570528789	20.4698280572124	20.1228562477615
EPN4_MOUSE	16.0018593435024	19.1460221514275	16.0031567249232	17.5005906683895	17.2880072642215	17.4471655966722	17.3167015850797	18.7733573775641	16.0103126917181	17.2007788129885	17.3101715880363	19.1738693477682
ERF1_MOUSE	15.8024122537217	17.1180445302497	17.2540319404824	17.4648948492625	17.2291884575325	17.4008648693312	17.3135167339364	17.5242952096302	17.3668496407327	17.3372552085381	17.4954407449007	17.4176110789735
ERP29_MOUSE	18.1354806208758	18.3894032906883	18.488452403797	16.1043007284127	18.2175841933119	18.7006481778703	22.3974511742434	18.5011693681424	18.4709380625517	16.0426198915168	16.0747294820291	18.3470322676002
ES31L_MOUSE	20.9187785520643	22.4696061139129	22.0330305079295	20.7878225240437	20.242489360939	21.4661159238444	20.998246490303	20.2094096047686	21.9557208642062	20.6046277488729	21.6346771331171	22.2434840667152
ES8L2_MOUSE	17.526002805594	18.21164824117	17.4123048583588	17.3171755057099	18.3249665208306	17.4758878224913	18.1716555184163	17.7269541459643	17.7493680714943	17.4959317690195	18.1433481998665	17.4973211846281
EST1_MOUSE	16.0742536265256	23.64385728942	19.8750104473131	24.2496295217372	24.9054877910759	20.2956751601548	12.9896569233878	23.9786597751993	24.2981478210746	23.7148873001997	20.0076081330947	18.9321870473076
EST22_MOUSE	19.6071582256476	16.4841142754403	16.5095787460587	20.127223489208	18.0442395464977	16.5325663144035	16.4682359517556	16.6016585406834	20.4683698887786	16.4643300983767	16.496439688889	18.5594941915875
EST31_MOUSE	17.2853259321524	19.8577556939779	16.5075680789749	20.5412580858356	23.1203860631802	18.9978228989492	17.6891935423138	15.1118924828894	21.3268267303699	21.4077914389327	16.1045921340315	16.8942630252806
ESTD_MOUSE	20.1193461074744	19.6908498063711	20.6006420818841	21.0542191982206	20.1221260293585	20.7376671976117	20.2771618278321	20.2382930566816	20.4244862356072	19.5718845764752	20.6326345790264	20.3089792932905
ETFA_MOUSE	21.4893394172418	20.5574308150431	20.8746717370665	21.5742568677177	19.8242976723252	21.8152096505465	20.7586270237606	22.416851306598	20.9483572464826	21.6926321774054	21.9670129950903	21.5370659764562
