"Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"ODPA_MOUSE","S9_T2_fed-S9_T1_fed",0.109814866415236,0.0471085971423378,2.33110033150493,167,0.0209427750464748,0.107885778917651
"ODPB_MOUSE","S9_T2_fed-S9_T1_fed",0.589150192117336,0.0915396331644674,6.43601215944161,153,1.49508716518199e-09,6.08002113840674e-08
"OXSR1_MOUSE","S9_T2_fed-S9_T1_fed",-0.00962703070577423,0.0633411567957855,-0.151986973285192,150,0.879401443259112,0.975336146160106
"P85A_MOUSE","S9_T2_fed-S9_T1_fed",-0.189798949662966,0.148615451270157,-1.2771145129314,113,0.204179772568184,0.529998558581242
"PAK2_MOUSE","S9_T2_fed-S9_T1_fed",-0.265171161242546,0.12397444075538,-2.13891798685963,62,0.0363884969018158,0.160616664255099
"PDE3B_MOUSE","S9_T2_fed-S9_T1_fed",0.0187731413352163,0.110879996319828,0.169310443346932,15,0.867814619892142,0.97131544611781
"PDK1_MOUSE","S9_T2_fed-S9_T1_fed",-0.0842450635974225,0.0348351446949932,-2.41839281378185,66,0.0183559831184232,0.101792270020347
"PGAM1_MOUSE","S9_T2_fed-S9_T1_fed",-0.0868992032658353,0.0247388680236049,-3.5126588323653,168,0.000569989326606013,0.00534913060353335
"PGK1_MOUSE","S9_T2_fed-S9_T1_fed",-0.122715890916247,0.0490816040995426,-2.50024205947643,293,0.0129572982225739,0.0790395191577005
"PGM2_MOUSE","S9_T2_fed-S9_T1_fed",-0.0504284989957656,0.0889031862500647,-0.567229377515465,55,0.572866355494945,0.839309334793809
"PK3C3_MOUSE","S9_T2_fed-S9_T1_fed",-0.315167094450946,0.348709215190393,-0.903810627083276,46,0.370804879989682,0.693564672997058
"PK3CB_MOUSE","S9_T2_fed-S9_T1_fed",-0.352289007854395,0.35033092983338,-1.00558922394305,13,0.332964468329487,0.693564672997058
"PP1A_MOUSE","S9_T2_fed-S9_T1_fed",-0.0972372162350439,0.0691527996122657,-1.40612118063542,69,0.164175656647764,0.472745590396265
"PP2AA_MOUSE","S9_T2_fed-S9_T1_fed",-0.0381957769186038,0.0763892000696764,-0.500015406415627,72,0.618589024556551,0.847953494335946
"PRGC2_MOUSE","S9_T2_fed-S9_T1_fed",0.0357372448205166,0.107570444172072,0.332221783553768,39,0.741500827141222,0.88288402873772
"PTN1_MOUSE","S9_T2_fed-S9_T1_fed",0.159008401056036,0.132455744625356,1.20046436268796,170,0.231629159396097,0.577034045561828
"PYC_MOUSE","S9_T2_fed-S9_T1_fed",-0.148254910110467,0.0803405425106974,-1.84533120486119,154,0.0669098371284562,0.269973979485685
"PYGB_MOUSE","S9_T2_fed-S9_T1_fed",-0.00276333479658638,0.0570469134445176,-0.0484396898926693,283,0.961399995725796,0.983498024497129
"PYGL_MOUSE","S9_T2_fed-S9_T1_fed",-0.0798207045402969,0.137335349359646,-0.581210190329561,282,0.56156304336875,0.839309334793809
"Q8CE68_MOUSE","S9_T2_fed-S9_T1_fed",-0.135602689287654,0.174511558210334,-0.777041307053231,118,0.438689358748151,0.723244618476682
"Q8R5C9_MOUSE","S9_T2_fed-S9_T1_fed",-0.0996676503312063,0.143497494845796,-0.694560211230936,143,0.488457876575337,0.763998217207579
"Q9DAM4_MOUSE","S9_T2_fed-S9_T1_fed",0.269892436187653,0.102141965198299,2.64232664472124,192,0.00891309303258048,0.0604109638874899
"RAB10_MOUSE","S9_T2_fed-S9_T1_fed",-0.0757668289180816,0.0847806106484743,-0.893681094516216,199,0.372572059179963,0.693564672997058
"RASH_MOUSE","S9_T2_fed-S9_T1_fed",-0.136501249174439,0.11260559775469,-1.21220660336802,45,0.231759575676472,0.577034045561828
"RASN_MOUSE","S9_T2_fed-S9_T1_fed",-0.0261018144163464,0.128782552079891,-0.202681294902076,70,0.839972102396452,0.957725200863244
"RICTR_MOUSE","S9_T2_fed-S9_T1_fed",-0.106015348281597,0.129015014227627,-0.82172876479748,35,0.416794018987048,0.706234309950275
"RPE_MOUSE","S9_T2_fed-S9_T1_fed",-0.0294697520792525,0.0648458477776211,-0.454458582765614,155,0.650134586943287,0.85042973414237
"RS6_MOUSE","S9_T2_fed-S9_T1_fed",-0.125419628182348,0.21798943300164,-0.575347283835563,177,0.565787136881186,0.839309334793809
"RUVB1_MOUSE","S9_T2_fed-S9_T1_fed",0.015260223428681,0.0536898686370266,0.284229107205469,223,0.776498553505674,0.902217366930402
"SC23A_MOUSE","S9_T2_fed-S9_T1_fed",0.0608979248937641,0.0817259611035939,0.745147858421284,129,0.457537808836954,0.744261502374778
"SFRS2_MOUSE","S9_T2_fed-S9_T1_fed",-0.213443978690559,0.162278653219591,-1.31529301270287,110,0.191146567305627,0.52999730025651
"SIRT2_MOUSE","S9_T2_fed-S9_T1_fed",0.146664147579302,0.281352274163029,0.521282964623623,14,0.610317155762504,0.846121511398016
"SIRT3_MOUSE","S9_T2_fed-S9_T1_fed",-0.104575366088532,0.17822317085629,-0.586766387255313,114,0.558520798569298,0.839309334793809
"SODC_MOUSE","S9_T2_fed-S9_T1_fed",0.0750513923438361,0.0450776972471088,1.66493403450527,245,0.0972041635736915,0.348791410470305
"SODM_MOUSE","S9_T2_fed-S9_T1_fed",0.111546143902885,0.0861557049589538,1.29470409366422,72,0.199559044568514,0.529998558581242
"SRBP1_MOUSE","S9_T2_fed-S9_T1_fed",-2.74956748503149,0.341101098681171,-8.06085789715243,20,1.03666426776172e-07,2.1078840111155e-06
"SRF_MOUSE","S9_T2_fed-S9_T1_fed",-0.0196862375310855,0.0554420068209145,-0.355078011419659,24,0.725632636097083,0.88288402873772
"SUCB1_MOUSE","S9_T2_fed-S9_T1_fed",0.437837239199124,0.075852301376436,5.77223408194627,297,1.96776928085285e-08,6.00169630660119e-07
"TALDO_MOUSE","S9_T2_fed-S9_T1_fed",-0.0818308811945839,0.054193998424082,-1.50996205436322,150,0.133156739816479,0.416541596348985
"THIKB_MOUSE","S9_T2_fed-S9_T1_fed",0.313755402591868,0.142696573493525,2.19875919169218,238,0.0288579569735425,0.135410413491238
"TKT_MOUSE","S9_T2_fed-S9_T1_fed",-0.150761507926777,0.0265258623532772,-5.68356669875243,244,3.74933475377759e-08,9.14837679921732e-07
"TKTL2_MOUSE","S9_T2_fed-S9_T1_fed",0.107671652936425,0.0520261318470901,2.06956867854183,60,0.0428068775085526,0.180084105380808
"TPIS_MOUSE","S9_T2_fed-S9_T1_fed",-0.0214905321802662,0.0229999705170976,-0.934372162098672,247,0.351024494042381,0.693564672997058
"TRADD_MOUSE","S9_T2_fed-S9_T1_fed",0.0135892897872576,0.115102533076525,0.118062473726993,42,0.906580994278488,0.982654775605604
"TRAF2_MOUSE","S9_T2_fed-S9_T1_fed",0.0832884997297976,0.456483118237857,0.182456911114945,15,0.857667212146663,0.968846295202711
"TSC2_MOUSE","S9_T2_fed-S9_T1_fed",-0.0885427992394482,0.1061673067471,-0.83399308084894,18,0.415216010719022,0.706234309950275
"VIME_MOUSE","S9_T2_fed-S9_T1_fed",-0.0272504315147461,0.0703230393424207,-0.387503608626141,71,0.699542650623071,0.878247152905272
"WBS14_MOUSE","S9_T2_fed-S9_T1_fed",-0.0252627460549933,0.348694667569398,-0.0724494763028329,105,0.942382038900456,0.982654775605604
"1433E_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.112993226749726,0.029293146803303,-3.85732634013172,245,0.000146601912092592,0.00111783957970601
"2AAA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.106793806850914,0.122383038975491,0.872619341249572,138,0.384386379175758,0.620901683408916
"AAKG1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.837567977684732,0.756727094984216,1.1068296394253,17,0.283784165710732,0.509867936661062
"AAPK1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0110459334419929,0.0967009550363535,-0.114227759569079,245,0.909150799943368,0.953741688110005
"ACACA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0985698796991114,0.36385900353209,0.270901307215882,125,0.786913765615556,0.896342345502077
"ACADM_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.268920502952498,0.0994964522710418,2.70281499304038,221,0.00740968427242406,0.0289447980441416
"AKT1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.148850257088292,0.59529123733704,-0.2500461081103,44,0.803715500221065,0.896342345502077
"AKT2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.135510064386507,0.059685439813052,2.27040405182494,69,0.0263089960569167,0.0852381615547767
"ALDOA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0434790251711093,0.0506497296588738,-0.858425611823414,168,0.391880570676119,0.620901683408916
"ALDOB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.271400065746364,0.441790687150313,0.614318213670321,291,0.539485055416182,0.715404095225806
"ALDOC_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.746596261628466,0.17924542895854,-4.16521785780744,138,5.4535406387668e-05,0.000443554638619699
"ARHG6_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0236155392423643,0.0477313504788996,0.494759503039913,48,0.623027010849201,0.792175282855062
"CAB39_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0156030498084875,0.0695927039248769,0.224205253259458,167,0.82287166144453,0.896342345502077
"CAP1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.254384274255753,0.314136194043265,-0.809789763419358,50,0.421898269692857,0.627702303689372
"CATA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.487936412306243,0.161586046728247,3.0196692238337,184,0.00289005947108256,0.0130587872397064
"CBL_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0901412506398462,0.265283331478943,-0.339792365156576,44,0.735629627710607,0.871328296899942
"CBP_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-2.39451718199704,0.358335260403145,-6.68233759441672,16,5.26514368637265e-06,5.83952299761331e-05
"CISY_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.157015648507416,0.18275851271977,0.859142735245244,260,0.391053176545803,0.620901683408916
"CP2E1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.2985731246066,0.079648358150087,3.7486412970871,299,0.000213402327454926,0.00151637228399635
"CPT1A_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.229983846314225,0.0612303593904242,3.75604273115197,72,0.000347460425189627,0.0022310616775334
"CRK_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0976646896791534,0.140299976063115,-0.696113373784316,267,0.486963338522586,0.679201664453293
"CRTC2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0610414949212273,0.10905201864197,-0.559746584074096,91,0.577027532496811,0.756960849081838
"CTNB1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0445309761780428,0.0628979870541636,-0.707987302355093,44,0.482686918012536,0.679201664453293
"DHB4_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.222784147408135,0.0488744299645581,4.55829658923265,248,8.10268347883891e-06,8.23772820348623e-05
"DLDH_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.453700417416477,0.203098701559962,-2.23389127518636,209,0.0265495913039469,0.0852381615547767
"ECHB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.577129165887816,0.216241032033123,-2.66891607231792,342,0.00797238957907487,0.0294736826862768
"EIF3E_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0599103948040402,0.0632877010506096,-0.946635662371925,160,0.345251927509608,0.569199123732057
"ENOA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.322726713595543,0.066215136433512,-4.87391147973546,110,3.7038825868585e-06,4.51873675596737e-05
"EXOC7_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.279987366880933,0.0843216948081729,-3.32046654799679,72,0.00141316741075626,0.00749593148314188
"F16P1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.153148276663388,0.160322900497589,-0.955248914459925,72,0.342648166918941,0.569199123732057
"FAS_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.500994294473544,0.0534975924140007,9.36480076704219,522,0,0
"FOXA3_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0167547922323863,0.410422352577002,-0.0408232936807281,44,0.9676214513115,0.98672151086315
"FOXO1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.122556705553952,0.525405203152827,0.233261309211481,39,0.81677849883603,0.896342345502077
"FUMH_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0363709043718391,0.409502797720989,-0.088817230490865,57,0.929538495100462,0.961048274595393
"FXR1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.315388465868353,0.131401343638707,-2.40019209191289,48,0.0203133760145342,0.0708066249649478
"G3P_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0590142732556769,0.0277321083531672,2.12801250103788,72,0.0367600164831234,0.109383463681489
"GLGB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.201283662020615,0.102237742782174,1.96878037936994,200,0.0503596335104435,0.136530561961647
"GRB2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0589214707977315,0.332248971376599,0.177341318932016,149,0.859481147456732,0.921688208459329
"GSK3B_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",1.16459998334739,0.357751652290033,3.255330830459,30,0.00280697659311979,0.0130587872397064
"HCDH_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.352820007346687,0.115920423936048,3.04363972600146,245,0.00259209940361305,0.0126494450896317
"HMCS2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.147517837650825,0.219141052673377,-0.673163863416755,29,0.506172631866642,0.693854618963262
"HMGCL_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0790312571632588,0.0637328124060803,1.24004032114106,291,0.215959457330365,0.424952480553299
"IDHC_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0962092752874095,0.0766215335001499,-1.25564277941816,323,0.210153072699018,0.420306145398037
"IDHP_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.125857780105012,0.107113170572175,1.17499817653335,203,0.241371824185917,0.460115039854404
"IF4B_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.00245429534000759,0.0723250897825463,-0.0339342176744848,156,0.972972987368661,0.98672151086315
"IF4E_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0736360520186323,0.0716370420886153,1.02790469667277,40,0.310170606658358,0.540583057318852
"IF4G1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.00969755595500495,0.090338921065729,-0.107346377846921,154,0.914653914007136,0.953741688110005
"IRS1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0297100463657059,0.169215136211945,0.175575584021594,57,0.861249637412816,0.921688208459329
"IVD_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.401417203904446,0.045997222586087,-8.72698787743469,349,0,0
"K6PL_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.332487331618449,0.216451066442491,-1.53608543992454,89,0.128065021103343,0.300460241819383
"KAPCA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.247203574590107,0.0418000585170667,5.91395283547689,66,1.30417011856565e-07,2.27298220664299e-06
"KAPCB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.00998423533308855,0.042352213293149,-0.23574294131881,72,0.814301427744259,0.896342345502077
"KPYR_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0959722534810721,0.0734707358153201,1.3062650375833,244,0.192692458658913,0.405318619937714
"KS6A1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.186080020688435,0.187881619388276,0.99041099014525,51,0.326649127414385,0.553488799229929
"KS6B2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0472912080591847,0.155924757901075,-0.303295055229062,62,0.76268041912429,0.886162010792032
"LMNB1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0764799040982017,0.105726010950773,0.723378319208615,129,0.470757120078959,0.675674925289799
"MCAT_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.1068162973903,0.227531432488107,0.469457323861761,124,0.63956723317653,0.792175282855062
"MCCA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.236878506253669,0.0669878032456203,-3.5361438168844,143,0.000547655432215244,0.00334069813651299
"MCCB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0687704836525059,0.0832856775228454,-0.825718006960345,200,0.409947940871624,0.627702303689372
"MDHC_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.180070018987171,0.112573296080522,-1.59958023133985,66,0.114468290954312,0.279302629928521
"MDHM_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.168178342717087,0.0635794936774586,-2.64516643637118,332,0.00855333427508365,0.0306913759282413
"MFN2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.232395456120266,0.280059299310873,0.829808032413525,21,0.415981158556022,0.627702303689372
"MK01_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.114123148209929,0.107215622455197,1.06442648558626,79,0.290378191113126,0.513422308924658
"MK03_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.182623246419315,0.122498958164626,1.49081469063507,144,0.138197430613809,0.306547027906995
"MK08_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.213367395475592,0.261145201621938,0.817045054438665,44,0.418304798909678,0.627702303689372
"MK14_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0828614290835673,0.151989087321536,0.545180121440378,58,0.587720090027186,0.762785648758688
"MP2K1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.115891819192752,0.145210569071049,0.798094931616497,35,0.430197465219974,0.632338442853457
"MP2K2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.126153075866798,0.116289265110204,-1.08482133537646,42,0.284188686007805,0.509867936661062
"MP2K4_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",4.26987835001423,0.271381241392311,15.7338743389476,38,0,0
"NFKB2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0965922773471755,0.12489073635517,-0.773414267271849,71,0.441844713147252,0.641726845285294
"NUCL_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.105787046292873,0.0834551325664474,1.26759185492449,447,0.205603658918912,0.419623970438124
"ODO1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.107246707570103,0.0684518036517259,-1.56674772392793,314,0.11818085580976,0.282707145270406
"ODO2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0415779316936531,0.0497220394409845,-0.836207286770734,138,0.404483883541111,0.627702303689372
"ODP2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0687087144885856,0.186277655390328,-0.368851080633438,166,0.712708741925443,0.852455554067687
"ODPA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0796658327487466,0.0672138207803457,-1.18525969545897,167,0.237598643276795,0.460111658409031
"ODPB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.68011653415335,0.109410788446147,-6.21617432624672,153,4.62057658801029e-09,9.39517239562093e-08
"OXSR1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.174966766502046,0.0936681262534906,-1.86794348835953,150,0.0637207523483823,0.165402803968141
"P85A_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.134356274121042,0.193958906397135,0.692704844633143,113,0.489915954687621,0.679201664453293
"PAK2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.270532665151708,0.167862186314996,1.61163553919195,62,0.112120833618728,0.279157993907854
"PDE3B_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0442300667460902,0.143145459724745,0.308986864348617,15,0.761581718016896,0.886162010792032
"PDK1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.101834229023479,0.0492643340748886,-2.06709845846443,66,0.0426507180618418,0.118465340984067
"PGAM1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.101339710510407,0.0349860426767402,2.89657539855974,168,0.00427504435895942,0.0179846693721741
"PGK1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0461683042589732,0.0725852376747489,0.636056390224295,293,0.525236188476669,0.704162802133556
"PGM2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.341395829714891,0.112454623918547,3.03585408779784,55,0.00366088678527321,0.0159510067072618
"PK3C3_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.458709014002913,0.456567535468178,1.00469038722286,46,0.32030189315487,0.550377900914002
"PK3CB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.587527719985269,0.416977210284992,1.40901638145574,13,0.182298964077771,0.397151314598
"PP1A_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0264878564497766,0.0998134686783946,0.265373569323817,69,0.791512934988319,0.896342345502077
"PP2AA_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0276829925256731,0.108030642757368,0.256251298882372,72,0.798487552353738,0.896342345502077
"PRGC2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.202603082788356,0.152127581058641,1.33179717562365,39,0.190658388418746,0.405318619937714
"PTN1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.378709734035416,0.185486066666286,-2.04171526649904,170,0.0427252049450733,0.118465340984067
"PYC_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.22828290054549,0.105566104081855,2.16246400803502,154,0.0321259523638708,0.100496568933134
"PYGB_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0109811376909071,0.0870561005445981,0.126138634997573,283,0.899711752298698,0.953741688110005
"PYGL_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.41537109700275,0.194377416653679,-2.1369308438892,282,0.0334640186116146,0.102065256765425
"Q8CE68_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.567929711926386,0.289394680081973,1.9624746099877,118,0.0520609089749033,0.13807458467257
"Q8R5C9_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.374510128647676,0.20198557776145,1.85414291851066,143,0.0657786799828513,0.167187478289747
"Q9DAM4_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.324137126756152,0.157162247694141,-2.06243631350302,192,0.0405125744999375,0.117679383071247
"RAB10_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0532421862235344,0.10842618846799,-0.49104544737596,199,0.623935392444888,0.792175282855062
"RASH_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0661548133587831,0.141692269922101,-0.466890772482884,45,0.642830762316813,0.792175282855062
"RASN_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.00280686885913965,0.182126031748401,0.0154116840530365,70,0.987747584328578,0.987747584328578
"RICTR_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-1.21000507138999,0.2470449438582,-4.89791473767022,35,2.18293554699045e-05,0.000190227240523453
"RPE_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.0430830681262352,0.0917058773906931,-0.469796149953281,155,0.639160931450705,0.792175282855062
"RS6_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.00826812233991481,0.30828361260494,0.0268198567872314,177,0.978633629626567,0.98672151086315
"RUVB1_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-0.274281004919038,0.0731028511553814,-3.75198778958769,223,0.000223727058294543,0.00151637228399635
"SC23A_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.0724561262757745,0.11137371152885,0.650567582611322,129,0.516482697938875,0.700120990539363
"SFRS2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.39050834731286,0.256585079899261,1.52194487483909,110,0.130892456440695,0.301299616712542
"SIRT2_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",-3.54923782897373,0.386681714793969,-9.17870613784992,14,2.67120046082425e-07,4.07358070275698e-06
"SIRT3_MOUSE","(B6_T2_fed-B6_T1_fed) - (S9_T2_fed-S9_T1_fed)",0.278198873370771,0.244944319457663,1.13576372780042,114,0.258437570971559,0.480432327837249
