B6_T0_FASTED	B6_T0_FED	B6_T1_FASTED	B6_T1_FED	B6_T2_FASTED	B6_T2_FED	S9_T0_FASTED	S9_T0_FED	S9_T1_FASTED	S9_T1_FED	S9_T2_FASTED	S9_T2_FED
CP2J5_MOUSE	13.6590761762511	12.621933630666	13.2623564679613	13.7407608968452	12.0118278756677	12.6847248092455	13.4637032241434	13.393081465742	12.8269039662861	13.3283471923314	13.4010368949236	12.9748712617989
CP3AB_MOUSE	14.4185865357806	14.1147972411846	13.4509417684681	12.6060427304266	13.1205881900447	13.5027581398454	14.571926624009	14.7094355273555	12.8873268999338	12.0924245993399	13.0767300228765	12.5582764138577
CP3AD_MOUSE	13.9553800265647	13.6375180345471	13.9220777211186	14.0388292447101	13.8978009939646	13.6963552223347	13.7723643029677	13.6839574023354	14.099667891259	14.2172659457662	13.9179806800813	14.0315231717247
CP3AP_MOUSE	11.5244947590546	10.5825536513765	11.2401186178276	10.5638030954992	12.344857156458	10.3580643382577	11.7790345520055	10.96075649957	12.0082335968177	11.8693191723295	11.4955075826594	0
CP4AA_MOUSE	14.1774735128492	13.8096145144656	14.2323391742258	12.7090043617966	13.3708111904384	13.6263042713308	14.246096056074	15.1889391595972	14.460281997419	13.1415997195939	13.5938344974475	13.3801108148529
CP4AE_MOUSE	15.393863124022	14.3320060230757	15.2506374471783	14.1965111269026	14.7194071962331	14.7975775425656	15.2045196647747	0	15.1917267181911	13.0272707268439	14.6702424797494	13.8851046327388
CP4CA_MOUSE	13.57288827595	14.3244013267404	13.961491573502	14.6141608002139	14.009907983182	13.6683276776447	15.0229802399921	15.5183668845771	15.4732216278594	15.4583845985074	15.2474357816707	15.3122082253898
CP4FE_MOUSE	11.2245721446331	11.6228087017189	0	12.7308673237807	0	0	0	0	13.3043882609268	0	13.0676777124768	0
CP4V2_MOUSE	13.2127138626181	13.3308265145173	12.7453706615376	12.755591399808	12.6872949825638	12.5983625401009	13.1112490186049	13.5102642308229	12.8200942714591	13.2290262132769	13.0798518133471	13.3912727584165
CP51A_MOUSE	10.43838938283	10.2767199248392	10.684003232297	11.1877404126316	11.9165703924233	11.213946687563	10.5941353185089	12.0619800677652	10.768392878359	11.2935776599437	11.7328884407221	11.7669556879055
CP7A1_MOUSE	0	0	8.33377890111801	0	0	0	8.11665508024285	6.96947151873993	9.25233844809432	7.87859750717553	0	7.71592715970207
CP7B1_MOUSE	14.8975915267116	0	15.5566334332966	13.937481490026	14.5341065400291	11.9659996632765	13.5495464185634	14.1844841373218	14.1910010953138	14.8089029698301	13.9666293015525	14.4957419727728
CP8B1_MOUSE	13.3539844782296	12.7586524678552	13.4802016348465	13.1421284185525	13.1406719177424	12.619294252059	13.7975525053153	12.7626448553622	14.0368052125768	13.2549376516093	13.4463742877207	13.3540149844804
CPNE1_MOUSE	11.7919376271917	12.2977683745702	11.9979326503254	12.1893415253605	11.9494589782074	12.2541547672828	12.0313540984918	12.2142595346637	11.407376312319	11.9861222732263	12.0934133618197	12.1957563170589
CPNE3_MOUSE	11.7892456102813	11.5306193928892	11.6445279574386	11.4833190073823	12.0276422703179	11.7906376430452	11.3475131788805	11.0920977430261	11.4448952494832	11.5656925365816	11.8048686940203	11.7921832343799
CPNS1_MOUSE	12.0534465500629	12.3710612983453	11.4139239507573	11.8880377413636	11.6749655627318	11.5399670619085	11.9364528456115	11.4527317720751	11.6307815257025	11.2107989166121	11.7422726325338	11.4005795011055
CPSF5_MOUSE	10.7529015301354	11.4427174898066	11.1015368519279	0	11.3719614265956	10.8381485807988	11.1515798775049	11.2137061677646	10.0011415945957	0	10.8841703987618	11.3209981998331
CPSM_MOUSE	19.1622589259786	19.0969622780935	18.9450110130886	18.9608737166246	18.6046303794537	18.2846098122951	19.222218599976	19.1112161599591	19.0908837712485	18.9873147426859	18.8738232635873	18.9048798410954
CPT1A_MOUSE	12.8343975377497	13.0663780966652	13.2845057315629	13.1501781177205	13.2277446851517	13.4881607272831	12.9222162869166	13.2155031439414	13.2496918192823	13.2508635956581	13.4279882201987	13.4089152507618
CPT2_MOUSE	14.6410130610819	14.5389627454933	14.8133749699802	14.6787731939167	14.7177791355733	14.7495429685251	14.3823089362117	14.3587193024566	14.8345732801824	14.5464957192454	14.4753168685591	14.5864755589878
CREG1_MOUSE	12.7189451475846	12.6549288496821	12.5336233443556	12.1521682782111	12.6706514936714	12.4025960081629	12.5855340010519	12.2392164141386	12.3240951591763	12.0894739322363	12.0728361539355	11.9146353304408
CREL1_MOUSE	11.9877445195306	0	0	12.2719186386915	0	0	11.5641581247304	11.5949145439435	0	12.3929929167521	0	0
CREL2_MOUSE	9.31900719213553	11.2283544443024	8.4532040218083	9.27662942898553	9.97218811528051	8.97277797107582	8.74253987995312	10.6061101942784	9.86489163514474	10.871008209877	10.4545217304381	10.7855368171887
CRIP2_MOUSE	11.3505378128435	12.1507662773115	12.2225244298876	12.0062163478	12.1798898342247	11.6531010903008	11.5522249401025	12.0808890175159	12.1335771146499	12.1943794757073	12.1111950259714	11.5426396960415
CRK_MOUSE	10.8933111334567	10.670956170105	10.4884022407486	11.1822408812135	11.1833459758666	10.9253180113206	10.8739204908742	11.0972879277653	10.5014067388216	10.8949787984047	11.1992902599228	11.0700318600212
CS010_MOUSE	12.0272201918888	12.5935359106314	11.9505135585857	12.416868716512	12.4213943857535	12.3464666842871	12.0427349433637	12.3310506455428	12.5397781249083	12.1226141414627	12.1567532596637	12.0343266195998
CS012_MOUSE	0	0	0	0	13.7127675462826	0	0	14.5831846579832	13.0043905837853	0	13.7817887012835	13.687236899794
CSAD_MOUSE	15.6762401421061	15.4880641074469	14.9083831221082	14.905601347642	14.6966939863293	14.2387087959704	15.2353892585044	15.2875830851653	14.5628142476244	14.8234221004538	14.1343668666005	14.0078831718781
CSDE1_MOUSE	10.1261652131373	9.50007147223463	10.1741121210629	9.70197334882649	10.1891463246218	9.25071205727271	10.128310648979	9.91463287758425	10.5463914620671	9.71812439155974	9.99175837421755	10.4240374659807
CSK_MOUSE	0	11.2166753210752	10.7822915223063	11.0964704887256	11.175259007826	11.1936201331935	11.1088449299799	10.7726842603841	11.5090782182312	10.6562141416061	11.5450915251917	11.4144860322036
CSK21_MOUSE	11.9401806045436	12.1654222048907	12.4383424215525	12.0682986991728	12.307567992385	12.3517344608039	12.0851102242058	11.4520846222018	12.0031461317336	12.4862999353268	12.256287576866	12.0782510065681
CSK2B_MOUSE	11.3350074404368	11.7749297101597	11.1990370007996	12.3605097764	0	11.2735760721241	11.1466696485172	11.4168857380529	0	10.9744894078021	11.3453262923403	11.2887206211705
CSN3_MOUSE	8.41958315789024	8.66019508777173	8.78818637084325	8.76244739397577	9.20933842967871	8.84371802767334	8.84446989736524	8.46703483041973	9.50174487565971	7.24764487345014	8.69266195557717	8.20545550784606
CSN4_MOUSE	11.4948000086385	11.9442958316445	11.5039945349272	11.6798265045918	12.1585547008987	12.0531780545016	11.5208202204757	11.5868938610871	12.1864168077209	11.4657814806765	11.2584426499635	11.4779532294119
CSN5_MOUSE	0	0	0	0	11.3906020741015	10.0328183134663	0	0	9.5039706503419	0	10.3363839841182	0
CSN6_MOUSE	10.3324759340086	10.3091139990156	9.87279720413193	10.3743908352999	9.98921035427369	9.88187688722268	0	10.0837525513466	10.2920735524952	10.6268747113473	10.054494285012	9.87393534083878
CSN7A_MOUSE	8.46292007296768	8.72418492118288	8.96836351335405	8.74626464241878	8.68237484253807	8.80146250950729	8.57823622659936	8.67413675952723	8.86509602598088	8.9040161293863	8.29654175172162	8.58350246885669
CSN8_MOUSE	11.0924426481957	11.3512058611657	11.0503060932094	11.0086283485984	10.72478729365	10.7978303547068	12.2532061772224	11.5347273865701	10.8079302936661	11.1053700782859	10.51976338094	10.5803158321259
CSRP1_MOUSE	0	11.2398958821471	10.8340847448873	10.7741126618469	10.970330254502	10.6472463696855	11.7469777911149	10.6460053181649	11.6216085191685	10.7531224682195	11.1005374507144	10.7716358844738
CTGE5_MOUSE	9.92357414197279	0	0	10.6194534016517	10.4060554126851	9.231418222005	10.0680052904298	9.69589873881498	0	9.66985920099541	0	9.86956896727328
CTNA1_MOUSE	11.9582546702244	11.9376154629274	12.1978972546708	11.8784290015454	11.9876564302771	12.1926956299427	12.0033169971045	12.2532337331366	12.2973041012027	12.4296901410175	12.6656106334364	12.2919816584781
CTNB1_MOUSE	12.2829892759473	12.1134077924772	12.3104074845397	12.2751188943329	12.2148688332778	12.2086165686987	12.3155877706182	12.2353845085234	11.8257322953281	12.0077142107542	12.5176522861277	12.304328934504
CTND1_MOUSE	13.4415749124205	12.9718294662642	13.6063979251837	13.7892110084191	13.3075054729107	13.4699819742698	13.504447319802	13.102558701615	12.6764394016893	13.6441128062482	13.0558949104482	13.2155656614223
CUL1_MOUSE	10.3993877906413	0	0	0	0	0	10.4029598887565	9.29850609556726	0	0	10.0799357841981	0
CUL2_MOUSE	0	11.3971024973382	13.8352236567597	14.0240339597763	14.0582411357937	0	0	11.4690763380876	11.3689389377094	12.7573738459964	0	11.0513305520948
CUL3_MOUSE	0	0	0	0	0	0	11.2639304749781	10.7798506643582	0	0	10.0954792685359	0
CUL4A_MOUSE	10.3524630202698	11.3462753158932	10.905765557833	10.9428431056471	11.1282406666902	11.0931015153924	10.3435255259336	10.4195221639822	9.87861977532955	11.1874150838184	10.9923242546069	10.9311272694524
CUL4B_MOUSE	0	9.93312678366052	0	9.77632492188092	0	0	9.57299872926365	9.62279129512204	0	0	9.71663478508355	0
CUTC_MOUSE	10.6712465393514	9.13736718555929	10.9640938845725	9.3200776092004	9.42867236706268	9.39545791819616	10.5426753637273	10.4948546369212	10.9979421632696	8.92941581116067	9.77951081095335	9.18059228202138
CV028_MOUSE	12.1591276390355	12.7340793805701	12.3691441249122	11.9470434257454	12.3191898717451	11.6227737158783	12.5405417186173	12.0360747401528	12.5142782361733	12.5099431292241	12.1825355008752	12.217876523203
CWC15_MOUSE	9.20416001097912	9.81002423157099	0	0	8.78459865438673	0	9.0364495540462	0	0	8.97807913998421	0	0
CX6A1_MOUSE	13.0682431556813	12.971191296638	13.0162325648229	12.6993959170698	13.6731211045698	13.074692137108	13.2955710574267	13.6149257355877	12.8396138217961	12.5800933712896	13.4828075898244	13.444141753462
CX6B1_MOUSE	15.6294351084529	15.6006554570353	15.3486600424383	15.3081253635154	15.3232295974293	15.3660169357029	15.6141657611488	15.640880750246	15.516900814736	15.4221501251125	15.2301178123785	15.2017512767618
CX7A2_MOUSE	14.3199116098473	14.0917228591281	14.1720970197929	14.0162849066851	14.0385720756078	13.9226100551628	14.2767268441743	14.1383412500642	14.1795789243613	14.2173815582225	13.6657303090983	13.8748539453071
CXB1_MOUSE	0	12.3283058248151	11.894407132293	11.3188607039984	12.1774634587225	12.3555586347964	10.7178452314115	11.7153231229477	11.6258034958645	11.8126880813624	11.7490378730641	12.2989029554469
CY1_MOUSE	15.0841006738475	15.0087968114315	14.8417877516174	14.816843792733	14.8911198600982	14.7689424853601	15.0146446333439	15.0828772987452	15.0074936092308	14.7479150548041	14.9290194593236	14.7758111474882
CY250_MOUSE	13.7018610830852	14.1339901234872	13.9947800646043	14.042133849691	12.5245548805369	13.5667183636258	13.4580972697128	13.7451935910273	13.5661519318888	13.5137706926963	14.0829886078025	13.7995398951664
CYB5_MOUSE	16.2453748310037	16.41918627775	16.2987189397461	16.3852291330433	16.4135047629955	16.4982337850798	16.5327693376409	16.6486509787769	16.8404384759312	16.5335942349711	16.6662364372608	16.6345454348421
CYB5B_MOUSE	13.1118188960562	13.2694145602679	13.400439016707	13.3320442679191	12.6830778812882	12.9176040679821	13.0137057745783	12.9242210782252	12.5507612294418	13.1338357807071	12.8080042630767	12.3141434880619
CYBP_MOUSE	10.060996876323	11.4451950737502	11.9615371444463	9.95725345317787	11.8254749318329	10.3241262809611	0	10.6977422398124	10.2047497074624	11.9643814123289	12.2221338635379	0
CYC_MOUSE	13.4660111201282	13.5575179513846	13.2567174376072	13.3705185131749	13.435848617386	13.3383214579947	13.5799354752721	13.6469543629885	13.8790751681915	13.3259394975393	13.7228869064279	13.6830962725263
CYFP1_MOUSE	10.2861195521078	10.617835009354	0	0	0	0	10.2375610252101	9.98592047874596	8.93523989726355	0	0	0
CYTB_MOUSE	13.075230201167	12.9252955120536	12.8382244446067	12.8397932197688	12.7726467688605	12.8297480783067	12.7226198883336	13.0754281943211	12.8873711350543	12.7128224270072	12.5438787751431	12.5546762528907
D2HDH_MOUSE	9.57435895891918	0	10.4476234955205	0	0	0	12.5430094687685	12.3126960508014	12.1171720954009	12.8474291108396	13.0577609221708	13.1780471633138
D39U1_MOUSE	9.49503322657998	0	0	11.2205853742409	0	10.1595826069871	8.99168633927343	8.47727729039521	10.2312000222632	0	10.1956334964859	9.80269454869775
D3D2_MOUSE	15.2750984905346	15.282512379662	15.4194956653776	15.4340724006543	15.2254265706118	15.50808666936	15.1313853540022	14.9652375092997	15.497107051012	15.2917616145967	15.3105592670332	15.373709680789
DAD1_MOUSE	12.2269462857317	12.3004722892502	12.8268510908565	11.7187363078112	12.1929939795424	0	14.0801005750889	14.5876945545749	12.7891702693672	12.9633153933835	12.0121604373745	12.7292508381187
DAPAL_MOUSE	13.7103243826809	13.5454985686418	13.3896588444309	13.1435343001462	13.3774722377353	13.2233946109552	13.1057850731036	13.2084691835507	13.8247054574832	13.543922533344	13.4187903648018	13.526699934796
DAZP1_MOUSE	11.6219800771845	11.6907912412807	11.3164506204399	11.7311468814696	11.4209156878849	11.6858668889329	11.9070908723987	11.2639121802289	11.6170324696653	11.3642520438672	11.0653341575167	11.1532765542271
DBNL_MOUSE	11.3720857674774	11.6048077799775	11.0743014505736	11.1755448463525	11.1738175896969	11.6331190932533	11.5081620816214	11.6025167475615	11.5831927686786	10.8992485312263	11.1521377753556	11.3363636553097
DBR1_MOUSE	13.1772793376498	14.1799233329288	12.8419534116282	12.9612917472034	13.0805472911315	13.7746946731678	13.1480643510892	13.3829019528675	13.2126748760391	12.9984209384738	0	12.9199523824267
DC1I2_MOUSE	9.56355491755334	9.8262921588393	9.5579559828781	9.80314462757591	9.75252054826026	9.64061393812073	9.52426936113023	9.6412660173916	9.80354368637927	9.70019430477552	9.54058391907429	9.47500896825576
DCAF8_MOUSE	11.2583952422725	10.8031495692099	10.9302745277876	11.5471113904336	10.8600173695184	10.5085538091918	11.2803953981528	10.563658314858	11.3806912746632	10.6690074787278	10.4792931458692	10.7380400795838
DCMC_MOUSE	12.8715237709288	0	12.2220681812905	12.7304364207414	12.6560388413033	12.4926811702781	12.5291221680839	13.6686814099206	13.5261665445847	12.5593691473535	12.2004527832473	13.0341564527715
DCPS_MOUSE	13.3493280416144	13.3373395661157	13.5732756431695	13.7380857719308	12.9325128053929	13.4602833999592	13.0819796426877	12.9286453444369	13.5330035270687	13.3411099918679	13.7276715989414	13.7530577696852
DCTN1_MOUSE	0	0	10.2774653805172	9.68243594628228	0	0	0	11.2042416333872	0	11.2129417815323	0	10.9281348607194
DCTN2_MOUSE	12.3594428803466	13.1129083351723	12.2257611551036	12.2508105113632	12.3770191260442	13.0011662376324	13.2603545173312	11.9651321531086	12.9667746527349	13.1247704888653	12.8693088037693	12.1265187711772
DCTN4_MOUSE	0	0	0	9.90895390549906	8.61703294742349	9.16099150984315	9.10580794445712	0	0	0	9.15950620337564	9.50674475971139
DCUP_MOUSE	12.3195981384768	12.8095182181036	12.4619178269079	12.6346828985413	12.6194876673999	12.558806138193	12.6344053588224	12.8984109820655	12.1650566025017	12.7098242132892	12.736278996965	12.7193128429381
DCXR_MOUSE	13.1994011126718	13.5566430567025	13.3994991436507	13.6828377654379	13.483799480281	13.4393941722144	13.1058686500003	13.3511491315408	13.7346094825274	13.4665663453507	13.3547179710888	13.5432302915645
DD19A_MOUSE	12.1292097528842	0	0	12.1450329081132	12.1379703720628	0	12.7895282150473	12.640654854006	0	12.6443431045062	11.9933279500858	0
DDAH1_MOUSE	13.1837653279911	12.9596294369989	13.2907976669232	13.2855576454368	13.3753185015698	13.4039977091547	12.160535027541	11.8518540051217	12.6711794291231	12.9175139119208	12.7790052897717	12.7638805267467
DDB1_MOUSE	13.2034385326845	13.9916539764995	13.6068580390008	14.033930114459	13.1256022403619	13.2919129240393	13.7472870948126	13.7326659092578	14.423786611865	13.7388816160421	14.2238672180535	13.9156937413254
DDC_MOUSE	12.7770387219085	12.5246920492767	11.4590675410349	12.4112153390515	0	11.4333530623582	12.7724634791069	12.9007247787127	12.5616927160486	12.8174030656065	11.6701663683309	12.9162820715224
DDI2_MOUSE	12.6781465720263	12.6137198824704	12.7230874059348	12.7763347834106	12.7902780487434	12.8942376141749	12.7014858307438	12.6621579006818	12.9560150684965	12.9277947473669	12.951883974651	12.7224433733621
DDRGK_MOUSE	11.080217659248	10.5006549369648	11.0497718724517	10.9802223061383	10.840281045319	11.0395570524069	11.4741843009003	11.4951221547498	10.8065251182901	11.0585216446981	10.8074272996175	11.4044970407677
DDX1_MOUSE	13.217771034136	12.947615253516	12.8866958926627	13.0516404052867	12.8837923578649	13.2774897906399	12.7923631585754	13.3966266381973	12.5684948045463	13.128571019242	13.0947422080115	12.9783955796595
DDX17_MOUSE	13.3918190429081	11.2701723817797	12.6136902905951	11.6770105802731	12.9030140223702	12.8007780987063	11.6956511251775	13.1052431653112	0	11.8560698480006	12.1956949338328	11.0836436784404
DDX21_MOUSE	11.3235464656812	11.873790357871	11.5941309403387	11.426936674376	11.0299295450195	10.9042592090734	10.9608087126451	10.9588247849338	11.4020178833345	11.3092822591646	11.0126757178263	10.9312471783206
DDX3X_MOUSE	12.8193621149273	12.8640518429028	12.9863317459259	12.7700773063518	13.2366005245416	12.8011494991004	13.1747985929439	13.154403076927	12.749952172359	12.8608408225126	13.0282615421698	13.0696863066222
DDX3Y_MOUSE	10.5588906111062	11.2339499416081	0	0	0	11.7417609032779	11.8018812392473	11.3503662962879	10.9707512974782	9.95441331188889	0	11.2815789760209
DDX5_MOUSE	14.0676041419345	14.2023904566424	13.829052225446	13.7095498703605	13.8065005433113	13.6165617759057	14.0718814205512	14.008909537752	13.9633291123773	13.841822744515	13.6263679694111	13.7403205259553
DDX6_MOUSE	12.0514936467223	11.4176977311749	11.5984821238199	11.9135102944338	11.705796615895	12.0862674301941	12.0574906477588	11.8124430170106	11.6800102200865	11.6872057555996	11.9967907681471	11.9077026956151
DECR_MOUSE	15.9117295316113	15.8280670993182	16.1561479266454	15.9484182037145	15.9504621085389	16.0705878786453	15.5372263028321	15.5320542151728	15.8276237863311	15.5546495116512	15.5754059058575	15.4925302374638
DECR2_MOUSE	14.266628503329	14.5151195972807	14.5436662597471	14.7000796848499	14.6519495094624	15.0646662772285	13.9354913014944	14.1704475917671	14.419393163619	14.2399491054515	14.2691464907604	14.2623559401565
DEGS1_MOUSE	0	10.8291509333824	10.2425221928954	10.5669852512084	11.9504788156348	0	0	0	0	0	0	0
DEK_MOUSE	11.1861684360175	10.8644432629055	10.3989751971974	10.5330116811491	10.3941897818269	10.5584411572805	11.1637020302353	10.5253986187651	10.8269297009765	10.2067618994263	10.2327875475897	10.3548629182245
DEOC_MOUSE	11.523631336191	11.7749963574314	11.5493519269707	12.0418151110685	11.0305207980743	12.2095765931667	11.3487887760067	11.9027166132999	10.6911284344641	10.5753178342502	12.3000779500977	11.9538825335223
DERL1_MOUSE	8.4429963540477	11.7741999869943	12.8833048885609	11.8958559917022	12.0921138586657	11.6586705729958	10.7822922236217	11.3789316454727	12.424545947212	12.4269801466035	11.3086387712635	12.4392112522317
DERL2_MOUSE	7.88238505990117	8.37349723333872	8.66709978228488	8.62023182198642	8.61829784238249	0	7.50364609112139	8.82657031151458	0	8.65700398908304	8.55416479508714	0
DEST_MOUSE	13.8380841195107	14.0943700797284	13.832818474166	13.7455286045278	13.9413446444043	13.8434981451607	13.8291530999257	13.8782644704214	13.3677483372577	13.6074334941955	13.6823586753759	13.8469459865132
DHAK_MOUSE	15.5182183320303	15.6909052599332	15.6601517067343	15.760773775006	15.7884967873481	15.9190308673611	15.0207609816135	15.3512774544359	15.0404299889567	15.078715562887	15.0333406816327	14.8778636255216
DHB11_MOUSE	12.8245529192561	13.1504403924892	13.112202877331	12.9182862393261	12.8603909762654	13.1324125277776	13.026949774243	13.0322946584851	13.4420668485602	13.2125726950915	13.7675093563969	13.2936702659393
DHB12_MOUSE	13.4358511849673	13.8900853113744	14.0977950968753	14.0119116951302	14.1872314640372	14.4575109418459	13.3124671438028	13.636351369089	13.8297403315088	14.0785060026642	13.8070292074054	13.3942427928913
DHB13_MOUSE	14.1375822377788	14.1259174392667	14.1111423263721	13.9774967103745	14.7108011222602	14.4914365930754	14.768267007644	14.7498282382606	15.1646471540916	14.7280523915416	15.0973794671689	14.6204335752835
DHB2_MOUSE	12.6372553112125	13.5772725800859	12.7234043025746	13.5014781917704	12.8047506559717	12.959401866444	13.1038582717399	13.7611415592876	13.1660720921315	13.8321654654074	12.861147163848	13.0538603362786
DHB4_MOUSE	15.1238950432847	15.3013891123842	15.4603493358657	15.5825415547681	15.910057342916	16.0308518883764	15.2242138718088	15.5557840395236	15.6431101639175	15.6212346773736	15.5450549614752	15.6376787034769
DHB5_MOUSE	16.0254518468568	16.1947358031571	16.2786648870083	16.3790355307439	16.2204754896111	16.3559608740533	16.033746024209	16.1453471546963	16.3727539123725	16.1907767672489	16.3324325729044	16.2447242019297
DHB7_MOUSE	0	0	0	0	0	0	0	8.96531951897914	10.4462062601303	9.7038574729108	10.8651595562537	10.1924894755056
DHB8_MOUSE	13.7693508016769	13.8451341626569	13.8317917590171	14.1529659017996	13.7451814146412	13.8744811940677	13.5304628785354	13.6491585871591	14.1196465002529	13.361718645078	13.8806437215873	13.7407533816923
DHC24_MOUSE	9.71892352892637	10.4223816577851	9.74510457255703	9.38476410235896	10.2148809217768	10.0702683594794	10.1060192535144	10.4710281012526	0	9.56366693698255	9.52441734183607	9.32634224024897
DHCR7_MOUSE	12.2817352107806	11.5577934165906	11.3110598124627	12.3147125567823	11.7985775735139	11.7736804228638	11.2300730512205	12.1579417772101	12.4013367177412	12.4707405070901	12.2074501178099	12.0294649353218
DHDH_MOUSE	14.0864002211327	14.2222998497143	14.2149302225061	14.301182898792	14.1159591966345	14.2797223476829	13.7865913221143	14.1158155707777	14.1074230848396	14.0023954158198	14.0822614014631	13.9117329818773
DHE3_MOUSE	17.224671453943	17.282846098491	17.3911653159358	17.2051128648358	17.372520213839	17.3323095624551	17.1025475981828	17.0773786989727	17.2600177482981	17.1084434222356	16.9261400173751	16.9646969814955
DHI1_MOUSE	14.0969218005337	14.3559629356363	14.0609167657652	13.9836292898469	13.9058856279951	13.8412221147185	14.3019830090521	14.2117048459393	14.0139901967881	13.8729621154202	14.0100904272893	13.7395104101697
DHPR_MOUSE	14.6908435940191	14.8986418688469	14.8784173397221	15.0502185929608	14.8599874602196	14.8620095223402	14.5672100605465	14.7222518775915	14.7250629532793	14.5318338914952	14.6838634821114	14.5625983758502
DHRS1_MOUSE	14.1511217035806	14.3197310860913	14.7511747808725	14.4617712256605	14.768190314791	15.0424885839032	14.3687712192533	14.5957129873939	14.9212779731816	14.4899094604023	14.8493520411897	14.4024954573296
DHRS4_MOUSE	14.281370899314	14.2852503311688	14.3135462880879	14.5511873288021	14.5862695616502	14.570979306721	14.2967073831001	14.5170083670292	14.4354206030792	14.4555576756617	14.3299364808575	14.3939012920021
DHSA_MOUSE	15.2271708834619	15.3646143080448	15.0629321288655	15.0598193433768	15.3408452989771	15.2870809323728	15.237278543782	15.3096396299666	15.3149330049473	15.222613305522	15.3279588196545	15.4214663901525
DHSB_MOUSE	15.0677605902507	14.931694812802	14.8576383811924	14.7386272798603	14.6937277490945	14.8008505987762	15.1099205443472	15.0826690732797	15.0615322791631	14.9229120450169	14.7633862904261	14.7959332690503
DHSD_MOUSE	12.7535164995149	12.2506377724352	12.7107534324928	12.5047957026769	12.8712286345283	12.4069403937521	12.8029005080359	12.9340389992294	12.1002352398397	12.4827907191684	12.847024613714	12.8186788581288
DHSO_MOUSE	16.2802113261679	16.553563781293	16.5787400284665	16.6635927581956	16.5168545909923	16.6581539014901	15.5891874053344	15.7786844219135	15.897746012136	15.8397685113951	15.8783966323821	15.7967383576418
DHTK1_MOUSE	13.0862443322383	13.2211594212115	13.5007585589173	13.0962298550744	13.2695320597675	13.3650464458246	14.4340416126712	14.2554441737386	14.4530453552344	14.4541901185347	14.7941425521778	14.767986505821
DHX15_MOUSE	12.3952907973694	12.5654082980195	12.5590692754345	12.3848443135293	12.3379125529471	12.4252758962324	12.40349360902	12.7016022897946	11.7529973419754	10.9822234654186	12.4842404874159	11.4769541429537
DHX30_MOUSE	0	10.7488591577473	0	11.2203350850619	8.75481109558314	0	0	10.8773370525741	9.56546526451248	0	0	9.92524589325437
DHX36_MOUSE	0	9.61423485547525	0	0	9.5487871513015	9.63456651406994	0	9.781913405077	8.6579579881018	0	9.44474897226566	9.1332100075776
DHX9_MOUSE	11.5585768254546	12.1259763324098	11.631548839004	11.9971165000704	12.1572681205498	12.0530648776082	11.7805416097461	11.9616704468596	12.0629244810057	11.989233916242	12.1366825599445	12.0331408569488
DIAP1_MOUSE	8.25611717881202	8.20548886265852	7.3780832386785	7.41383262807307	7.92059574429452	7.86923776077364	7.84974687836688	8.11955317836858	6.70616807017337	7.63030445302782	7.70373250098558	7.97016611902311
DIC_MOUSE	14.0264931800788	13.7683384387239	14.0925020056661	13.9403994666283	14.2526220777775	14.4367464955507	13.8363110400255	13.7245500282288	13.8727544044994	13.5947220611157	14.0842769335664	13.9184126841472
DJB11_MOUSE	10.9729993184399	0	0	0	11.3655394863163	11.8300034573011	0	11.83241675415	10.8315653857627	12.2603941895463	0	11.6914342567887
DJC10_MOUSE	9.28137423542768	0	8.14610738289348	8.46362313165003	9.52961473875843	9.34941889155222	8.2928244992843	9.27229679066283	10.0867857126627	9.08356318538606	0	9.58928120305778
DJC11_MOUSE	12.3006234620381	11.0133693428712	11.3359247642513	11.3246390136434	12.8025757669684	12.604514727887	12.9400068907389	12.1492568093425	12.4447935948152	11.4155715680609	12.8597512266011	12.7109919769327
DKC1_MOUSE	0	0	0	9.19807381369789	9.78372932636249	0	0	8.08382886178046	0	8.07562046477636	8.51532804164835	0
DLDH_MOUSE	14.6620516033195	14.6138497491456	14.6178893768744	14.4652017149517	14.549509278861	14.4551092677284	14.5132280021314	14.5054767783476	14.5273639025861	14.3970590009744	14.2937606310352	14.2904023755379
DLG1_MOUSE	0	0	0	0	14.3902755124325	0	0	0	12.2876701619284	0	12.2907002456423	0
DLRB1_MOUSE	11.1451422772202	0	11.6067397975654	11.0907263518889	11.2538953556778	11.5911140109583	10.8958487053678	10.6924715367836	11.068391077532	0	11.5470242600434	0
DNJA1_MOUSE	13.6368536497925	13.3105597113102	13.5154028372765	13.2296745307039	13.2641081622633	13.3818048780132	13.7440711216118	13.6062612271282	13.4194950525485	13.604281108287	13.4035317637348	13.5031573060499
DNJA2_MOUSE	11.8320606872347	11.7749089186142	12.0217407773645	11.8444038511059	11.7690658735951	11.7379194554813	11.4954481806889	11.8482122115358	12.0245338816095	11.9167437477948	11.7926065339973	11.9109056031006
DNJA3_MOUSE	12.5644744364041	12.8643081927388	12.6217543492191	12.627583848821	12.6144068314025	12.8444387740256	12.5966819845122	12.8279280679967	12.8121367034528	12.673332930555	12.6545917694969	12.8820214958798
DNJB4_MOUSE	8.93616381206026	9.64173835332148	8.82838783402285	8.63612272112771	9.00220942635388	10.6561481383916	9.33080346890475	9.31567629401896	9.71195373805615	8.88635218999715	10.0553969956993	9.72781188627447
