"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"1835","CAPR1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.561270027474504,0.161026294114683,3.48557998282422,137,0.000660110740678288,0.00188693022534112
"1841","CAPZB_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.174059837360832,0.208358907393894,-0.835384671276755,161,0.404739141927252,0.506064657291515
"1847","CASP3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.488990278759787,0.0474636378127494,10.3024188893595,120,0,0
"1853","CASP7_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0959539815039568,0.0805007866643449,-1.19196327737821,120,0.235627568171912,0.323156649559953
"1859","CATA_MOUSE","S9_T1_fasted-S9_T0_fasted",0.152775505904817,0.0302299792951248,5.05377474504111,216,9.21888924754199e-07,4.74944494758754e-06
"1865","CATB_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.454288622970481,0.109692485817694,-4.14147440988342,194,5.14609089048434e-05,0.000183949730041568
"1871","CATC_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0350215550914635,0.0794393114197389,0.440859247966259,208,0.659772763639808,0.734988493819315
"1877","CATD_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.129757861944126,0.085708651699133,-1.51394123430644,242,0.131345670215541,0.197623025144387
"1883","CATH_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.188548970486518,0.0838682640090268,-2.24815635227915,254,0.0254242796174469,0.0486306965448611
"1889","CATL1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.303432100611362,0.0961994127740718,-3.15419909395897,105,0.00209929961148392,0.00539220100206869
"1895","CATZ_MOUSE","S9_T1_fasted-S9_T0_fasted",0.00338506724625851,0.129278539520166,0.0261842936872787,208,0.979135447450066,0.983511471796212
"1901","CAZA1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.124255969998701,0.0605575316823261,-2.05186649037357,216,0.0413887859569471,0.0741044143340115
"1907","CAZA2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.362629675649217,0.139931056899019,-2.59148814913124,199,0.0102642670405806,0.0219966056483479
"1913","CB043_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.766799661376711,0.105122748021473,-7.29432664013004,60,7.86581022538257e-10,6.45786611198076e-09
"1919","CB047_MOUSE","S9_T1_fasted-S9_T0_fasted",1.31661506578578,0.104501612255879,12.5989928515358,55,0,0
"1925","CBPQ_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"1931","CBR1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0309653713064005,0.133490705936842,-0.231966496012472,261,0.816745807460226,0.860362584679856
"1937","CBR4_MOUSE","S9_T1_fasted-S9_T0_fasted",0.87082277894893,0.154433820320145,5.63880876056612,133,9.84187367158995e-08,5.9182905891367e-07
"1943","CBS_MOUSE","S9_T1_fasted-S9_T0_fasted",0.438554767578019,0.201036510383339,2.18146826535029,216,0.0302280510754676,0.0564382511253278
"1949","CBX3_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"1955","CC124_MOUSE","S9_T1_fasted-S9_T0_fasted",0.623225153226567,0.126478707388924,4.9275104568403,125,2.58569158484434e-06,1.2138573027546e-05
"1961","CC50A_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0451798823915388,0.110090814193691,-0.41038739446554,100,0.682399743943452,0.755416427452707
"1967","CCAR1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"1973","CCD22_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.009748086817295,0.200087467140059,-0.048719127472744,115,0.961227644331433,0.969492720886393
"1979","CCD47_MOUSE","S9_T1_fasted-S9_T0_fasted",0.442850416236606,0.134216727012162,3.29951732615621,76,0.00147596981973663,0.00393154627538736
"1985","CCD51_MOUSE","S9_T1_fasted-S9_T0_fasted",0.090261088766256,0.0805351327392849,1.12076662316379,100,0.265071560720375,0.355140585823572
"1991","CCD58_MOUSE","S9_T1_fasted-S9_T0_fasted",0.281898834135007,0.0427698289705412,6.59106760350086,177,4.83841633425186e-10,4.1229727815094e-09
"1997","CCS_MOUSE","S9_T1_fasted-S9_T0_fasted",0.151819799391817,0.220333927766118,0.689044129204524,117,0.492159679758712,0.589149869644583
"2003","CD166_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2009","CD2AP_MOUSE","S9_T1_fasted-S9_T0_fasted",0.359268121096239,0.15629373922667,2.29867250520636,191,0.022605963000867,0.0438936517014675
"2015","CD36_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2021","CD38_MOUSE","S9_T1_fasted-S9_T0_fasted",1.23690451332536,0.0963457844278841,12.8381799024242,20,4.08637568227732e-11,3.95016315953474e-10
"2027","CD44_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2033","CD47_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0566956350852006,0.212383082464923,-0.266949864495749,79,0.79020337676995,0.838221635063345
"2039","CD81_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.288921191222818,0.0400470692529484,-7.21454020512492,216,9.03588315281922e-12,9.84637449016301e-11
"2045","CDC2_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2051","CDC37_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.249442532228339,0.216873964593246,-1.15017278674357,167,0.251717069886743,0.340803683476177
"2057","CDC42_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0636250189877547,0.128412160524466,-0.495475029217598,154,0.620971125409493,0.705286198051839
"2063","CDC5L_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.567770830865019,0.255467723832151,-2.22247578812758,110,0.028297011208942,0.0532754200562071
"2069","CDD_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2075","CDIPT_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2081","CDV3_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.632433591141406,0.394422718199303,-1.60344108480546,69,0.113405426678062,0.173978632395184
"2087","CE033_MOUSE","S9_T1_fasted-S9_T0_fasted",0.065820444559422,0.143208561373425,0.459612497522345,243,0.646205307979585,0.726173214842059
"2093","CEAM1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.322737031561611,0.0539792444306951,-5.97890976365885,90,4.45680643501589e-08,2.78240901741617e-07
"2099","CELF1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2105","CENPV_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0310949222266679,0.187260298882896,0.166051866904865,176,0.868306731439412,0.897250289154059
"2111","CEPT1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.711967279122483,0.0730075112642225,9.75197300652795,85,1.77635683940025e-15,3.19388959724165e-14
"2117","CERU_MOUSE","S9_T1_fasted-S9_T0_fasted",-1.06965385010354,0.108206078478893,-9.88533976224075,203,0,0
"2123","CES3_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0257842350155223,0.0337813602249787,-0.763268111283953,214,0.446144119207923,0.544950493434677
"2129","CFAB_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.707280110399216,0.0941935807054878,-7.5087931162809,150,4.94426721786567e-12,5.55612028607655e-11
"2135","CGL_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0893425894280544,0.0557365230716133,-1.60294515166047,216,0.110408044482692,0.169669798273402
"2141","CH082_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.300264192112114,0.0607945175176259,-4.93900115294212,120,2.56749422367086e-06,1.20846979428278e-05
"2147","CH10_MOUSE","S9_T1_fasted-S9_T0_fasted",0.068335973249941,0.0335492491723168,2.03688532339282,216,0.0428813806512314,0.076337348921697
"2153","CH60_MOUSE","S9_T1_fasted-S9_T0_fasted",0.132517772107568,0.0279102718146114,4.74799288906219,216,3.73978240508777e-06,1.71533897049689e-05
"2159","CHCH2_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2165","CHCH3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.291170201127842,0.567625882354609,0.512961459614946,130,0.608848852907651,0.693732723401746
"2171","CHD4_MOUSE","S9_T1_fasted-S9_T0_fasted",1.01455123017233,0.098200467424009,10.3314297455603,45,1.85407245112401e-13,2.43330092490582e-12
"2177","CHDH_MOUSE","S9_T1_fasted-S9_T0_fasted",0.332155611100426,0.0805606234998597,4.12305164322623,202,5.45821269133384e-05,0.000193186346831068
"2183","CHLE_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.140880289305421,0.19570465811811,-0.719861707228235,49,0.475029943980142,0.572072229923841
"2189","CHM4B_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.420140920340095,0.141551217133914,-2.96811944713002,193,0.00337572867392177,0.00820210831852885
"2195","CHMP5_MOUSE","S9_T1_fasted-S9_T0_fasted",0.331029431501099,0.157043444536083,2.10788442955376,65,0.0389018124998932,0.0702263643321366
"2201","CHMP7_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2207","CHSP1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.506708548767445,0.256799710255194,-1.97316635701772,55,0.0535102520135842,0.0921565451345061
"2213","CIAO1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.79304321438409,0.124376623712856,6.37614360890647,35,2.47499321481826e-07,1.39063681257601e-06
"2219","CISD1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.686571760385742,0.0871085633307936,7.88179409845729,166,4.05453448593107e-13,5.13384014486202e-12
"2225","CISD2_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2231","CISY_MOUSE","S9_T1_fasted-S9_T0_fasted",0.160233547532195,0.048153845093077,3.32753380799557,215,0.00103057308935917,0.00285072371487351
"2237","CK054_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0303896508462937,0.105119389620387,0.289096530678484,247,0.772750002896867,0.824352684737331
"2243","CK5P3_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0560630803695604,0.118999556913173,-0.47112007661059,130,0.63834461075151,0.720070630841504
"2249","CKAP4_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2255","CKAP5_MOUSE","S9_T1_fasted-S9_T0_fasted",0.580225083778762,0.642454369428111,0.903138201543024,20,0.377202104043598,0.477704313659243
"2261","CLC4F_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2267","CLCA_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.580418464465515,0.131920759589957,-4.39975077667533,254,1.59608672973821e-05,6.33501973525232e-05
"2273","CLCB_MOUSE","S9_T1_fasted-S9_T0_fasted",0.531932889185139,0.0595099411544034,8.93855511980756,100,2.08721928629529e-14,3.18035616674486e-13
"2279","CLH_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.229869829320933,0.153170546698918,-1.50074432895235,219,0.13486203472844,0.20173206193156
"2285","CLIC1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.137039777143739,0.133134495220049,-1.02933335885065,237,0.304372389033472,0.398298075314543
"2291","CLIC4_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.559154496782555,0.132046746191348,-4.23451931161022,142,4.09387693840468e-05,0.000150835875722369
"2297","CLMN_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2303","CLPB_MOUSE","S9_T1_fasted-S9_T0_fasted",0.566656741999179,0.091189656826715,6.21404621662279,131,6.38032426891755e-09,4.44644303702083e-08
"2309","CLPP_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.165052863499623,0.100441439287148,-1.64327457542459,103,0.103375457463795,0.160231959068883
"2315","CLPT1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.122568357165372,0.137957553458296,-0.888449773809764,189,0.375428173490809,0.476036569771843
"2321","CLPX_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.179511919178217,0.230300193271342,-0.779469251103557,130,0.4371200592911,0.536479089833036
"2327","CLUS_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.723158442983633,0.18259386676021,-3.96047499193013,100,0.000140263161863219,0.000461047833692994
"2333","CLYBL_MOUSE","S9_T1_fasted-S9_T0_fasted",0.425314153460086,0.231519923176202,1.83705206716225,133,0.0684344913192358,0.113301303307538
"2339","CMAH_MOUSE","S9_T1_fasted-S9_T0_fasted",1.45626507740411,0.217077767502276,6.708494813449,57,9.72192060189059e-09,6.6212171371967e-08
"2345","CMBL_MOUSE","S9_T1_fasted-S9_T0_fasted",0.246996429086173,0.0742220310045256,3.32780477364077,290,0.000988274091860308,0.0027421555820445
"2351","CMC1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.227010030837567,0.0836740737741248,2.71302711339683,216,0.00720476902041267,0.0161927183733775
"2357","CMC2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.158091966605697,0.0682481006142746,2.31643027692745,287,0.0212391024823659,0.0417354166811956
"2363","CMLO1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.236052880664737,0.120015686926718,-1.96685022357846,139,0.0511921038468706,0.0890168304803417
"2369","CMLO2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.536372330584377,0.0887461339262893,6.043895174407,165,9.70460556359853e-09,6.6212171371967e-08
"2375","CN159_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2381","CN166_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.508126958817641,0.150177773628572,-3.38350307465848,216,0.000849725468103468,0.00238347330990645
"2387","CNBP_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.126511035839601,0.078331375834925,-1.61507485973704,216,0.107754222570271,0.166302388397071
"2393","CNDP2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0342508460410729,0.099819562102447,-0.343127592624785,264,0.73177554669279,0.794229308824927
"2399","CNN3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.117929785005033,0.100181633561379,1.17715973290434,212,0.240451663865036,0.32851982646606
"2405","CNPY2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.403386330043161,0.201498265913428,2.00193449911114,243,0.0464033528815397,0.0818775549372016
"2411","CNPY3_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2417","CO3_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.29076528923841,0.312487067650997,-0.930487432405211,135,0.353779694393793,0.45305975108265
"2423","CO4B_MOUSE","S9_T1_fasted-S9_T0_fasted",0.267529124242871,0.195451879292006,1.36877233010986,87,0.174594354689098,0.2517406974587
"2429","CO8G_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2435","COASY_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0802493583360378,0.113125515778332,0.709383358687047,244,0.478763909729151,0.576183072083677
"2441","COBL1_MOUSE","S9_T1_fasted-S9_T0_fasted",1.26999701083783,0.205069459008928,6.19300902716351,53,8.91259983593073e-08,5.37746795469915e-07
"2447","COF1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.114714543034879,0.061287371747902,-1.87174844936642,207,0.062651889341879,0.1052785953614
"2453","COF2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.280995406903353,0.10196080860187,-2.7559158342944,176,0.00646916197938285,0.0146867490728759
"2459","COMD5_MOUSE","S9_T1_fasted-S9_T0_fasted",-1.46802262187862,0.127434186449501,-11.519849286756,65,0,0
"2465","COMT_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.33787263066941,0.0526104509288511,-6.42215804472649,216,8.42410363688373e-10,6.85363725751898e-09
"2471","COPA_MOUSE","S9_T1_fasted-S9_T0_fasted",0.102632898900623,0.069397907844157,1.47890479827,128,0.141622519864577,0.210096774518573
"2477","COPB_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.14918976158491,0.178967179822254,-0.833615201027816,229,0.405366509073235,0.506145127301165
"2483","COPB2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.212875378325562,0.160564614747765,1.32579260168857,174,0.186646305841838,0.266764751910671
"2489","COPD_MOUSE","S9_T1_fasted-S9_T0_fasted",0.133761508299241,0.0758303461583465,1.76395750614041,255,0.0789365209042143,0.127747852912491
"2495","COPE_MOUSE","S9_T1_fasted-S9_T0_fasted",0.835307999633002,0.121285802595474,6.88710452301674,199,7.29665217136244e-11,6.79760653062677e-10
"2501","COPG_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.461550254385253,0.244496270644721,-1.887759895757,126,0.0613581546268556,0.103686054529216
"2507","COPG2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.314593768227408,0.12892184971673,2.4401896879283,105,0.0163538630645892,0.0333003916083028
"2513","COPZ1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0735385985827834,0.120450486157304,0.610529695054485,285,0.541997529335061,0.634034845637242
"2519","COQ3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.489080118189766,0.10135214789357,4.82555257440967,220,2.6092552376511e-06,1.22172940554601e-05
"2525","COQ6_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.172546733028072,0.255669139912889,-0.674882909555928,40,0.503632661714405,0.600087160876408
"2531","COQ9_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.238463836658815,0.0913647340595217,-2.61002058522342,226,0.00965882110611882,0.0209488062108584
"2537","COR1B_MOUSE","S9_T1_fasted-S9_T0_fasted",0.600331942567706,0.157030563211226,3.82302610581727,128,0.000204839112655453,0.000656507530400185
"2543","COR1C_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.755678437016878,0.168815658317279,-4.47635275394078,33,8.55141968454376e-05,0.000290102879109617
"2549","CORO7_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2555","COTL1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.222747575724136,0.131003081868035,-1.70032317215651,230,0.0904218757901341,0.143114905519948
"2561","COX1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2567","COX2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.302763022993657,0.036374147507741,-8.32357714855652,216,9.76996261670138e-15,1.55454803405567e-13
"2573","COX41_MOUSE","S9_T1_fasted-S9_T0_fasted",0.201314445299698,0.0438847624276449,4.58734271677134,216,7.60526727905386e-06,3.18006292272996e-05
"2579","COX5A_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.328588571513889,0.160001983014201,-2.05365311931618,253,0.04103721037982,0.0735642116280323
"2585","COX5B_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.501743007994532,0.0764503539460118,-6.56299130215742,238,3.26758620161627e-10,2.85199999539129e-09
"2591","COX6C_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2597","COX7C_MOUSE","S9_T1_fasted-S9_T0_fasted",0.69005581534087,0.0601515568776673,11.4719527001482,45,5.77315972805081e-15,9.35147855048231e-14
"2603","COX7R_MOUSE","S9_T1_fasted-S9_T0_fasted",0.042726596474342,0.0843306689427814,0.506655490938084,165,0.613072939643933,0.697661484480881
"2609","CP013_MOUSE","S9_T1_fasted-S9_T0_fasted",0.523180846460041,0.0687121660363907,7.61409334968365,172,1.68531855138099e-12,2.03369312441813e-11
"2615","CP1A2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.346002825174617,0.111954292159036,-3.09057221926879,273,0.00220419953413598,0.00559767056832837
"2621","CP237_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2627","CP239_MOUSE","S9_T1_fasted-S9_T0_fasted",0.950781648389234,0.0903886397774346,10.5188179701604,105,0,0
"2633","CP240_MOUSE","S9_T1_fasted-S9_T0_fasted",0.100403538145438,0.096501294130816,1.04043721951887,218,0.299289344735912,0.393364211867814
"2639","CP254_MOUSE","S9_T1_fasted-S9_T0_fasted",0.261017311580444,0.0797134771243092,3.27444393340666,275,0.00119426471104855,0.00323386739527907
"2645","CP270_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.206326015555746,0.190009865265479,-1.0858700166303,137,0.279443472156542,0.371901823047715
"2651","CP27A_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0541608458727745,0.174584735682669,-0.310226696858648,252,0.756644979045073,0.813178524998829
"2657","CP2A5_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.481862015658976,0.183799013970029,-2.62167900279133,101,0.0101022555098762,0.02170114146566
"2663","CP2AC_MOUSE","S9_T1_fasted-S9_T0_fasted",0.105541185909266,0.070037075044691,1.50693308996584,300,0.132880064379121,0.199431014819415
"2669","CP2B9_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2675","CP2CT_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.328687532094008,0.0970218683407063,-3.38776749732106,243,0.000821853426713481,0.00231613238437436
"2681","CP2D9_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0315836566147836,0.144139347063509,0.219118909986928,267,0.826724829321384,0.864718582385019
"2687","CP2DA_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.180638315674895,0.0910282379324721,-1.98442065646595,306,0.0481019447551745,0.0842956107892824
"2693","CP2DQ_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0878374767959341,0.0718505829642239,1.22250193627059,282,0.222538629818741,0.308976414219379
"2699","CP2E1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.377286284146535,0.0342702837133089,11.0091380422396,198,0,0
"2705","CP2F2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.094605769468811,0.0414274541684261,2.28364912514742,216,0.0233644627788423,0.0452199182737981
"2711","CP2J5_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.316370830153074,0.302715057159463,-1.04511098034485,67,0.299727717192641,0.393652619074045
"2717","CP3AB_MOUSE","S9_T1_fasted-S9_T0_fasted",-2.38561440459039,0.167052051324354,-14.2806651320815,174,0,0
"2723","CP3AD_MOUSE","S9_T1_fasted-S9_T0_fasted",0.515354708738228,0.160197448936099,3.21699697567468,154,0.00157917026088805,0.00418166145666674
"2729","CP3AP_MOUSE","S9_T1_fasted-S9_T0_fasted",0.229199044812137,0.0877756328625219,2.61119216504105,131,0.0100749504917241,0.0216683743829186
"2735","CP4AA_MOUSE","S9_T1_fasted-S9_T0_fasted",0.214185941345001,0.083604793121738,2.56188590806177,182,0.0112205339885847,0.0236235598495027
"2741","CP4AE_MOUSE","S9_T1_fasted-S9_T0_fasted",0.00375955100983365,0.0971188773801028,0.0387108161796348,200,0.969159562835479,0.975125290418686
"2747","CP4CA_MOUSE","S9_T1_fasted-S9_T0_fasted",0.782044436859546,0.116880464487606,6.69097646290131,189,2.44434250618042e-10,2.16498907690266e-09
"2753","CP4FE_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2759","CP4V2_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.291154747145782,0.0987174327587164,-2.94937519148637,240,0.00349887618450206,0.008478408867567
"2765","CP51A_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.258709172400078,0.150688562799397,-1.71684677054411,137,0.0882670965701053,0.140322050957603
"2771","CP7A1_MOUSE","S9_T1_fasted-S9_T0_fasted",1.13568336785147,0.134818377352021,8.42380237885603,55,1.78732584288355e-11,1.83634963743121e-10
"2777","CP7B1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.450902979423988,0.190149082146163,2.37131294211239,113,0.0194170381351619,0.0386620537840766
"2783","CP8B1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.2195876284384,0.0884912709403222,2.48146089557791,204,0.0138926775962869,0.0286456815574814
"2789","CPNE1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.30422909142234,0.263003031936968,-1.15675127081901,107,0.24994999392556,0.339177425719363
"2795","CPNE3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0600958529895576,0.156071172535172,0.385054151983219,210,0.700587000887281,0.770431454186747
"2801","CPNS1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0844338936707224,0.104735546264186,-0.806162727769099,167,0.42129551009893,0.521802666423291
"2807","CPSF5_MOUSE","S9_T1_fasted-S9_T0_fasted",-1.01424723892097,0.119853268480071,-8.46240784071417,136,3.68594044175552e-14,5.30185673142114e-13
"2813","CPSM_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.131334828727549,0.0271285428944533,-4.84120467651072,216,2.45698304635056e-06,1.17179191441334e-05
"2819","CPT1A_MOUSE","S9_T1_fasted-S9_T0_fasted",0.171926585101984,0.119012774736189,1.444606139829,216,0.150017590580825,0.220729646370151
"2825","CPT2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.514789583910363,0.0654294978659396,7.86785166783841,279,7.99360577730113e-14,1.08882599905965e-12
"2831","CREG1_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.261438841875566,0.0819653479919127,-3.18962644923269,216,0.00163626321714894,0.00432647244769675
"2837","CREL1_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2843","CREL2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.154987176598552,0.297542215203125,0.520891385085461,89,0.60373603600741,0.689655268577715
"2849","CRIP2_MOUSE","S9_T1_fasted-S9_T0_fasted",0.0643589631167529,0.0915661363201954,0.702868611728877,229,0.482851536231305,0.579937917263786
"2855","CRK_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.0546613615098777,0.0958989798484573,-0.569988977945911,177,0.569407937106897,0.659662030230799
"2861","CS010_MOUSE","S9_T1_fasted-S9_T0_fasted",0.333501219660645,0.235851609056909,1.41402986816246,205,0.15886999996435,0.231481572071233
"2867","CS012_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2873","CSAD_MOUSE","S9_T1_fasted-S9_T0_fasted",-1.02786858871924,0.116345971584696,-8.83458683372616,134,4.88498130835069e-15,8.28603433246655e-14
"2879","CSDE1_MOUSE","S9_T1_fasted-S9_T0_fasted",0.418080813088088,0.187532405051948,2.22937903970397,55,0.0298920046220048,0.0559269763895574
"2885","CSK_MOUSE","S9_T1_fasted-S9_T0_fasted",0.400233288251234,0.128304884000013,3.11939246405611,139,0.00220380045204438,0.00559767056832837
"2891","CSK21_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.081964092472237,0.0645884753537217,-1.26902039447993,90,0.207705918865563,0.292447331339297
"2897","CSK2B_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2903","CSN3_MOUSE","S9_T1_fasted-S9_T0_fasted",0.657274978294472,0.10540314500795,6.23581941738929,35,3.78078696350315e-07,2.07885472794454e-06
"2909","CSN4_MOUSE","S9_T1_fasted-S9_T0_fasted",0.624098901869764,0.154415795232978,4.04167786675024,140,8.71823070105471e-05,0.000295204873832323
"2915","CSN5_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2921","CSN6_MOUSE","S9_T1_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"2927","CSN7A_MOUSE","S9_T1_fasted-S9_T0_fasted",0.286859799381512,0.148539302476943,1.93120470204201,180,0.0550286603904837,0.0944350257216736
"2933","CSN8_MOUSE","S9_T1_fasted-S9_T0_fasted",-0.941993420778736,0.223272512856195,-4.2190299590772,164,4.04986135507102e-05,0.000149717103717012
