#node	score1
SUCA_MOUSE	1.4244
NU5M_MOUSE	-2.9967
RFA2_MOUSE	0.9593
ADH4_MOUSE	-2.0964
SYMC_MOUSE	-3.1791
EWS_MOUSE	-0.6481
GFPT1_MOUSE	-3.0037
DD19A_MOUSE	0.3751
DPM1_MOUSE	-1.8076
ATPA_MOUSE	-2.452
SRRM2_MOUSE	-3.3004
MRCKB_MOUSE	-2.4431
SYCC_MOUSE	-2.4245
GSH0_MOUSE	-0.0728
RT02_MOUSE	4.6027
SND1_MOUSE	-2.2713
CX6A1_MOUSE	-2.8622
ADK_MOUSE	-2.6845
GBB1_MOUSE	-1.8281
RL29_MOUSE	2.3769
RS26_MOUSE	19.1299
IF5A1_MOUSE	47.3607
GSTK1_MOUSE	-3.395
EF1B_MOUSE	-1.5602
RL23_MOUSE	4.7207
PSB3_MOUSE	-3.4504
RS25_MOUSE	-2.8042
NU4M_MOUSE	4.1186
PCNA_MOUSE	-3.0855
SPS2_MOUSE	-2.6453
CX6B1_MOUSE	-0.8834
YBOX1_MOUSE	-2.3224
RS10_MOUSE	5.9045
SRS10_MOUSE	31.0738
TTHY_MOUSE	-1.7634
COX2_MOUSE	12.5962
GSHB_MOUSE	-2.5375
UD11_MOUSE	-1.6477
COX1_MOUSE	-1.3713
CLPP_MOUSE	-1.3675
RS5_MOUSE	0.6925
THUM1_MOUSE	-2.233
CP2B9_MOUSE	1.8306
HXK4_MOUSE	-3.2934
PEA15_MOUSE	8.7529
EIF3E_MOUSE	-2.6186
DAD1_MOUSE	-2.3224
CP4AE_MOUSE	28.8997
ACTZ_MOUSE	-2.2754
AMACR_MOUSE	-1.6507
TPP2_MOUSE	-3.2103
GLRX3_MOUSE	-2.4856
SDHL_MOUSE	-3.2027
PGK1_MOUSE	-3.3824
RET4_MOUSE	-1.9555
RS4X_MOUSE	6.0772
AHSA2_MOUSE	17.69
ACTN4_MOUSE	-3.0308
PSA1_MOUSE	-0.2716
HS90A_MOUSE	0.0081
VA0D1_MOUSE	-1.7388
ADRO_MOUSE	-2.8048
NHRF1_MOUSE	-0.0274
DUS3_MOUSE	0.9096
COPA_MOUSE	-3.4107
NFU1_MOUSE	-0.3419
HGD_MOUSE	2.0975
IDHP_MOUSE	-3.0406
ABCG2_MOUSE	-2.1646
HS74L_MOUSE	4.7606
TCTP_MOUSE	-3.0855
APEX1_MOUSE	-3.361
ESTD_MOUSE	-1.8969
LSM6_MOUSE	-3.0406
NUCL_MOUSE	-2.9516
PSMD1_MOUSE	-3.2718
OPLA_MOUSE	-2.4292
PDIA6_MOUSE	0.849
HIBCH_MOUSE	-3.1665
DDX21_MOUSE	-0.8768
VPS36_MOUSE	19.9598
ARPC5_MOUSE	8.4457
CP2J5_MOUSE	-1.1647
TXD12_MOUSE	-1.8544
ACSL1_MOUSE	-1.8036
MECR_MOUSE	-3.2235
RAB5C_MOUSE	0.849
TIM9_MOUSE	-3.4071
CASP7_MOUSE	-1.9967
FABP4_MOUSE	-1.2141
RM12_MOUSE	-2.3355
SRC8_MOUSE	-3.0591
GDIA_MOUSE	-1.8512
AL4A1_MOUSE	-1.9733
GPDA_MOUSE	-2.8791
HCD2_MOUSE	0.0996
COPG2_MOUSE	10.9554
PURA1_MOUSE	-0.7883
RL10_MOUSE	-2.5082
CBR1_MOUSE	-1.0152
ATP5H_MOUSE	-3.344
GNAI2_MOUSE	-2.2559
LMNB2_MOUSE	23.1
LBR_MOUSE	6.8505
TPIS_MOUSE	-2.8048
HEMH_MOUSE	-2.743
SYNC_MOUSE	0.3261
HINT1_MOUSE	-2.9873
IF5_MOUSE	-1.9644
CP2D9_MOUSE	-3.3871
GSTA4_MOUSE	-2.9859
PPP5_MOUSE	-2.8993
EF1D_MOUSE	-1.79
METK2_MOUSE	-3.4431
RRF2M_MOUSE	-3.222
SUCB2_MOUSE	-3.3974
GORS2_MOUSE	-2.157
PDCD4_MOUSE	-0.8448
IF4G1_MOUSE	-2.4556
UCRI_MOUSE	1.3796
COX7C_MOUSE	23.9262
SCLY_MOUSE	-2.8284
ECH1_MOUSE	-3.2547
RAC1_MOUSE	11.4336
CPSM_MOUSE	-1.2877
CSN8_MOUSE	-3.3317
NHRF3_MOUSE	-2.6514
ACADV_MOUSE	-2.3622
SNP23_MOUSE	2.757
MEP50_MOUSE	0.0586
NPM_MOUSE	2.0954
GPD1L_MOUSE	-2.2713
APOH_MOUSE	-2.4563
FAS_MOUSE	-2.3818
GNA1_MOUSE	-2.0399
PGDH_MOUSE	-2.6357
CCAR1_MOUSE	24.3903
COX5B_MOUSE	-3.2952
MYPT1_MOUSE	-3.0671
CSN3_MOUSE	1.5202
RAVR1_MOUSE	-3.324
RL18_MOUSE	-1.8096
QCR6_MOUSE	1.8518
SMD2_MOUSE	-2.1727
RS18_MOUSE	-3.0028
KAT1_MOUSE	-1.7234
VDAC2_MOUSE	-3.1983
PMM2_MOUSE	6.6939
ACSM1_MOUSE	0.9128
KIME_MOUSE	-3.0135
SURF4_MOUSE	-2.2415
ABI1_MOUSE	6.9772
ACOX1_MOUSE	1.609
NDRG2_MOUSE	-2.6397
AL1A1_MOUSE	6.9134
VPP1_MOUSE	-0.6558
IF4E_MOUSE	-2.3992
RL7_MOUSE	-3.1293
SMC1A_MOUSE	-3.4486
BUB3_MOUSE	-3.395
NUP93_MOUSE	18.5239
GSTM2_MOUSE	-0.2441
IFM3_MOUSE	13.7654
AMPE_MOUSE	-0.4888
AP4A_MOUSE	-3.3507
ZO2_MOUSE	2.2192
CBS_MOUSE	-1.0864
AKTS1_MOUSE	-2.5411
RL37A_MOUSE	-3.3391
S61A1_MOUSE	46.1099
3HIDH_MOUSE	-1.2477
CHDH_MOUSE	-2.2706
DHPR_MOUSE	-2.9327
NDUA7_MOUSE	-2.8791
PAPS2_MOUSE	-3.004
CPT1A_MOUSE	-3.1665
PSMD2_MOUSE	-2.3669
SSRP1_MOUSE	3.0973
ADX_MOUSE	-0.1622
MK14_MOUSE	1.6648
PH4H_MOUSE	6.1068
ARF5_MOUSE	-3.3666
CUL3_MOUSE	16.1615
CEPT1_MOUSE	0.171
XPO2_MOUSE	-2.7433
PROD2_MOUSE	-1.6987
BUD31_MOUSE	-1.8228
IQGA1_MOUSE	-3.4127
PPIF_MOUSE	4.3317
RS30_MOUSE	-3.4221
GHITM_MOUSE	-2.6246
PSMD9_MOUSE	-3.4328
SEC63_MOUSE	29.4782
SNX3_MOUSE	20.3156
QCR9_MOUSE	-2.6972
TIM50_MOUSE	-3.2276
PLAP_MOUSE	18.6126
ITA3_MOUSE	-1.6038
TXND5_MOUSE	-2.5933
LDHD_MOUSE	1.1886
PPIB_MOUSE	-1.9866
BLVRB_MOUSE	-1.3753
AL7A1_MOUSE	-3.222
DHX9_MOUSE	-3.1477
PLOD3_MOUSE	-0.4808
PSDE_MOUSE	-1.1733
HS105_MOUSE	-3.2792
MPC1_MOUSE	-3.0406
TIM44_MOUSE	-2.546
DIAP1_MOUSE	-3.4444
MIF_MOUSE	-1.4679
THIM_MOUSE	2.6481
ICLN_MOUSE	-3.3747
NIT2_MOUSE	-0.4506
MANF_MOUSE	2.5835
FLNA_MOUSE	-3.3747
GLSL_MOUSE	-1.6513
TYPH_MOUSE	-2.6228
SYLC_MOUSE	-3.361
RL19_MOUSE	-2.7935
GNAI3_MOUSE	-3.4304
KAP2_MOUSE	-2.8377
SNAA_MOUSE	-3.416
THIO_MOUSE	-2.3699
PGM1_MOUSE	1.8733
WDR1_MOUSE	-2.1271
PDLI1_MOUSE	-1.7624
APT_MOUSE	-3.4007
ARF1_MOUSE	10.1045
NDUS2_MOUSE	-3.414
HDAC6_MOUSE	31.2527
EBP_MOUSE	-2.4646
SCRB1_MOUSE	2.9611
ASSY_MOUSE	-3.3055
RTN4_MOUSE	-3.2474
AATC_MOUSE	-1.1651
SODC_MOUSE	2.9281
CAB39_MOUSE	8.6599
ACOD1_MOUSE	-2.9996
HS90B_MOUSE	-2.4137
ACTBL_MOUSE	47.7861
IF4A1_MOUSE	-2.3669
DHDH_MOUSE	3.4655
AAKB1_MOUSE	-3.4491
USP9X_MOUSE	9.9423
DEOC_MOUSE	-1.6682
PRP19_MOUSE	-3.0191
ECHD1_MOUSE	-2.5348
MK03_MOUSE	-2.2415
STXB3_MOUSE	-2.4386
TCPD_MOUSE	-3.1202
CFAB_MOUSE	-3.4536
GMPPA_MOUSE	-2.1587
MBB1A_MOUSE	-1.28
RL4_MOUSE	-1.0154
NDUS5_MOUSE	-1.3119
MT1_MOUSE	-3.344
RAB8A_MOUSE	-3.1713
ACO12_MOUSE	-0.8064
SPS1_MOUSE	-3.3125
RS15_MOUSE	-3.231
GSH1_MOUSE	-3.2635
PAIP1_MOUSE	-3.3699
HCDH_MOUSE	-0.4925
ITA1_MOUSE	-0.5646
MAAI_MOUSE	-2.5939
SF3B1_MOUSE	0.3305
CH60_MOUSE	-3.0503
ACON_MOUSE	-3.4127
G6PI_MOUSE	-2.9301
AL1B1_MOUSE	-2.9747
XPO5_MOUSE	-3.2523
PSMD6_MOUSE	-2.7953
DLDH_MOUSE	0.3551
F16P1_MOUSE	-3.4402
MY18A_MOUSE	5.2873
ARPC4_MOUSE	-3.222
CEAM1_MOUSE	14.186
C560_MOUSE	-3.3109
LARP4_MOUSE	0.1044
RL23A_MOUSE	-3.2792
OPHN1_MOUSE	-2.9887
RL15_MOUSE	-3.3477
FUS_MOUSE	-3.0532
MPCP_MOUSE	-2.8686
FACE1_MOUSE	-2.0125
NDUB9_MOUSE	-1.1436
HUTI_MOUSE	-2.2559
NH2L1_MOUSE	2.1518
NDUA5_MOUSE	1.8182
RFA3_MOUSE	0.9048
RUVB1_MOUSE	-2.8441
KNG1_MOUSE	-3.2337
EI2BD_MOUSE	-2.5239
GSTM4_MOUSE	1.0665
GSTM5_MOUSE	-0.6492
PYC_MOUSE	2.4084
ODPA_MOUSE	-2.039
CP51A_MOUSE	5.7114
XDH_MOUSE	6.7414
EHD3_MOUSE	-3.1005
PSB4_MOUSE	-3.3832
RAB5A_MOUSE	7.4292
HNRPQ_MOUSE	-3.4444
ODO2_MOUSE	-3.4474
RS2_MOUSE	-1.4933
MAOX_MOUSE	-2.2439
AT1B3_MOUSE	-0.1587
EST1C_MOUSE	-3.3007
IF4H_MOUSE	-1.902
AK1D1_MOUSE	-2.6845
FAF2_MOUSE	0.7298
RAB14_MOUSE	-2.6701
GELS_MOUSE	-2.7237
AP3B1_MOUSE	-2.8218
RHG01_MOUSE	-1.2141
GYS2_MOUSE	1.2159
CP2F2_MOUSE	7.1701
LIS1_MOUSE	-3.3161
LIN7C_MOUSE	4.4128
AOFB_MOUSE	0.9096
1433T_MOUSE	-1.8228
QCR2_MOUSE	-1.7176
SYTC_MOUSE	-2.8329
PNPH_MOUSE	-1.1229
TCPE_MOUSE	-0.3744
HXK1_MOUSE	-1.6682
SEPT2_MOUSE	-3.1088
ATX2_MOUSE	-2.643
AUHM_MOUSE	-2.1355
AP1S1_MOUSE	6.9621
COPE_MOUSE	-2.2816
SC11A_MOUSE	1.1886
IF2A_MOUSE	-2.8815
MARE3_MOUSE	-3.3747
GBB2_MOUSE	-2.5375
SYSM_MOUSE	-2.1774
RS9_MOUSE	-3.1032
PP1R7_MOUSE	-3.0037
SSRD_MOUSE	-3.0855
GSTT1_MOUSE	-2.4681
SPYA_MOUSE	-2.9297
CNDP2_MOUSE	-3.3188
HCFC1_MOUSE	2.2868
COF2_MOUSE	-3.4394
HEM2_MOUSE	-1.4757
DYL2_MOUSE	-3.3699
ROA1_MOUSE	-3.4396
SRP68_MOUSE	-2.5227
KFA_MOUSE	8.4005
GRP78_MOUSE	-2.5053
RPN1_MOUSE	-3.3293
AT1B1_MOUSE	-2.1841
A1AT4_MOUSE	-0.967
EHD1_MOUSE	0.849
S23IP_MOUSE	12.5028
NUD12_MOUSE	-3.3796
HNRPK_MOUSE	0.813
ERF1_MOUSE	-3.2793
MAGI1_MOUSE	-1.3981
ERG7_MOUSE	-2.5706
IMDH2_MOUSE	-3.2734
CO8G_MOUSE	7.7291
U5S1_MOUSE	25.6029
HMCS1_MOUSE	-3.3666
GTF2I_MOUSE	9.9253
MFGM_MOUSE	-3.3368
TEBP_MOUSE	-2.8974
ADT2_MOUSE	-3.4127
ALDR_MOUSE	-3.2792
RS11_MOUSE	-1.6682
PCKGM_MOUSE	13.2916
ACSM3_MOUSE	-2.4186
NDUA4_MOUSE	-2.9594
PRS6A_MOUSE	-3.2143
PSB6_MOUSE	-2.7518
PROF1_MOUSE	-2.5308
FRIH_MOUSE	47.7861
STAT1_MOUSE	-2.2787
ANXA5_MOUSE	-2.4292
STING_MOUSE	6.8465
PRS7_MOUSE	-3.1615
PYGL_MOUSE	-0.6516
GDIR1_MOUSE	-1.7169
VTI1B_MOUSE	5.2817
KAPCB_MOUSE	5.6401
GRP75_MOUSE	-3.2615
CSK21_MOUSE	20.1074
PRDX2_MOUSE	-3.2276
PDLI5_MOUSE	3.2858
LRC47_MOUSE	-3.4431
SSDH_MOUSE	-3.2167
LUC7L_MOUSE	3.876
F261_MOUSE	-1.6513
HEM6_MOUSE	-3.0175
MCCB_MOUSE	-3.0468
H17B6_MOUSE	-3.4491
VINC_MOUSE	-2.3022
STIP1_MOUSE	-3.3417
SERB_MOUSE	4.8846
HPPD_MOUSE	-1.13
RL30_MOUSE	-2.6807
VDAC3_MOUSE	-2.2748
YKT6_MOUSE	-3.2557
NDUS8_MOUSE	-1.8647
RAB1A_MOUSE	-0.1524
DNJA1_MOUSE	-3.1506
HSP74_MOUSE	-2.3076
CALX_MOUSE	-3.222
H10_MOUSE	-0.097
COX41_MOUSE	-3.4302
NDUB6_MOUSE	-2.7983
DHB7_MOUSE	8.0929
PSB5_MOUSE	-3.2308
CO3_MOUSE	-3.4414
MGST1_MOUSE	-2.6108
RT29_MOUSE	-3.414
ASNS_MOUSE	-2.8686
DC1I2_MOUSE	-1.4542
BAF_MOUSE	-0.5616
RL10A_MOUSE	-2.8189
RBBP7_MOUSE	-2.6107
CP4CA_MOUSE	-0.3299
PGS2_MOUSE	-2.6979
ETUD1_MOUSE	-3.0516
KAD2_MOUSE	-3.0334
ACACA_MOUSE	5.5861
RL8_MOUSE	-2.8686
SYWC_MOUSE	-2.4575
CLPX_MOUSE	-1.9891
HNRPL_MOUSE	3.4748
RNPS1_MOUSE	37.2369
ATG3_MOUSE	-3.4127
SCRB2_MOUSE	-2.7416
ODO1_MOUSE	-2.9297
VTNC_MOUSE	-1.3354
P5CS_MOUSE	13.6689
GLYC_MOUSE	-3.4397
1433E_MOUSE	-2.9384
6PGD_MOUSE	-1.9498
RD23B_MOUSE	-3.4491
NOL6_MOUSE	-2.8232
NDUS3_MOUSE	-3.4328
CELF1_MOUSE	-1.4185
PUR2_MOUSE	-2.4821
RPN2_MOUSE	-3.0649
TBB2A_MOUSE	-3.3315
ACTN1_MOUSE	-0.3332
FAAA_MOUSE	-3.0794
RS28_MOUSE	-2.3964
RS7_MOUSE	0.774
KAD4_MOUSE	-2.2949
ERAP1_MOUSE	-3.0119
LMNA_MOUSE	-3.3493
INMT_MOUSE	15.3803
HNRPF_MOUSE	-3.4091
HYOU1_MOUSE	-2.8817
HNRPU_MOUSE	-3.0158
CP3AD_MOUSE	-3.247
ANXA1_MOUSE	-3.4134
CP7A1_MOUSE	-3.2229
SYFB_MOUSE	-3.189
HNRH1_MOUSE	20.4818
SYIC_MOUSE	-1.7507
PSA4_MOUSE	-3.0211
SERPH_MOUSE	-0.6925
PUR8_MOUSE	-2.4784
ODBB_MOUSE	-3.2645
RLA2_MOUSE	3.8869
GNA11_MOUSE	-3.4134
NEDD8_MOUSE	-3.1694
MBD3_MOUSE	3.3183
RL36_MOUSE	-3.1781
PP1G_MOUSE	10.2599
MYO1C_MOUSE	-3.3699
RS19_MOUSE	-2.3164
GCKR_MOUSE	-3.3586
IPYR2_MOUSE	-3.2542
CWC15_MOUSE	3.559
EIF3G_MOUSE	15.8193
G6PE_MOUSE	-1.8355
CD36_MOUSE	11.9038
NDUC2_MOUSE	-2.8189
DHSD_MOUSE	-2.8435
G6PC_MOUSE	-2.9633
VATB2_MOUSE	-3.0855
USO1_MOUSE	-1.8447
EIF3A_MOUSE	-1.6462
RAP1A_MOUSE	-2.0942
RL38_MOUSE	0.7758
DCMC_MOUSE	-0.7862
MUTA_MOUSE	-2.06
AT5F1_MOUSE	-1.9733
SERA_MOUSE	-0.9658
IF2B_MOUSE	-2.8725
CP240_MOUSE	-3.3448
VPS45_MOUSE	2.5377
MUG1_MOUSE	-2.0942
HEM3_MOUSE	-0.4978
TCEA1_MOUSE	-1.5139
ICAM1_MOUSE	5.7355
DPYS_MOUSE	-3.0301
GOLP3_MOUSE	13.3961
PPM1A_MOUSE	-3.3702
BUP1_MOUSE	-1.7634
EPN1_MOUSE	-2.2787
TOM22_MOUSE	13.996
AP2A1_MOUSE	-1.0972
GUAA_MOUSE	-2.2188
LA_MOUSE	-3.2645
GABT_MOUSE	-2.9759
NDUAD_MOUSE	2.0792
VAMP8_MOUSE	-2.3224
CASP3_MOUSE	-3.3699
RL3_MOUSE	1.8355
CYC_MOUSE	-3.2057
PSA3_MOUSE	-3.4297
MCM6_MOUSE	0.876
RT15_MOUSE	0.8925
NEUA_MOUSE	-3.1494
COX5A_MOUSE	-2.7499
SMD1_MOUSE	-0.3143
ARP3_MOUSE	-3.0018
PRS10_MOUSE	-1.9924
RS24_MOUSE	0.774
TIM8B_MOUSE	-0.8802
SPTB2_MOUSE	-2.97
SQSTM_MOUSE	-1.1831
RHOC_MOUSE	10
RS8_MOUSE	-1.893
UBE2N_MOUSE	-2.6623
ETFD_MOUSE	3.8375
ECM29_MOUSE	2.0187
IDI1_MOUSE	-2.5316
ELOB_MOUSE	19.6668
RL7A_MOUSE	-2.1178
RLA0_MOUSE	-3.395
PRS6B_MOUSE	-3.2567
ATPB_MOUSE	-2.9512
PSMD4_MOUSE	0.7248
QCR7_MOUSE	-3.2792
RS20_MOUSE	-3.1673
RBM8A_MOUSE	-2.2266
FETUA_MOUSE	-1.5697
SO1A1_MOUSE	1.3993
PLMN_MOUSE	-3.262
RM23_MOUSE	0.761
ACSL5_MOUSE	-3.4491
SF3B4_MOUSE	-0.3677
RM39_MOUSE	14.6752
BAX_MOUSE	-1.9229
VTDB_MOUSE	-0.8637
ETHE1_MOUSE	-2.9327
MMSA_MOUSE	-3.4431
PAHX_MOUSE	-2.9763
TALDO_MOUSE	-3.0266
AP2M1_MOUSE	1.9928
CBX3_MOUSE	28.4833
PREP_MOUSE	-3.0532
PDK1_MOUSE	-3.3649
BGLR_MOUSE	47.7861
EIF3F_MOUSE	-3.3349
CYB5_MOUSE	-1.4757
PPID_MOUSE	-3.4127
UAP1_MOUSE	-0.588
AAKG1_MOUSE	17.7662
LIPT_MOUSE	11.256
RDH11_MOUSE	0.7414
RET1_MOUSE	-0.5022
CALR_MOUSE	5.9328
PEF1_MOUSE	-2.6626
SAR1A_MOUSE	-2.0508
LEG1_MOUSE	-1.7159
MYCBP_MOUSE	-2.9281
FBLN1_MOUSE	-2.7237
LYPA1_MOUSE	-3.4178
CNBP_MOUSE	-3.4071
LMNB1_MOUSE	-2.6346
ARPC3_MOUSE	-3.0092
NPL4_MOUSE	17.7501
ACY1_MOUSE	-3.1425
ORNT1_MOUSE	-2.9958
COASY_MOUSE	-2.892
PPA5_MOUSE	2.4926
SEPT7_MOUSE	-3.3237
CUL2_MOUSE	1.3873
KHK_MOUSE	-2.8305
SAC1_MOUSE	-3.2492
COR1B_MOUSE	-3.0488
MLEC_MOUSE	12.6416
FADS2_MOUSE	-1.386
ATPO_MOUSE	-3.2099
PTPA_MOUSE	-1.9198
FADS1_MOUSE	5.7274
PVRL2_MOUSE	-1.6457
HECD1_MOUSE	26.7062
ALG5_MOUSE	-3.4418
CAPZB_MOUSE	-2.546
MPP6_MOUSE	-3.2229
IIGP1_MOUSE	-1.7291
I23O2_MOUSE	-3.2885
DIC_MOUSE	-1.2463
HNRLL_MOUSE	31.8223
S10AB_MOUSE	2.3024
TBA1C_MOUSE	-3.4485
ACYP1_MOUSE	-1.4921
TNPO1_MOUSE	-3.3751
PECR_MOUSE	-2.8608
AFG31_MOUSE	-1.6133
SF01_MOUSE	1.8784
DHRS4_MOUSE	-1.8355
RUXG_MOUSE	-0.9444
PRDX4_MOUSE	0.7412
LKHA4_MOUSE	-2.9763
CP8B1_MOUSE	-3.2885
FABPI_MOUSE	-3.1253
ISCU_MOUSE	-3.3207
HYKK_MOUSE	-3.3773
XYLB_MOUSE	-3.3405
HUTH_MOUSE	-3.0737
GOGA2_MOUSE	-2.1191
ST1A1_MOUSE	-1.7291
PNPO_MOUSE	-3.2645
RMD3_MOUSE	2.4864
CX7A2_MOUSE	-2.1998
PDCD5_MOUSE	8.8925
BDH_MOUSE	-3.3531
AASS_MOUSE	-2.6953
STIM1_MOUSE	-3.247
PEX1_MOUSE	8.3566
BT3L4_MOUSE	15.758
PDIP2_MOUSE	-3.0763
A1CF_MOUSE	-1.0517
NUCG_MOUSE	-3.4379
CATA_MOUSE	-3.2792
PGP_MOUSE	0.7418
PPIA_MOUSE	4.8403
TADBP_MOUSE	0.8898
GALK1_MOUSE	-3.0916
NP1L1_MOUSE	-1.6069
ITIH2_MOUSE	-3.3964
SAP_MOUSE	-3.2933
CY250_MOUSE	-2.7948
ARL1_MOUSE	-3.4328
TXD17_MOUSE	-2.3022
TT39C_MOUSE	-1.7257
D2HDH_MOUSE	-2.039
AADAT_MOUSE	-2.2873
MTP_MOUSE	-2.0416
UBXN1_MOUSE	2.2987
CMC2_MOUSE	-2.9355
EIF2A_MOUSE	-3.3534
UBE2K_MOUSE	-2.6972
ACBP_MOUSE	1.1551
SNX1_MOUSE	-1.1115
SNX2_MOUSE	-3.3765
CSDE1_MOUSE	-0.3528
STMN1_MOUSE	6.2205
ABCF1_MOUSE	-1.1655
GLYAT_MOUSE	-2.7983
RALY_MOUSE	-1.4794
F10A1_MOUSE	-3.3317
DCAF8_MOUSE	3.3693
RT27_MOUSE	6.1132
FKBP2_MOUSE	-2.9289
ACAD9_MOUSE	-3.334
TIM16_MOUSE	1.6544
RT4I1_MOUSE	-3.0532
SERC_MOUSE	-3.3759
