#node	score1
MIF_MOUSE	-7.7305
AL1B1_MOUSE	-9.2373
3BHS5_MOUSE	0.2933
PDK2_MOUSE	-5.6794
EIF1_MOUSE	-4.8539
RL21_MOUSE	-8.8827
KAT3_MOUSE	-9.6705
TXND5_MOUSE	-8.8559
CO8G_MOUSE	1.4665
JAM1_MOUSE	-8.9269
BAAT_MOUSE	-7.558
BAG2_MOUSE	15.0377
VPS25_MOUSE	-0.5155
HEBP1_MOUSE	-8.9775
THIKA_MOUSE	-8.0983
EF1A1_MOUSE	-6.8978
MRCKB_MOUSE	-8.7057
APEX1_MOUSE	-9.6237
DDX21_MOUSE	-7.1394
GNA1_MOUSE	-8.3025
NDUV1_MOUSE	-6.5687
VIGLN_MOUSE	-9.5807
THTM_MOUSE	-9.5318
BLVRB_MOUSE	-7.6379
RL22L_MOUSE	-4.1829
GNS_MOUSE	0.9825
GNA11_MOUSE	-9.676
GLYAT_MOUSE	-9.0609
EPN1_MOUSE	-8.5413
NDUBA_MOUSE	-8.5747
CD81_MOUSE	-6.1632
AL4A1_MOUSE	-8.2359
PNPH_MOUSE	-7.3855
LRP1_MOUSE	-8.9128
METK1_MOUSE	41.5235
SO1B2_MOUSE	-8.8506
RM12_MOUSE	-8.5981
RBM8A_MOUSE	-8.4892
FERM2_MOUSE	-9.1361
DHAK_MOUSE	-6.8403
SMC1A_MOUSE	-9.7112
MBB1A_MOUSE	-7.5426
TSP1_MOUSE	-8.0532
HNRPF_MOUSE	-9.6717
SF3B3_MOUSE	-7.1587
MOT1_MOUSE	-8.6749
UCRI_MOUSE	-4.883
ACSL3_MOUSE	-0.5888
CP237_MOUSE	-9.4902
HIBCH_MOUSE	-9.4292
SYEP_MOUSE	-9.6954
RS27L_MOUSE	-8.0795
ETUD1_MOUSE	-9.3142
EF2_MOUSE	-9.0424
GHITM_MOUSE	-8.8872
ATP5H_MOUSE	-9.6066
BODG_MOUSE	-9.2593
GSTT2_MOUSE	-9.2208
ITIH2_MOUSE	-9.659
GBG12_MOUSE	-3.0605
ACSL5_MOUSE	-9.7117
VTDB_MOUSE	-7.1263
HECD1_MOUSE	20.4435
PTPA_MOUSE	-8.1824
ERG7_MOUSE	-8.8332
IF5A1_MOUSE	41.098
GRHPR_MOUSE	-6.9356
XYLB_MOUSE	-9.6031
GLSL_MOUSE	-7.9139
HYEP_MOUSE	-9.296
HNRPU_MOUSE	-9.2785
CX6A1_MOUSE	-9.1248
ADK_MOUSE	-8.9472
IF4G1_MOUSE	-8.7182
CHMP7_MOUSE	-9.519
GLCTK_MOUSE	29.4909
MCEE_MOUSE	-5.2421
DD19A_MOUSE	-5.8875
SPRE_MOUSE	-9.3961
CP254_MOUSE	-9.5187
CSN4_MOUSE	-6.2216
PLM_MOUSE	-8.7281
RL10A_MOUSE	-9.0815
VATG1_MOUSE	6.9315
AK1D1_MOUSE	-8.9471
IF4H_MOUSE	-8.1646
NDUV3_MOUSE	-7.2629
CTNA1_MOUSE	-9.0551
ALR_MOUSE	-8.6042
BUP1_MOUSE	-8.026
G6PI_MOUSE	-9.1927
CBR1_MOUSE	-7.2778
HNRPL_MOUSE	-2.7878
P5CR3_MOUSE	-7.4519
GTF2I_MOUSE	3.6627
LSM6_MOUSE	-9.3032
AKTS1_MOUSE	-8.8037
ACY3_MOUSE	-9.676
ADRM1_MOUSE	-9.0387
TIM8A_MOUSE	-5.2796
TEBP_MOUSE	-9.16
CNPY3_MOUSE	-8.9252
IRGM1_MOUSE	-7.1403
CP4FE_MOUSE	9.4833
HNRH2_MOUSE	-9.5418
TBA1C_MOUSE	-9.7111
ATP5I_MOUSE	-8.9252
1433G_MOUSE	-8.0877
ECHD2_MOUSE	-9.1361
S26A1_MOUSE	-9.5096
FABD_MOUSE	-9.2143
MK03_MOUSE	-8.5041
DJC11_MOUSE	-0.2028
PSMD8_MOUSE	-3.1174
FLNB_MOUSE	-9.0437
ACTBL_MOUSE	41.5235
PGP_MOUSE	-5.5208
FAS_MOUSE	-8.6444
PDIA6_MOUSE	-5.4136
CP8B1_MOUSE	-9.5511
PP2BA_MOUSE	-8.672
QCR8_MOUSE	-9.5418
LICH_MOUSE	-8.6295
GAS2_MOUSE	-4.5143
MAAI_MOUSE	-8.8565
DNJA3_MOUSE	-9.6786
FACE1_MOUSE	-8.2751
ACAD8_MOUSE	-9.5633
RS23_MOUSE	-8.6749
FINC_MOUSE	-9.2976
FBLN1_MOUSE	-8.9863
QCR9_MOUSE	-8.9598
PCBP1_MOUSE	-8.02
E41L2_MOUSE	-9.5275
LC7L2_MOUSE	4.1483
HEM6_MOUSE	-9.2802
DDX17_MOUSE	-9.1557
THTR_MOUSE	-9.2259
MLEC_MOUSE	6.379
BGAL_MOUSE	-8.1118
FAHD1_MOUSE	-7.9404
ARF6_MOUSE	-8.4595
OTC_MOUSE	-7.3277
SUOX_MOUSE	-9.681
KAP0_MOUSE	-6.7396
IDHG1_MOUSE	-5.625
ATX2_MOUSE	-8.9056
RT09_MOUSE	5.2974
LSM8_MOUSE	-7.5268
GOLP3_MOUSE	7.1334
VTI1B_MOUSE	-0.9809
GNAI2_MOUSE	-8.5185
S27A2_MOUSE	-9.0063
GPAT1_MOUSE	-9.142
RAB2A_MOUSE	-9.676
HNRLL_MOUSE	25.5597
PACN2_MOUSE	33.2891
RL18A_MOUSE	-8.5067
RS21_MOUSE	-9.3484
RL37A_MOUSE	-9.6017
NHRF3_MOUSE	-8.914
CUL4B_MOUSE	-9.2047
IF2G_MOUSE	-9.2007
VAMP8_MOUSE	-8.585
RET1_MOUSE	-6.7649
CHD4_MOUSE	19.811
TBB2A_MOUSE	-9.5941
ODO2_MOUSE	-9.71
CP270_MOUSE	-9.0493
RT4I1_MOUSE	-9.3158
CMAH_MOUSE	-4.7802
CP4AA_MOUSE	17.4968
PGM1_MOUSE	-4.3894
EEA1_MOUSE	-7.9949
IF5_MOUSE	-8.227
MCM2_MOUSE	-1.2397
PROD2_MOUSE	-7.9613
RT27_MOUSE	-0.1494
CXB1_MOUSE	-8.9269
GDIB_MOUSE	-9.468
ACOX1_MOUSE	-4.6536
ACSM5_MOUSE	-9.5633
GABT_MOUSE	-9.2385
NU107_MOUSE	-9.4902
GDIR1_MOUSE	-7.9795
PYC_MOUSE	-3.8542
RU1C_MOUSE	16.8567
CTND1_MOUSE	-9.6811
PDLI1_MOUSE	-8.025
FABPL_MOUSE	-6.7396
VAPB_MOUSE	-6.7377
SERA_MOUSE	-7.2284
SDHL_MOUSE	-9.4653
AL7A1_MOUSE	-9.4846
SUCA_MOUSE	-4.8382
ASNA_MOUSE	-3.8542
NDUA8_MOUSE	-8.9934
PPA5_MOUSE	-3.7701
CHDH_MOUSE	-8.5332
CP3AP_MOUSE	-9.454
CEPT1_MOUSE	-6.0916
EIF3K_MOUSE	-7.6754
ACTN4_MOUSE	-9.2934
ECH1_MOUSE	-9.5173
ELOB_MOUSE	13.4041
RAP1B_MOUSE	-9.0126
GLRX3_MOUSE	-8.7482
STAT1_MOUSE	-8.5413
FKBP2_MOUSE	-9.1915
CBS_MOUSE	-7.349
VATA_MOUSE	-9.6326
AMACR_MOUSE	-7.9133
RHOB_MOUSE	41.5235
SRR_MOUSE	-2.3441
SC61B_MOUSE	-2.4931
IQGA2_MOUSE	-9.6811
LDHD_MOUSE	-5.074
CAP1_MOUSE	-7.0755
STRAP_MOUSE	-4.8719
DDC_MOUSE	-0.9393
RETST_MOUSE	1.651
HYOU1_MOUSE	-9.1443
ACSM3_MOUSE	-8.6812
CAN2_MOUSE	18.4526
ANT3_MOUSE	-8.7238
RS15_MOUSE	-9.4936
HYES_MOUSE	-9.4587
MYPT1_MOUSE	-9.3297
CO4B_MOUSE	-9.3161
SYFB_MOUSE	-9.4516
YAP1_MOUSE	-3.7548
VKGC_MOUSE	-8.4482
AGFG1_MOUSE	-9.4841
HNRH1_MOUSE	14.2192
BASI_MOUSE	-8.677
AGM1_MOUSE	-2.2196
1433E_MOUSE	-9.201
SIR5_MOUSE	-9.5637
PRS6A_MOUSE	-9.4769
COPE_MOUSE	-8.5442
IF2A_MOUSE	-9.1441
PYGL_MOUSE	-6.9142
ODBA_MOUSE	-9.4292
RL7_MOUSE	-9.3919
PRDX6_MOUSE	-5.6334
ENTP5_MOUSE	-8.7238
GCKR_MOUSE	-9.6212
AT2L1_MOUSE	-3.3798
HXK1_MOUSE	-7.9308
RL18_MOUSE	-8.0722
ACADM_MOUSE	16.3571
NP1L4_MOUSE	-9.1177
CP2DA_MOUSE	-6.081
UD11_MOUSE	-7.9103
KFA_MOUSE	2.1378
RL26_MOUSE	-9.4257
MTX1_MOUSE	-7.8634
UD19_MOUSE	-9.2123
DHCR7_MOUSE	21.9429
AL3A2_MOUSE	-9.1312
DCAF8_MOUSE	-2.8934
RS7_MOUSE	-5.4886
OSBL1_MOUSE	-8.677
RU17_MOUSE	-9.697
PREB_MOUSE	-6.4248
HS105_MOUSE	-9.5418
HPT_MOUSE	-8.6872
NDUS8_MOUSE	-8.1273
CH10_MOUSE	-7.8328
TTHY_MOUSE	-8.026
PVRL2_MOUSE	-7.9083
FKBP8_MOUSE	-8.3025
CP2AC_MOUSE	-4.5377
NPM_MOUSE	-4.1672
RENT1_MOUSE	-9.0674
CX6B1_MOUSE	-7.1461
A1CF_MOUSE	-7.3143
PEX19_MOUSE	-9.619
SF3B4_MOUSE	-6.6303
MPPA_MOUSE	-9.6805
NDUA3_MOUSE	-9.5633
MPCP_MOUSE	-9.1312
PCBP2_MOUSE	-9.5368
HS74L_MOUSE	-1.502
ETHE1_MOUSE	-9.1953
RS26_MOUSE	12.8673
PDIA4_MOUSE	-9.6189
HEM3_MOUSE	-6.7605
GLCM_MOUSE	-9.6734
ARPC5_MOUSE	2.183
SSRP1_MOUSE	-3.1653
ITA1_MOUSE	-6.8272
IF1A_MOUSE	-9.1703
COF2_MOUSE	-9.702
C1QBP_MOUSE	-0.7633
QCR6_MOUSE	-4.4108
A1AT4_MOUSE	-7.2296
RL15_MOUSE	-9.6103
TBA4A_MOUSE	-6.3174
AADAT_MOUSE	-8.5499
YBOX1_MOUSE	-8.585
GSHB_MOUSE	-8.8001
RL17_MOUSE	-8.0166
SUCB2_MOUSE	-9.66
EWS_MOUSE	-6.9107
NUP93_MOUSE	12.2612
ERF3A_MOUSE	23.4521
CY250_MOUSE	-9.0575
RS25_MOUSE	-9.0668
RL36_MOUSE	-9.4408
ABCE1_MOUSE	2.047
RAC1_MOUSE	5.171
RS17_MOUSE	-5.0339
F261_MOUSE	-7.9139
ENOA_MOUSE	-9.319
IMDH2_MOUSE	-9.536
ARF1_MOUSE	3.8419
COX5B_MOUSE	-9.5578
FRDA_MOUSE	-7.9856
CBX3_MOUSE	22.2206
RL29_MOUSE	-3.8857
RL3_MOUSE	-4.4271
RL32_MOUSE	-8.5156
FPPS_MOUSE	-9.0737
TIM50_MOUSE	-9.4902
RL38_MOUSE	-5.4868
CP2B9_MOUSE	-4.432
RL5_MOUSE	-1.6051
CD36_MOUSE	5.6412
COX1_MOUSE	-7.6339
COX2_MOUSE	6.3336
ATP8_MOUSE	-8.1397
NU4M_MOUSE	-2.144
NU5M_MOUSE	-9.2593
SPS2_MOUSE	-8.908
GPX1_MOUSE	2.0291
6PGD_MOUSE	-8.2124
TADBP_MOUSE	-5.3728
IF4G3_MOUSE	-0.9896
CP4CA_MOUSE	-6.5925
RLA2_MOUSE	-2.3757
OAT_MOUSE	-5.5208
BUB3_MOUSE	-9.6576
GALT_MOUSE	-8.7813
IPO7_MOUSE	-2.3113
A1AT5_MOUSE	33.517
MMSA_MOUSE	-9.7057
AN32A_MOUSE	7.512
HMGB1_MOUSE	-9.6786
ARC1B_MOUSE	-7.297
SCRB1_MOUSE	-3.3015
GLNA_MOUSE	-8.0956
ICAM1_MOUSE	-0.5271
RLA0_MOUSE	-9.6576
RL31_MOUSE	3.0676
XPO5_MOUSE	-9.5149
GNL1_MOUSE	-4.8119
SYVC_MOUSE	-6.6548
ALDOA_MOUSE	-7.8664
GUAD_MOUSE	-7.8366
AL1A1_MOUSE	0.6508
DEOC_MOUSE	-7.9308
STX16_MOUSE	-6.3905
TPP2_MOUSE	-9.4729
NDUA9_MOUSE	-9.7057
RNPS1_MOUSE	30.9742
SRRM2_MOUSE	-9.563
CP2D9_MOUSE	-9.6497
NSF1C_MOUSE	-8.8332
USP9X_MOUSE	3.6797
MAGI1_MOUSE	-7.6608
LEG1_MOUSE	-7.9785
EF1D_MOUSE	-8.0526
METK2_MOUSE	-9.7057
BDH_MOUSE	-9.6157
ROA2_MOUSE	-7.8162
ITB1_MOUSE	-7.5606
UB2L3_MOUSE	-7.7113
PSA5_MOUSE	-9.6974
RAP1A_MOUSE	-8.3568
HMCS2_MOUSE	30.6168
PPA6_MOUSE	-9.0201
ROA3_MOUSE	-8.8599
LA_MOUSE	-9.5271
RT29_MOUSE	-9.6766
DDX3Y_MOUSE	-9.2601
IF2H_MOUSE	-9.5445
UBP14_MOUSE	-8.617
MBD3_MOUSE	-2.9443
VP26A_MOUSE	-9.6066
SGPL1_MOUSE	-8.5552
MY18A_MOUSE	-0.9754
F16P1_MOUSE	-9.7028
SYK_MOUSE	-9.6119
AP1G1_MOUSE	41.5235
ODO1_MOUSE	-9.1923
ARY2_MOUSE	-7.5983
CASP3_MOUSE	-9.6326
SERPH_MOUSE	-6.9551
UEVLD_MOUSE	-9.6927
FRIL1_MOUSE	1.4614
SC31A_MOUSE	-9.5943
SYSM_MOUSE	-8.44
RMD3_MOUSE	-3.7762
RBM47_MOUSE	-7.2156
RAB7A_MOUSE	-9.5096
NDUB6_MOUSE	-9.0609
A1AT2_MOUSE	-8.1284
NTCP_MOUSE	1.2451
USMG5_MOUSE	-8.0727
EF1G_MOUSE	-8.4009
GANAB_MOUSE	-7.9139
UBXN1_MOUSE	-3.9639
SYLC_MOUSE	-9.6237
D2HDH_MOUSE	-8.3016
CAB39_MOUSE	2.3973
RL27_MOUSE	-8.3706
IDHC_MOUSE	-8.4162
EFTU_MOUSE	-9.2663
DCMC_MOUSE	-7.0488
MTP_MOUSE	-8.3042
CEAM1_MOUSE	7.9233
ELAV1_MOUSE	-9.0102
NNTM_MOUSE	-9.5633
IF2B_MOUSE	-9.1351
CSK21_MOUSE	13.8448
UBE2N_MOUSE	-8.9249
ZO2_MOUSE	-4.0434
CKAP5_MOUSE	-9.2361
DC1I2_MOUSE	-7.7168
COPZ1_MOUSE	-9.6175
GOGA2_MOUSE	-8.3817
LARP4_MOUSE	-6.1583
EIF3D_MOUSE	-9.4936
EIF3B_MOUSE	-9.1377
PSMD9_MOUSE	-9.6954
FLNA_MOUSE	-9.6373
NSF_MOUSE	-7.9613
SRC8_MOUSE	-9.3217
VPP1_MOUSE	-6.9184
TGM2_MOUSE	-8.2946
RL23_MOUSE	-1.5419
PSB3_MOUSE	-9.713
DEST_MOUSE	-0.5661
RL22_MOUSE	-9.2663
B2MG_MOUSE	-8.5063
RL23A_MOUSE	-9.5418
CAPZB_MOUSE	-8.8086
ARPC3_MOUSE	-9.2718
PP1G_MOUSE	3.9973
RL11_MOUSE	-9.676
GALE_MOUSE	-8.9212
RFA2_MOUSE	-5.3033
ACADV_MOUSE	-8.6248
ZO1_MOUSE	-9.231
EIF3I_MOUSE	-8.9177
RBBP4_MOUSE	-7.7378
STXB3_MOUSE	-8.7013
SYSC_MOUSE	-8.9231
RS8_MOUSE	-8.1556
ABCBB_MOUSE	-8.5142
FAF1_MOUSE	-2.4865
EPS15_MOUSE	1.6852
BT3L4_MOUSE	9.4954
VDAC1_MOUSE	-9.3362
SQSTM_MOUSE	-7.4457
KAD4_MOUSE	-8.5576
RL35_MOUSE	-9.4659
RS6_MOUSE	-9.1557
ASSY_MOUSE	-9.5681
RTN4_MOUSE	-9.51
SET_MOUSE	-8.9174
MDHC_MOUSE	-6.9092
UGPA_MOUSE	-0.9376
SARDH_MOUSE	-6.86
ECM29_MOUSE	-4.2439
SMC2_MOUSE	-8.1679
HXK4_MOUSE	-9.556
AN32B_MOUSE	-8.7238
ACOC_MOUSE	-9.6626
ALDR_MOUSE	-9.5418
1433T_MOUSE	-8.0854
RS12_MOUSE	-9.2279
PGS2_MOUSE	-8.9605
SRS10_MOUSE	24.8112
PAFA2_MOUSE	-1.0299
RINI_MOUSE	-8.1029
FUS_MOUSE	-9.3158
ST1A1_MOUSE	-7.9917
KPRA_MOUSE	-8.409
PRDX1_MOUSE	-4.5754
RS15A_MOUSE	-8.6594
GSTM6_MOUSE	7.3581
CAZA1_MOUSE	-3.6308
PLAP_MOUSE	12.3499
PSMD4_MOUSE	-5.5378
RAB5C_MOUSE	-5.4136
IDHP_MOUSE	-9.3032
ACLY_MOUSE	-9.3896
FAD1_MOUSE	-9.5983
UBE3A_MOUSE	-2.5483
LDHA_MOUSE	-9.3542
TOM5_MOUSE	3.2994
ANM1_MOUSE	-8.088
RS16_MOUSE	-9.6839
CERU_MOUSE	-6.3278
RS19_MOUSE	-8.579
MYO1C_MOUSE	-9.6326
ATOX1_MOUSE	-9.6974
SC24A_MOUSE	-9.645
STAU1_MOUSE	-4.4325
EPN4_MOUSE	-8.6857
TNPO1_MOUSE	-9.6377
TOP1_MOUSE	-9.704
RBM39_MOUSE	-9.1923
DLRB1_MOUSE	-1.4744
CALM_MOUSE	-7.1451
NDUAD_MOUSE	-4.1834
SRSF5_MOUSE	-6.1496
DHSO_MOUSE	-8.4492
SCOT1_MOUSE	5.1158
SRP54_MOUSE	-9.1443
DLDH_MOUSE	-5.9076
TCTP_MOUSE	-9.3481
AP1S1_MOUSE	0.6994
RHG01_MOUSE	-7.4767
C560_MOUSE	-9.5735
HNRPC_MOUSE	-9.3028
NUP53_MOUSE	-7.4375
PDC6I_MOUSE	-7.696
LPPRC_MOUSE	-8.3616
CSN7A_MOUSE	-7.9133
PGAM5_MOUSE	-8.1643
RL36A_MOUSE	-7.1712
GFPT1_MOUSE	-9.2663
RL9_MOUSE	-9.175
DCTN1_MOUSE	-5.6586
RS28_MOUSE	-8.6591
GLSK_MOUSE	-6.5028
EI2BD_MOUSE	-8.7865
RS10_MOUSE	-0.3582
ATPG_MOUSE	-9.4339
LUC7L_MOUSE	-2.3867
ELOC_MOUSE	-4.4685
RAVR1_MOUSE	-9.5866
TRXR2_MOUSE	-9.5637
DIAP1_MOUSE	-9.707
RANG_MOUSE	-9.1079
STING_MOUSE	0.5839
ARL1_MOUSE	-9.6954
RPN2_MOUSE	-9.3275
SNP23_MOUSE	-3.5056
COF1_MOUSE	-8.2272
RM39_MOUSE	8.4125
NDUBB_MOUSE	-4.3347
AT5F1_MOUSE	-8.2359
GLO2_MOUSE	-9.7028
MOES_MOUSE	-9.0561
STT3A_MOUSE	-9.3527
G3P_MOUSE	8.2124
RAB4A_MOUSE	-9.0796
CGL_MOUSE	-5.9553
PDCD5_MOUSE	2.6299
I23O2_MOUSE	-9.5511
ACBP_MOUSE	-5.1075
ARPC4_MOUSE	-9.4846
NDUB5_MOUSE	-9.4758
COX7C_MOUSE	17.6636
RM15_MOUSE	-2.1447
PTGR2_MOUSE	-9.6605
RL13A_MOUSE	-9.6826
EF1B_MOUSE	-7.8228
HOT_MOUSE	-8.7503
NDKA_MOUSE	-9.6328
DERL2_MOUSE	-9.7032
GPD1L_MOUSE	-8.5339
PPIA_MOUSE	-1.4223
COPA_MOUSE	-9.6734
ABI1_MOUSE	0.7146
DPM1_MOUSE	-8.0702
MPC1_MOUSE	-9.3032
GLPK_MOUSE	-6.3482
PHB_MOUSE	-6.919
PFD2_MOUSE	-7.5749
HNRPM_MOUSE	-8.9605
STAT3_MOUSE	-7.8325
GGCT_MOUSE	31.7278
RS20_MOUSE	-9.4299
ECHA_MOUSE	-9.6993
VPS29_MOUSE	-9.0598
FAF2_MOUSE	-5.5329
SF01_MOUSE	-4.3842
NDUV2_MOUSE	-9.5562
CMC1_MOUSE	-6.5065
UBE2K_MOUSE	-8.9598
RAB9A_MOUSE	-6.603
HUTH_MOUSE	-9.3363
RL27A_MOUSE	-8.704
UBP10_MOUSE	-8.4523
PSME2_MOUSE	-9.1441
ARLY_MOUSE	-5.7815
RDH11_MOUSE	-5.5212
UBP7_MOUSE	-6.8861
SPCS1_MOUSE	-6.6303
CYB5_MOUSE	-7.7383
CYC_MOUSE	-9.4683
IF4G2_MOUSE	-9.1109
MANF_MOUSE	-3.6791
SYWC_MOUSE	-8.7201
CP240_MOUSE	-9.6074
CUL2_MOUSE	-4.8753
HGD_MOUSE	-4.1651
ATPK_MOUSE	-9.3032
PSA3_MOUSE	-9.6923
BUD31_MOUSE	-8.0854
RRF2M_MOUSE	-9.4846
PDC10_MOUSE	-9.6066
RL10_MOUSE	-8.7708
RS24_MOUSE	-5.4886
RS13_MOUSE	-9.6697
ARHGC_MOUSE	-8.5273
SYIC_MOUSE	-8.0133
NP1L1_MOUSE	-7.8695
IF4A1_MOUSE	-8.6295
SAHH_MOUSE	-7.9856
RAB1A_MOUSE	-6.415
MGLL_MOUSE	-7.9341
IDH3A_MOUSE	-3.6693
KGUA_MOUSE	-8.2954
SEPT7_MOUSE	-9.5863
IF4B_MOUSE	-8.8213
AP2A1_MOUSE	-7.3598
PA1B2_MOUSE	-5.4404
G3BP2_MOUSE	-8.6237
IQGA1_MOUSE	-9.6753
RUXE_MOUSE	-9.6372
TAP1_MOUSE	41.5235
RS30_MOUSE	-9.6847
DDX6_MOUSE	-4.6508
MYL6_MOUSE	-7.1555
TCEA1_MOUSE	-7.7766
TOM70_MOUSE	-2.5844
GSTP1_MOUSE	-3.4616
PSA2_MOUSE	-8.0995
F10A1_MOUSE	-9.5943
SYMC_MOUSE	-9.4417
CUL3_MOUSE	9.8988
TPIS_MOUSE	-9.0674
NH2L1_MOUSE	-4.1108
MUTA_MOUSE	-8.3226
SELB_MOUSE	-7.8926
GSLG1_MOUSE	-9.5833
SSRD_MOUSE	-9.3481
RL14_MOUSE	-6.6419
NTF2_MOUSE	-7.8328
AAKG1_MOUSE	11.5036
HNRPD_MOUSE	-8.5648
IDI1_MOUSE	-8.7942
RS2_MOUSE	-7.7559
ERAP1_MOUSE	-9.2745
TCPD_MOUSE	-9.3828
HNRPQ_MOUSE	-9.707
MOCS1_MOUSE	-9.6697
PSME1_MOUSE	-9.6351
RL7A_MOUSE	-8.3804
BHMT1_MOUSE	-6.1945
RL12_MOUSE	-9.4799
NDUAC_MOUSE	-8.6444
ATP5L_MOUSE	-7.9817
LMNB2_MOUSE	16.8374
PGK1_MOUSE	-9.645
HMCS1_MOUSE	-9.6292
RYR1_MOUSE	-9.667
TIM16_MOUSE	-4.6082
H10_MOUSE	-6.3596
ROA1_MOUSE	-9.7022
RUXG_MOUSE	-7.2071
SAP_MOUSE	-9.5559
