#label	score
GSTM7_MOUSE	NaN
CD81_MOUSE	NaN
FKBP8_MOUSE	NaN
DNJC3_MOUSE	NaN
U2AF1_MOUSE	NaN
ADRM1_MOUSE	NaN
ALR_MOUSE	NaN
CUL4A_MOUSE	-0.024
SOAT2_MOUSE	NaN
SARDH_MOUSE	NaN
DCTN2_MOUSE	NaN
ATPK_MOUSE	NaN
PRPS1_MOUSE	NaN
PDC6I_MOUSE	NaN
APOA2_MOUSE	-0.6533
CISY_MOUSE	NaN
EEA1_MOUSE	NaN
CGL_MOUSE	NaN
B2MG_MOUSE	22.0055
GALM_MOUSE	NaN
CTND1_MOUSE	NaN
BAAT_MOUSE	NaN
TOP1_MOUSE	NaN
NEDD4_MOUSE	NaN
THIKB_MOUSE	NaN
ELOC_MOUSE	NaN
3BHS7_MOUSE	NaN
HNRL1_MOUSE	NaN
LYAG_MOUSE	NaN
ATP5I_MOUSE	NaN
1433G_MOUSE	NaN
SNX5_MOUSE	NaN
CXB1_MOUSE	NaN
CP3AP_MOUSE	NaN
PON1_MOUSE	NaN
MTND_MOUSE	NaN
KYNU_MOUSE	NaN
NMT1_MOUSE	NaN
PSMD5_MOUSE	NaN
ITB1_MOUSE	-1.9846
ROA2_MOUSE	NaN
U2AF2_MOUSE	-2.9067
ATG7_MOUSE	NaN
PPT1_MOUSE	NaN
CDC42_MOUSE	NaN
GNMT_MOUSE	NaN
KBL_MOUSE	NaN
DJB11_MOUSE	11.3202
CP254_MOUSE	2.6168
CLUS_MOUSE	NaN
VAPA_MOUSE	NaN
CD166_MOUSE	25.2814
GSTM1_MOUSE	29.9242
TIM13_MOUSE	NaN
ACY3_MOUSE	NaN
SSRG_MOUSE	31.479
FUMH_MOUSE	4.054
CP2DA_MOUSE	NaN
GLU2B_MOUSE	NaN
NP1L4_MOUSE	NaN
PSB7_MOUSE	NaN
DERL1_MOUSE	NaN
NDUAB_MOUSE	NaN
PSA6_MOUSE	NaN
DBNL_MOUSE	-2.9663
PSD11_MOUSE	NaN
MPPB_MOUSE	11.0964
SYVC_MOUSE	NaN
STT3B_MOUSE	2.5888
DHX15_MOUSE	NaN
IVD_MOUSE	NaN
ANM1_MOUSE	NaN
ECHM_MOUSE	NaN
PSB8_MOUSE	NaN
ETFA_MOUSE	NaN
IPYR_MOUSE	NaN
NDUS1_MOUSE	NaN
NTCP_MOUSE	NaN
NT5C_MOUSE	-1.3015
GDIR2_MOUSE	NaN
HMGCL_MOUSE	NaN
L2HDH_MOUSE	NaN
SC23A_MOUSE	NaN
NSF_MOUSE	NaN
RDH7_MOUSE	NaN
AL1A7_MOUSE	NaN
3BHS5_MOUSE	0.6912
PDK2_MOUSE	2.8161
TXNL1_MOUSE	NaN
TBB6_MOUSE	1.5288
RENT1_MOUSE	NaN
IF4A2_MOUSE	29.2516
HRG_MOUSE	NaN
OXND1_MOUSE	NaN
FINC_MOUSE	NaN
RS23_MOUSE	NaN
DCTN1_MOUSE	2.4521
QCR1_MOUSE	NaN
PAIRB_MOUSE	NaN
RS17_MOUSE	NaN
CSK2B_MOUSE	-0.759
ODP2_MOUSE	-0.8736
2AAB_MOUSE	13.0637
CHMP7_MOUSE	NaN
GLCNE_MOUSE	NaN
COPB2_MOUSE	NaN
PSME2_MOUSE	NaN
ARLY_MOUSE	NaN
FUBP2_MOUSE	NaN
NDUV3_MOUSE	NaN
CTNA1_MOUSE	NaN
CHM4B_MOUSE	NaN
RL13A_MOUSE	NaN
IF4G2_MOUSE	NaN
TTL12_MOUSE	NaN
CP27A_MOUSE	NaN
TBCA_MOUSE	NaN
AL9A1_MOUSE	NaN
MGST3_MOUSE	NaN
CP2CT_MOUSE	NaN
CPSF5_MOUSE	NaN
AK1A1_MOUSE	NaN
PREB_MOUSE	0.4009
LGMN_MOUSE	NaN
DNJA3_MOUSE	NaN
SYRC_MOUSE	NaN
PSMD3_MOUSE	NaN
FABD_MOUSE	NaN
STT3A_MOUSE	NaN
VATH_MOUSE	5.9936
HA1B_MOUSE	NaN
UBP14_MOUSE	NaN
OTUB1_MOUSE	NaN
URIC_MOUSE	NaN
PCBP1_MOUSE	NaN
PGAM1_MOUSE	NaN
DDX6_MOUSE	NaN
CDC5L_MOUSE	NaN
MOGS_MOUSE	NaN
G3BP2_MOUSE	NaN
MCM2_MOUSE	NaN
MYH9_MOUSE	NaN
SET_MOUSE	NaN
MDHC_MOUSE	-0.3926
UGPA_MOUSE	NaN
FIBG_MOUSE	NaN
PCKGC_MOUSE	0.1344
LHPP_MOUSE	4.1199
HYES_MOUSE	-0.8088
DHE3_MOUSE	NaN
THIL_MOUSE	NaN
SRPR_MOUSE	NaN
RL9_MOUSE	NaN
OST48_MOUSE	NaN
AMPN_MOUSE	NaN
GCST_MOUSE	NaN
GALT_MOUSE	NaN
DDC_MOUSE	NaN
IDHG1_MOUSE	1.8896
KAP0_MOUSE	NaN
TOM5_MOUSE	NaN
SRP09_MOUSE	NaN
TKT_MOUSE	NaN
GSTA3_MOUSE	NaN
IF6_MOUSE	NaN
CD44_MOUSE	3.717
GLSK_MOUSE	NaN
PLCB_MOUSE	NaN
VATG1_MOUSE	NaN
ATPD_MOUSE	NaN
MPPA_MOUSE	NaN
SMD3_MOUSE	NaN
VAPB_MOUSE	-0.7572
DJC11_MOUSE	NaN
STAU1_MOUSE	NaN
CO4B_MOUSE	NaN
SUOX_MOUSE	NaN
CRK_MOUSE	NaN
RLA1_MOUSE	NaN
SRP54_MOUSE	NaN
TWF1_MOUSE	NaN
NDUA6_MOUSE	NaN
LSM2_MOUSE	NaN
RT05_MOUSE	NaN
THTR_MOUSE	NaN
EF1A1_MOUSE	NaN
LICH_MOUSE	NaN
MCCA_MOUSE	NaN
NDUS4_MOUSE	7.8633
MAVS_MOUSE	NaN
HAOX1_MOUSE	NaN
NNTM_MOUSE	NaN
UD19_MOUSE	NaN
AIFM1_MOUSE	NaN
TCPQ_MOUSE	NaN
GDIB_MOUSE	NaN
ATPG_MOUSE	NaN
IDH3A_MOUSE	NaN
HOT_MOUSE	NaN
SYEP_MOUSE	-3.6941
AAPK2_MOUSE	NaN
CP1A2_MOUSE	NaN
CSK_MOUSE	NaN
DEST_MOUSE	NaN
BHMT2_MOUSE	NaN
RS16_MOUSE	NaN
TS101_MOUSE	-0.425
VATA_MOUSE	NaN
RUXE_MOUSE	NaN
EIF3L_MOUSE	NaN
CSN7A_MOUSE	NaN
RS21_MOUSE	NaN
SF3A1_MOUSE	NaN
CP2E1_MOUSE	0.4597
ACSL3_MOUSE	3.6667
ELAV1_MOUSE	NaN
HPT_MOUSE	NaN
MTX2_MOUSE	NaN
IPO5_MOUSE	NaN
CP2DQ_MOUSE	NaN
GCSP_MOUSE	NaN
EIF3I_MOUSE	1.8493
THTM_MOUSE	NaN
DECR_MOUSE	4.9048
CAD17_MOUSE	NaN
COPD_MOUSE	NaN
AOXA_MOUSE	NaN
SCOT1_MOUSE	-0.3579
ODPX_MOUSE	NaN
MTNB_MOUSE	NaN
PUR9_MOUSE	NaN
CP2AC_MOUSE	NaN
RL35_MOUSE	NaN
HEMO_MOUSE	26.2395
PP1A_MOUSE	NaN
QCR10_MOUSE	0.7556
TMEDA_MOUSE	NaN
HPRT_MOUSE	3.5903
GSTO1_MOUSE	NaN
RAB7A_MOUSE	NaN
PSD13_MOUSE	2.4965
SYK_MOUSE	0.3271
ENOA_MOUSE	NaN
HEBP1_MOUSE	NaN
AP2B1_MOUSE	NaN
KPRA_MOUSE	NaN
MCM7_MOUSE	NaN
IPO7_MOUSE	NaN
THIOM_MOUSE	NaN
DPYD_MOUSE	NaN
CERU_MOUSE	NaN
RAB1B_MOUSE	2.4555
TCPG_MOUSE	NaN
PNCB_MOUSE	NaN
NDUBA_MOUSE	NaN
ACSL4_MOUSE	NaN
ACADL_MOUSE	NaN
EPN4_MOUSE	NaN
COF1_MOUSE	NaN
GCSH_MOUSE	NaN
DNJB4_MOUSE	3.3726
PAPS1_MOUSE	11.6929
TCPH_MOUSE	NaN
AT2L1_MOUSE	NaN
RCC2_MOUSE	3.0784
EMD_MOUSE	NaN
RAB10_MOUSE	NaN
VIGLN_MOUSE	NaN
SYAC_MOUSE	NaN
FABPL_MOUSE	3.5345
CADH2_MOUSE	-3.2491
XPO1_MOUSE	NaN
PLAK_MOUSE	-1.4995
UCHL5_MOUSE	0.4009
PUR6_MOUSE	NaN
GSLG1_MOUSE	NaN
NUDT5_MOUSE	NaN
DHTK1_MOUSE	NaN
CP2A5_MOUSE	NaN
RL27A_MOUSE	NaN
M2OM_MOUSE	NaN
PSMD8_MOUSE	NaN
UMPS_MOUSE	NaN
NDUB4_MOUSE	NaN
NDUB7_MOUSE	NaN
GAS2_MOUSE	NaN
SRPRB_MOUSE	NaN
HYEP_MOUSE	NaN
AN32B_MOUSE	NaN
OSBL1_MOUSE	NaN
BID_MOUSE	NaN
GLNA_MOUSE	1.3063
AP2A2_MOUSE	NaN
A1AT2_MOUSE	NaN
NDKB_MOUSE	NaN
METK1_MOUSE	25.5076
S27A5_MOUSE	NaN
DYHC1_MOUSE	NaN
GPX1_MOUSE	NaN
GLO2_MOUSE	NaN
RL12_MOUSE	NaN
IMB1_MOUSE	NaN
CY1_MOUSE	NaN
ACSM5_MOUSE	NaN
PPA6_MOUSE	NaN
ARC1A_MOUSE	NaN
CP7B1_MOUSE	NaN
TCPB_MOUSE	NaN
PTN6_MOUSE	NaN
PHB2_MOUSE	NaN
ACLY_MOUSE	NaN
CP3AB_MOUSE	NaN
C1TC_MOUSE	NaN
GSTP1_MOUSE	72.6764
LAMP2_MOUSE	NaN
ATP5J_MOUSE	NaN
ROA0_MOUSE	NaN
AL3A2_MOUSE	4.9982
PSD12_MOUSE	NaN
DDX5_MOUSE	NaN
ATP8_MOUSE	NaN
FAHD1_MOUSE	NaN
RAB6A_MOUSE	NaN
SGTA_MOUSE	NaN
NAMPT_MOUSE	NaN
COPB_MOUSE	NaN
NDUAC_MOUSE	NaN
PSB1_MOUSE	NaN
FPPS_MOUSE	NaN
RINI_MOUSE	NaN
PCCB_MOUSE	NaN
ALDH2_MOUSE	7.7853
PSA5_MOUSE	NaN
SOX_MOUSE	NaN
HGS_MOUSE	NaN
ANXA2_MOUSE	NaN
RBM47_MOUSE	4.2784
MDHM_MOUSE	NaN
K2C1_MOUSE	NaN
CPNS1_MOUSE	NaN
RL5_MOUSE	NaN
TOM40_MOUSE	3.4945
E41L2_MOUSE	-2.3729
MOES_MOUSE	NaN
AP1G1_MOUSE	4.774
LRP1_MOUSE	NaN
HNRPC_MOUSE	NaN
SYHC_MOUSE	NaN
1433F_MOUSE	NaN
RS27L_MOUSE	NaN
HMCS2_MOUSE	20.4033
CAZA1_MOUSE	NaN
CAZA2_MOUSE	NaN
PROD_MOUSE	NaN
BGAL_MOUSE	1.3654
MCEE_MOUSE	NaN
ABCD3_MOUSE	NaN
PRS8_MOUSE	-3.384
BIEA_MOUSE	NaN
PPCS_MOUSE	NaN
2AAA_MOUSE	NaN
CLPB_MOUSE	NaN
CAND1_MOUSE	NaN
ATP5L_MOUSE	NaN
NDUB5_MOUSE	2.091
GPAT1_MOUSE	-0.9079
THIKA_MOUSE	NaN
TIF1B_MOUSE	NaN
NUDC2_MOUSE	NaN
GANAB_MOUSE	NaN
ARP2_MOUSE	NaN
RL14_MOUSE	NaN
RL13_MOUSE	NaN
ALDOB_MOUSE	72.6764
ECHP_MOUSE	NaN
LDHA_MOUSE	43.5395
EIF3H_MOUSE	NaN
NADC_MOUSE	NaN
BHMT1_MOUSE	NaN
IF2P_MOUSE	NaN
NDUS7_MOUSE	NaN
SO1B2_MOUSE	NaN
SYIM_MOUSE	NaN
AN32A_MOUSE	NaN
PGES2_MOUSE	NaN
GPDM_MOUSE	NaN
APOC2_MOUSE	3.8854
PDCD6_MOUSE	NaN
IF2G_MOUSE	NaN
LTOR1_MOUSE	NaN
EPS15_MOUSE	NaN
ARGI1_MOUSE	0.8329
NDKA_MOUSE	NaN
IST1_MOUSE	NaN
M2GD_MOUSE	NaN
GSHR_MOUSE	NaN
UFD1_MOUSE	NaN
RM22_MOUSE	NaN
SDSL_MOUSE	31.6706
GSTT2_MOUSE	NaN
CREL2_MOUSE	-3.5581
IF2H_MOUSE	NaN
ODB2_MOUSE	NaN
MOT1_MOUSE	NaN
AKAP1_MOUSE	NaN
KLC4_MOUSE	NaN
ARF6_MOUSE	NaN
SC31A_MOUSE	NaN
ALD2_MOUSE	4.0754
IF4B_MOUSE	NaN
CCS_MOUSE	NaN
VPS25_MOUSE	-1.6196
FBX6_MOUSE	2.7459
DDX3X_MOUSE	NaN
UGDH_MOUSE	NaN
TRFE_MOUSE	1.9649
RHOB_MOUSE	36.0401
RL31_MOUSE	6.105
AGM1_MOUSE	2.0735
AHSA1_MOUSE	NaN
NB5R3_MOUSE	NaN
IF1A_MOUSE	4.3216
ETFB_MOUSE	0.0608
UD16_MOUSE	NaN
CSAD_MOUSE	NaN
K1C18_MOUSE	3.8997
RANG_MOUSE	NaN
ODPB_MOUSE	NaN
GLRX1_MOUSE	NaN
FKBP4_MOUSE	NaN
41_MOUSE	NaN
MT2_MOUSE	6.7145
THIC_MOUSE	NaN
DHB8_MOUSE	NaN
RL28_MOUSE	NaN
DHC24_MOUSE	NaN
LMAN1_MOUSE	NaN
UBA1_MOUSE	NaN
SQRD_MOUSE	NaN
FTCD_MOUSE	NaN
SC24A_MOUSE	4.9462
KINH_MOUSE	NaN
SYYC_MOUSE	NaN
HNRPM_MOUSE	NaN
BODG_MOUSE	NaN
PRDX1_MOUSE	5.4284
ALBU_MOUSE	6.3365
SDF2L_MOUSE	2.2191
#total score	1556.22
