#label	score
OTC_MOUSE	NaN
PSME3_MOUSE	19.1158
KMO_MOUSE	0.0431
CDC37_MOUSE	2.5835
CNPY3_MOUSE	NaN
NTF2_MOUSE	NaN
PDIA1_MOUSE	NaN
PSB2_MOUSE	NaN
NDUA8_MOUSE	NaN
RS12_MOUSE	NaN
RS13_MOUSE	NaN
COPZ1_MOUSE	NaN
PHS_MOUSE	0.5164
CHD4_MOUSE	26.0737
A1AT5_MOUSE	39.7797
CP270_MOUSE	NaN
ERG24_MOUSE	NaN
S27A2_MOUSE	NaN
UD2A3_MOUSE	NaN
ECHB_MOUSE	NaN
SF3B3_MOUSE	NaN
SYG_MOUSE	1.6514
TPM4_MOUSE	5.5346
ECHD2_MOUSE	NaN
GLPK_MOUSE	NaN
ACOC_MOUSE	NaN
IF4A3_MOUSE	NaN
ACSA_MOUSE	NaN
DHCR7_MOUSE	28.2056
SSRA_MOUSE	6.6746
RM15_MOUSE	4.1179
CMAH_MOUSE	NaN
ACAD8_MOUSE	NaN
PPP6_MOUSE	6.79
HUTU_MOUSE	NaN
EIF3B_MOUSE	NaN
FXR2_MOUSE	NaN
DPYL2_MOUSE	NaN
BAG3_MOUSE	NaN
PRDX5_MOUSE	NaN
CYBP_MOUSE	NaN
MOCS1_MOUSE	NaN
TNPO3_MOUSE	NaN
SELB_MOUSE	NaN
RS15A_MOUSE	NaN
HNRH2_MOUSE	NaN
RL27_MOUSE	NaN
ATG4B_MOUSE	11.9698
GRB7_MOUSE	NaN
RAB2A_MOUSE	NaN
CSN6_MOUSE	NaN
MPC2_MOUSE	NaN
RL26_MOUSE	NaN
NDUV1_MOUSE	NaN
RS3_MOUSE	NaN
SEC13_MOUSE	1.4858
EIF3C_MOUSE	NaN
LAMP1_MOUSE	NaN
RYR1_MOUSE	NaN
NDUV2_MOUSE	NaN
AATM_MOUSE	NaN
TRAP1_MOUSE	0.0447
LPPRC_MOUSE	NaN
NSDHL_MOUSE	NaN
RT33_MOUSE	3.5699
RBM39_MOUSE	NaN
ATX2L_MOUSE	NaN
ALDOC_MOUSE	NaN
STX7_MOUSE	2.7442
DHSO_MOUSE	NaN
GSTM6_MOUSE	13.6208
RT09_MOUSE	11.56
NDUB3_MOUSE	NaN
SIR5_MOUSE	NaN
SRSF5_MOUSE	0.113
PDXK_MOUSE	NaN
HMGB1_MOUSE	NaN
SPRE_MOUSE	NaN
RL22L_MOUSE	2.0798
UB2L3_MOUSE	NaN
KPYR_MOUSE	3.3347
PRS4_MOUSE	NaN
TOM34_MOUSE	7.6237
6PGL_MOUSE	NaN
SCFD1_MOUSE	NaN
EIF3D_MOUSE	NaN
CACP_MOUSE	NaN
TERA_MOUSE	NaN
DCUP_MOUSE	NaN
KAD3_MOUSE	NaN
PYRG1_MOUSE	NaN
RU1C_MOUSE	23.1193
AKC1H_MOUSE	4.8885
RAN_MOUSE	NaN
GSTM7_MOUSE	NaN
CD81_MOUSE	0.0994
FKBP8_MOUSE	NaN
DNJC3_MOUSE	NaN
U2AF1_MOUSE	4.8875
ADRM1_MOUSE	NaN
ALR_MOUSE	NaN
CUL4A_MOUSE	1.2935
SOAT2_MOUSE	NaN
SARDH_MOUSE	NaN
DCTN2_MOUSE	0.4586
ATPK_MOUSE	NaN
PRPS1_MOUSE	0.0994
PDC6I_MOUSE	-1.4334
APOA2_MOUSE	3.4361
CISY_MOUSE	NaN
EEA1_MOUSE	-1.7323
CGL_MOUSE	0.3073
GNS_MOUSE	7.2451
B2MG_MOUSE	NaN
GALM_MOUSE	NaN
CTND1_MOUSE	NaN
DKC1_MOUSE	NaN
BAAT_MOUSE	NaN
YAP1_MOUSE	2.5078
TOP1_MOUSE	NaN
NEDD4_MOUSE	NaN
BTF3_MOUSE	NaN
THIKB_MOUSE	NaN
ELOC_MOUSE	1.7941
3BHS7_MOUSE	NaN
HNRL1_MOUSE	2.3675
LYAG_MOUSE	NaN
ATP5I_MOUSE	NaN
1433G_MOUSE	NaN
SNX5_MOUSE	NaN
CXB1_MOUSE	NaN
CP3AP_MOUSE	NaN
PON1_MOUSE	3.0354
MTND_MOUSE	2.524
KYNU_MOUSE	NaN
NMT1_MOUSE	NaN
PSMD5_MOUSE	NaN
ITB1_MOUSE	-1.298
ROA2_MOUSE	NaN
U2AF2_MOUSE	-0.3419
ATG7_MOUSE	-1.5699
PPT1_MOUSE	NaN
CDC42_MOUSE	NaN
GNMT_MOUSE	NaN
KBL_MOUSE	NaN
PEX6_MOUSE	3.0084
DJB11_MOUSE	7.6477
CP254_MOUSE	NaN
CLUS_MOUSE	NaN
VAPA_MOUSE	12.097
CD166_MOUSE	11.6462
GSTM1_MOUSE	NaN
STA5B_MOUSE	2.4942
TIM13_MOUSE	NaN
ACY3_MOUSE	NaN
SSRG_MOUSE	2.0588
FUMH_MOUSE	NaN
SMC2_MOUSE	NaN
CP2DA_MOUSE	0.1816
GLU2B_MOUSE	-0.5685
NP1L4_MOUSE	NaN
CYFP1_MOUSE	1.6514
PSB7_MOUSE	NaN
DERL1_MOUSE	NaN
NDUAB_MOUSE	NaN
EXOC7_MOUSE	NaN
PSA6_MOUSE	NaN
IGBP1_MOUSE	NaN
LC7L2_MOUSE	10.4109
DBNL_MOUSE	-3.2033
PSD11_MOUSE	NaN
PLM_MOUSE	NaN
MPPB_MOUSE	13.4834
ARFG2_MOUSE	47.7861
SPCS_MOUSE	NaN
SYVC_MOUSE	NaN
STT3B_MOUSE	NaN
DHX15_MOUSE	NaN
IVD_MOUSE	NaN
RETST_MOUSE	7.9137
ANM1_MOUSE	NaN
ECHM_MOUSE	NaN
PSB8_MOUSE	0.5329
ETFA_MOUSE	NaN
NU107_MOUSE	NaN
IPYR_MOUSE	NaN
NDUS1_MOUSE	0.4023
NTCP_MOUSE	7.5078
NT5C_MOUSE	4.7313
AP1M1_MOUSE	1.2894
GDIR2_MOUSE	5.7297
HMGCL_MOUSE	NaN
L2HDH_MOUSE	1.0205
SC23A_MOUSE	NaN
RM19_MOUSE	NaN
SAP3_MOUSE	25.5284
RAB4A_MOUSE	NaN
NSF_MOUSE	NaN
RDH7_MOUSE	NaN
FEN1_MOUSE	NaN
AL1A7_MOUSE	NaN
3BHS5_MOUSE	6.5559
PDK2_MOUSE	0.5833
TXNL1_MOUSE	NaN
TBB6_MOUSE	NaN
RENT1_MOUSE	NaN
IF4A2_MOUSE	47.7861
HRG_MOUSE	NaN
OXND1_MOUSE	NaN
FINC_MOUSE	NaN
RS23_MOUSE	NaN
DCTN1_MOUSE	0.604
QCR1_MOUSE	NaN
PAIRB_MOUSE	NaN
RS17_MOUSE	1.2287
CSK2B_MOUSE	NaN
ODP2_MOUSE	0.113
2AAB_MOUSE	-1.9498
KGUA_MOUSE	NaN
CHMP7_MOUSE	NaN
GLCNE_MOUSE	NaN
COPB2_MOUSE	NaN
PSME2_MOUSE	NaN
ARLY_MOUSE	0.4811
FUBP2_MOUSE	NaN
NDUV3_MOUSE	NaN
CTNA1_MOUSE	NaN
CHM4B_MOUSE	2.7012
FRIL1_MOUSE	7.724
RL13A_MOUSE	NaN
IF4G2_MOUSE	NaN
TTL12_MOUSE	NaN
CP27A_MOUSE	NaN
TBCA_MOUSE	NaN
AL9A1_MOUSE	NaN
MGST3_MOUSE	NaN
CP2CT_MOUSE	NaN
CPSF5_MOUSE	26.1656
AK1A1_MOUSE	NaN
PREB_MOUSE	NaN
LGMN_MOUSE	NaN
DNJA3_MOUSE	NaN
SYRC_MOUSE	NaN
DDX17_MOUSE	NaN
PSMD3_MOUSE	3.7455
FABD_MOUSE	NaN
STT3A_MOUSE	NaN
VATH_MOUSE	21.9648
HA1B_MOUSE	NaN
UBP14_MOUSE	NaN
OTUB1_MOUSE	NaN
URIC_MOUSE	NaN
PCBP1_MOUSE	NaN
PGAM1_MOUSE	NaN
DDX6_MOUSE	1.6119
CDC5L_MOUSE	NaN
RILP_MOUSE	NaN
MOGS_MOUSE	NaN
G3BP2_MOUSE	NaN
MCM2_MOUSE	5.0229
MYH9_MOUSE	NaN
SET_MOUSE	NaN
MDHC_MOUSE	NaN
UGPA_MOUSE	5.325
FIBG_MOUSE	NaN
PCKGC_MOUSE	NaN
NDUA3_MOUSE	NaN
LHPP_MOUSE	NaN
HYES_MOUSE	NaN
PTGR1_MOUSE	24.6939
DHE3_MOUSE	NaN
ASAH1_MOUSE	NaN
THIL_MOUSE	NaN
AMBP_MOUSE	6.0445
SRPR_MOUSE	8.0299
RL9_MOUSE	NaN
OST48_MOUSE	NaN
AMPN_MOUSE	NaN
GCST_MOUSE	NaN
GALT_MOUSE	NaN
DDC_MOUSE	5.3233
DLRB1_MOUSE	4.7882
5NT3A_MOUSE	10.1477
IDHG1_MOUSE	0.6376
KAP0_MOUSE	NaN
TOM5_MOUSE	9.562
SRP09_MOUSE	3.777
TKT_MOUSE	-1.4694
NFS1_MOUSE	NaN
GSTA3_MOUSE	NaN
IF6_MOUSE	-2.9061
COR1C_MOUSE	NaN
CD44_MOUSE	24.0834
MA1A1_MOUSE	NaN
PTGR2_MOUSE	NaN
GNA13_MOUSE	NaN
GLSK_MOUSE	-0.2402
PLCB_MOUSE	NaN
VATG1_MOUSE	13.1941
ATPD_MOUSE	NaN
MPPA_MOUSE	NaN
SMD3_MOUSE	NaN
VAPB_MOUSE	-0.4751
DJC11_MOUSE	6.0598
STAU1_MOUSE	NaN
CO4B_MOUSE	NaN
SUOX_MOUSE	NaN
STX16_MOUSE	NaN
CRK_MOUSE	NaN
RLA1_MOUSE	11.6536
SRP54_MOUSE	NaN
TWF1_MOUSE	-1.2097
NDUA6_MOUSE	NaN
LSM2_MOUSE	-0.1986
TAP1_MOUSE	47.7861
RT05_MOUSE	NaN
THTR_MOUSE	NaN
EF1A1_MOUSE	NaN
LICH_MOUSE	NaN
MCCA_MOUSE	NaN
NDUS4_MOUSE	NaN
MAVS_MOUSE	-3.0736
HAOX1_MOUSE	NaN
NNTM_MOUSE	NaN
UD19_MOUSE	NaN
AIFM1_MOUSE	NaN
TCPQ_MOUSE	NaN
GDIB_MOUSE	NaN
ATPG_MOUSE	NaN
IDH3A_MOUSE	2.5933
HOT_MOUSE	NaN
SYEP_MOUSE	-3.4328
AAPK2_MOUSE	NaN
CP1A2_MOUSE	NaN
CSK_MOUSE	20.2441
DEST_MOUSE	5.6965
BHMT2_MOUSE	NaN
RS16_MOUSE	NaN
TS101_MOUSE	3.3954
VATA_MOUSE	NaN
NAGAB_MOUSE	1.9184
CD2AP_MOUSE	NaN
RUXE_MOUSE	NaN
EIF3L_MOUSE	NaN
CSN7A_MOUSE	NaN
RS21_MOUSE	NaN
SF3A1_MOUSE	NaN
CP2E1_MOUSE	14.7202
ACSL3_MOUSE	5.6738
ELAV1_MOUSE	NaN
HPT_MOUSE	NaN
MTX2_MOUSE	NaN
ERF3A_MOUSE	29.7148
IPO5_MOUSE	NaN
CP2DQ_MOUSE	NaN
GCSP_MOUSE	NaN
EIF3I_MOUSE	NaN
THTM_MOUSE	NaN
DECR_MOUSE	1.769
CAD17_MOUSE	NaN
COPD_MOUSE	NaN
AOXA_MOUSE	NaN
SCOT1_MOUSE	11.3784
BAG2_MOUSE	21.3004
ODPX_MOUSE	NaN
MTNB_MOUSE	NaN
PUR9_MOUSE	NaN
CP2AC_MOUSE	1.7249
RL35_MOUSE	NaN
HEMO_MOUSE	11.0924
PP1A_MOUSE	NaN
QCR10_MOUSE	NaN
TMEDA_MOUSE	0.7692
HPRT_MOUSE	NaN
GSTO1_MOUSE	NaN
RAB7A_MOUSE	NaN
CP237_MOUSE	NaN
PSD13_MOUSE	2.6678
SYK_MOUSE	NaN
ENOA_MOUSE	NaN
HEBP1_MOUSE	NaN
AP2B1_MOUSE	NaN
KPRA_MOUSE	NaN
MCM7_MOUSE	3.3591
IPO7_MOUSE	3.9514
THIOM_MOUSE	0.1666
DPYD_MOUSE	NaN
CERU_MOUSE	NaN
RAB1B_MOUSE	NaN
TCPG_MOUSE	NaN
PNCB_MOUSE	NaN
NDUBA_MOUSE	NaN
ACSL4_MOUSE	1.7563
RPE_MOUSE	1.7829
ACADL_MOUSE	NaN
EPN4_MOUSE	NaN
COF1_MOUSE	NaN
GCSH_MOUSE	-2.3848
DNJB4_MOUSE	NaN
PAPS1_MOUSE	NaN
TCPH_MOUSE	NaN
AT2L1_MOUSE	NaN
RCC2_MOUSE	NaN
EMD_MOUSE	NaN
RAB10_MOUSE	4.8403
VIGLN_MOUSE	NaN
SYAC_MOUSE	NaN
FABPL_MOUSE	NaN
CADH2_MOUSE	NaN
FXR1_MOUSE	NaN
XPO1_MOUSE	NaN
PLAK_MOUSE	NaN
UCHL5_MOUSE	NaN
PUR6_MOUSE	NaN
GSLG1_MOUSE	NaN
NUDT5_MOUSE	NaN
DHTK1_MOUSE	NaN
CP2A5_MOUSE	NaN
RL27A_MOUSE	NaN
M2OM_MOUSE	NaN
PSMD8_MOUSE	3.1452
UMPS_MOUSE	0.9698
NDUB4_MOUSE	3.2995
NDUB7_MOUSE	9.8051
GAS2_MOUSE	1.7483
SRPRB_MOUSE	1.6575
ACL6A_MOUSE	-0.6454
HYEP_MOUSE	NaN
AN32B_MOUSE	NaN
OSBL1_MOUSE	NaN
BID_MOUSE	NaN
GLNA_MOUSE	NaN
AP2A2_MOUSE	12.015
IF4G3_MOUSE	5.273
CP4FE_MOUSE	15.746
A1AT2_MOUSE	NaN
NDKB_MOUSE	NaN
METK1_MOUSE	47.7861
S27A5_MOUSE	NaN
DYHC1_MOUSE	NaN
GPX1_MOUSE	8.2917
GLO2_MOUSE	NaN
RL12_MOUSE	NaN
IMB1_MOUSE	0.1472
CY1_MOUSE	NaN
ACSM5_MOUSE	NaN
PPA6_MOUSE	NaN
ARC1A_MOUSE	NaN
CP7B1_MOUSE	NaN
TCPB_MOUSE	0.7758
PTN6_MOUSE	NaN
PHB2_MOUSE	NaN
ACLY_MOUSE	NaN
CP3AB_MOUSE	-0.4351
C1TC_MOUSE	NaN
GSTP1_MOUSE	2.801
LAMP2_MOUSE	NaN
ATP5J_MOUSE	NaN
ROA0_MOUSE	10.3491
AL3A2_MOUSE	NaN
PSD12_MOUSE	0.2394
DDX5_MOUSE	NaN
ATP8_MOUSE	NaN
FAHD1_MOUSE	NaN
RAB6A_MOUSE	NaN
SGTA_MOUSE	1.7468
NAMPT_MOUSE	NaN
COPB_MOUSE	NaN
NDUAC_MOUSE	NaN
PSB1_MOUSE	NaN
FPPS_MOUSE	NaN
RINI_MOUSE	NaN
PCCB_MOUSE	0.6966
ALDH2_MOUSE	19.1109
PSA5_MOUSE	NaN
SOX_MOUSE	NaN
HGS_MOUSE	0.1178
EIF1_MOUSE	1.4088
ANXA2_MOUSE	NaN
RBM47_MOUSE	-0.953
MDHM_MOUSE	NaN
K2C1_MOUSE	NaN
CPNS1_MOUSE	NaN
RL5_MOUSE	4.6575
CHMP5_MOUSE	7.898
AOFA_MOUSE	NaN
TOM40_MOUSE	NaN
E41L2_MOUSE	NaN
MOES_MOUSE	NaN
AP1G1_MOUSE	47.7861
LRP1_MOUSE	NaN
HNRPC_MOUSE	NaN
SYHC_MOUSE	NaN
1433F_MOUSE	NaN
RS27L_MOUSE	NaN
HMCS2_MOUSE	36.8795
CAZA1_MOUSE	NaN
CAZA2_MOUSE	NaN
PROD_MOUSE	NaN
BGAL_MOUSE	-1.8492
MCEE_MOUSE	1.0205
ABCD3_MOUSE	NaN
PRS8_MOUSE	-3.0855
BIEA_MOUSE	NaN
PPCS_MOUSE	2.621
2AAA_MOUSE	NaN
CLPB_MOUSE	1.3907
CAND1_MOUSE	NaN
ATP5L_MOUSE	NaN
NDUB5_MOUSE	NaN
GPAT1_MOUSE	NaN
THIKA_MOUSE	NaN
TIF1B_MOUSE	-1.8533
NUDC2_MOUSE	NaN
GANAB_MOUSE	NaN
ARP2_MOUSE	NaN
RL14_MOUSE	NaN
RL13_MOUSE	NaN
ALDOB_MOUSE	47.5241
ECHP_MOUSE	NaN
LDHA_MOUSE	NaN
EIF3H_MOUSE	NaN
NADC_MOUSE	NaN
BHMT1_MOUSE	0.0681
IF2P_MOUSE	-1.4885
NDUS7_MOUSE	NaN
SO1B2_MOUSE	NaN
SYIM_MOUSE	NaN
AN32A_MOUSE	13.7746
PGES2_MOUSE	NaN
GPDM_MOUSE	NaN
APOC2_MOUSE	5.2373
PDCD6_MOUSE	1.6701
IF2G_MOUSE	NaN
LTOR1_MOUSE	NaN
EPS15_MOUSE	7.9478
ARGI1_MOUSE	5.939
NDKA_MOUSE	NaN
IST1_MOUSE	2.435
M2GD_MOUSE	NaN
GSHR_MOUSE	NaN
UFD1_MOUSE	NaN
RM22_MOUSE	NaN
SDSL_MOUSE	NaN
GSTT2_MOUSE	NaN
CREL2_MOUSE	NaN
IF2H_MOUSE	NaN
ODB2_MOUSE	NaN
MOT1_MOUSE	NaN
AKAP1_MOUSE	NaN
KLC4_MOUSE	NaN
ARF6_MOUSE	NaN
SC31A_MOUSE	NaN
ALD2_MOUSE	3.0132
IF4B_MOUSE	NaN
CCS_MOUSE	1.6157
VPS25_MOUSE	5.7471
FBX6_MOUSE	2.5076
DDX3X_MOUSE	3.4122
OXSM_MOUSE	31.0652
UGDH_MOUSE	NaN
TRFE_MOUSE	NaN
RHOB_MOUSE	47.7861
RL31_MOUSE	9.3302
DCTN4_MOUSE	0.2137
AGM1_MOUSE	4.043
AHSA1_MOUSE	NaN
NB5R3_MOUSE	NaN
IF1A_MOUSE	NaN
ETFB_MOUSE	NaN
UD16_MOUSE	NaN
CSAD_MOUSE	NaN
K1C18_MOUSE	NaN
RANG_MOUSE	NaN
ODPB_MOUSE	NaN
RAP1B_MOUSE	NaN
GLRX1_MOUSE	NaN
FKBP4_MOUSE	NaN
41_MOUSE	4.5206
MT2_MOUSE	2.1061
THIC_MOUSE	NaN
DHB8_MOUSE	NaN
RL28_MOUSE	NaN
DHC24_MOUSE	NaN
LMAN1_MOUSE	NaN
UBA1_MOUSE	NaN
SQRD_MOUSE	NaN
FTCD_MOUSE	NaN
SC24A_MOUSE	NaN
KINH_MOUSE	NaN
SYYC_MOUSE	NaN
HNRPM_MOUSE	NaN
BODG_MOUSE	NaN
PRDX1_MOUSE	1.6872
ALBU_MOUSE	0.0619
SDF2L_MOUSE	NaN
#total score	3185.28
