#label	score
SEPT2_MOUSE	NaN
PP1R7_MOUSE	NaN
SPYA_MOUSE	NaN
NDUAA_MOUSE	NaN
NUCL_MOUSE	NaN
PSMD1_MOUSE	NaN
PUR9_MOUSE	NaN
PECR_MOUSE	NaN
CP27A_MOUSE	NaN
IF2P_MOUSE	NaN
NDUB3_MOUSE	NaN
ACADL_MOUSE	NaN
CPSM_MOUSE	NaN
SF3B1_MOUSE	NaN
CH60_MOUSE	NaN
NDUS1_MOUSE	NaN
GSTA3_MOUSE	NaN
ISCU_MOUSE	NaN
NUDT5_MOUSE	NaN
DHTK1_MOUSE	NaN
HGS_MOUSE	NaN
DIC_MOUSE	NaN
ECHB_MOUSE	NaN
SC11A_MOUSE	NaN
QCR1_MOUSE	NaN
HPRT_MOUSE	NaN
TCPQ_MOUSE	NaN
IF4A3_MOUSE	NaN
LYAG_MOUSE	NaN
TALDO_MOUSE	NaN
PSD13_MOUSE	NaN
CP2E1_MOUSE	NaN
ECHM_MOUSE	NaN
ICLN_MOUSE	NaN
ATPA_MOUSE	NaN
DCTN2_MOUSE	NaN
H17B6_MOUSE	NaN
ATPB_MOUSE	NaN
PA2G4_MOUSE	NaN
PRDX4_MOUSE	NaN
HCD2_MOUSE	NaN
SAC1_MOUSE	NaN
NDUB8_MOUSE	NaN
MRP2_MOUSE	NaN
AATC_MOUSE	-4.4343
DCXR_MOUSE	NaN
PCY2_MOUSE	NaN
PDIA1_MOUSE	NaN
CASP7_MOUSE	NaN
GSTO1_MOUSE	NaN
P5CS_MOUSE	NaN
CP239_MOUSE	NaN
PRDX3_MOUSE	NaN
EIF3A_MOUSE	NaN
RET4_MOUSE	NaN
PDCD4_MOUSE	NaN
STIP1_MOUSE	NaN
PRDX5_MOUSE	NaN
CPT1A_MOUSE	NaN
PAPS2_MOUSE	NaN
RAB1B_MOUSE	NaN
GCSP_MOUSE	NaN
BAF_MOUSE	NaN
ERG24_MOUSE	NaN
KAD3_MOUSE	NaN
EHD1_MOUSE	NaN
OTUB1_MOUSE	NaN
AL1A7_MOUSE	NaN
DDB1_MOUSE	NaN
PRP19_MOUSE	NaN
FADS2_MOUSE	NaN
FRIH_MOUSE	18.0229
ANXA1_MOUSE	NaN
CNDP2_MOUSE	NaN
SERC_MOUSE	NaN
RS14_MOUSE	NaN
LMNB1_MOUSE	NaN
HEMH_MOUSE	NaN
SYNC_MOUSE	NaN
TXNL1_MOUSE	NaN
DHB4_MOUSE	5.9451
RT18B_MOUSE	NaN
TT39C_MOUSE	NaN
CSK2B_MOUSE	NaN
CFAB_MOUSE	NaN
ERF1_MOUSE	NaN
GRP75_MOUSE	NaN
PSB8_MOUSE	NaN
HA1B_MOUSE	NaN
CADH2_MOUSE	NaN
KINH_MOUSE	NaN
NUD12_MOUSE	NaN
CO3_MOUSE	NaN
VAPA_MOUSE	NaN
XDH_MOUSE	NaN
EHD3_MOUSE	NaN
LGUL_MOUSE	NaN
HS90B_MOUSE	NaN
CDC5L_MOUSE	NaN
CREL2_MOUSE	NaN
ACY1_MOUSE	NaN
K2C8_MOUSE	NaN
NDUA5_MOUSE	NaN
FABPI_MOUSE	NaN
SOAT2_MOUSE	NaN
CSAD_MOUSE	NaN
K1C18_MOUSE	NaN
K2C1_MOUSE	NaN
GPDA_MOUSE	39.2261
SODC_MOUSE	NaN
PUR2_MOUSE	NaN
ATPO_MOUSE	NaN
ATP5J_MOUSE	NaN
IF4A2_MOUSE	22.9889
HRG_MOUSE	NaN
KNG1_MOUSE	NaN
FETUA_MOUSE	NaN
ECHP_MOUSE	NaN
NDUB4_MOUSE	NaN
UMPS_MOUSE	NaN
TFR1_MOUSE	-3.6361
MK01_MOUSE	NaN
SDF2L_MOUSE	NaN
NIT2_MOUSE	NaN
PMM2_MOUSE	NaN
GLGB_MOUSE	NaN
ATG3_MOUSE	NaN
CD166_MOUSE	19.0186
TYPH_MOUSE	NaN
PNCB_MOUSE	NaN
OPLA_MOUSE	NaN
CY1_MOUSE	NaN
ACON_MOUSE	NaN
TWF1_MOUSE	NaN
NDUA6_MOUSE	NaN
SAM50_MOUSE	NaN
TOM22_MOUSE	NaN
PUR8_MOUSE	NaN
DERL1_MOUSE	NaN
NDUB9_MOUSE	NaN
EIF3E_MOUSE	NaN
EIF3H_MOUSE	NaN
DPYS_MOUSE	NaN
1433Z_MOUSE	NaN
SYTC_MOUSE	NaN
TCPE_MOUSE	-8.9196
DHRS4_MOUSE	NaN
PSB5_MOUSE	NaN
DAD1_MOUSE	NaN
DNJC3_MOUSE	NaN
SUCB1_MOUSE	NaN
ITM2B_MOUSE	5.48
DPYL2_MOUSE	NaN
CLUS_MOUSE	NaN
ESTD_MOUSE	NaN
TKT_MOUSE	NaN
OXND1_MOUSE	NaN
HACL1_MOUSE	NaN
ARF4_MOUSE	NaN
PPIF_MOUSE	NaN
PRS10_MOUSE	NaN
VINC_MOUSE	NaN
DHE3_MOUSE	NaN
VDAC2_MOUSE	NaN
NDUS4_MOUSE	NaN
ACOX2_MOUSE	NaN
ODPB_MOUSE	NaN
PSMD6_MOUSE	NaN
DYR_MOUSE	NaN
AP3B1_MOUSE	NaN
MCCB_MOUSE	NaN
ACO12_MOUSE	NaN
NDUS6_MOUSE	NaN
GLRX1_MOUSE	NaN
PDCD6_MOUSE	NaN
QCR7_MOUSE	NaN
AUHM_MOUSE	NaN
SSRA_MOUSE	NaN
DEK_MOUSE	NaN
TPMT_MOUSE	NaN
ELOV2_MOUSE	NaN
PURA1_MOUSE	23.1906
HS90A_MOUSE	-9.5734
AKC1H_MOUSE	NaN
PREP_MOUSE	NaN
LGMN_MOUSE	NaN
PRS4_MOUSE	NaN
ACTN1_MOUSE	NaN
PPM1A_MOUSE	NaN
TIM9_MOUSE	NaN
C1TC_MOUSE	NaN
AHSA1_MOUSE	NaN
PSA6_MOUSE	NaN
SC23A_MOUSE	NaN
L2HDH_MOUSE	NaN
SCFD1_MOUSE	NaN
NMT1_MOUSE	NaN
U5S1_MOUSE	NaN
PUR4_MOUSE	NaN
NDKB_MOUSE	NaN
BLMH_MOUSE	NaN
TXD17_MOUSE	NaN
SRP68_MOUSE	NaN
GALK1_MOUSE	NaN
LIS1_MOUSE	NaN
NT5C_MOUSE	NaN
ADRO_MOUSE	NaN
NHRF1_MOUSE	NaN
PSD12_MOUSE	NaN
DDX5_MOUSE	NaN
PRS8_MOUSE	NaN
RAB10_MOUSE	NaN
MTND_MOUSE	NaN
NAMPT_MOUSE	NaN
ACACA_MOUSE	-9.271
RM22_MOUSE	NaN
DYL2_MOUSE	NaN
DBNL_MOUSE	NaN
ARF5_MOUSE	NaN
SAR1B_MOUSE	NaN
GBLP_MOUSE	NaN
CALX_MOUSE	NaN
HSP74_MOUSE	NaN
PP2AA_MOUSE	-7.6203
NUDC2_MOUSE	NaN
XPO1_MOUSE	NaN
AHSA2_MOUSE	NaN
HINT1_MOUSE	NaN
TRXR1_MOUSE	NaN
TIM13_MOUSE	NaN
SMD3_MOUSE	NaN
QCR10_MOUSE	NaN
NDUS7_MOUSE	NaN
EGFR_MOUSE	-8.4033
CAND1_MOUSE	NaN
PHS_MOUSE	11.9543
IPYR_MOUSE	NaN
SAR1A_MOUSE	NaN
CCAR1_MOUSE	NaN
PH4H_MOUSE	-8.156
ENPL_MOUSE	NaN
STX7_MOUSE	NaN
ARGI1_MOUSE	NaN
ECHD1_MOUSE	NaN
SNX3_MOUSE	NaN
SEC63_MOUSE	NaN
CSN6_MOUSE	NaN
CDC37_MOUSE	NaN
CSN3_MOUSE	NaN
G6PC_MOUSE	NaN
VATE1_MOUSE	11.1572
MDHM_MOUSE	NaN
1433F_MOUSE	NaN
SYRC_MOUSE	NaN
AP2B1_MOUSE	NaN
DYHC1_MOUSE	NaN
PNPO_MOUSE	NaN
GLYC_MOUSE	NaN
G3BP1_MOUSE	NaN
AKAP1_MOUSE	NaN
1433B_MOUSE	NaN
TOM34_MOUSE	NaN
PROF1_MOUSE	NaN
PSB6_MOUSE	NaN
UCHL5_MOUSE	NaN
NB5R3_MOUSE	NaN
CRK_MOUSE	NaN
SOX_MOUSE	NaN
PSD11_MOUSE	NaN
RL19_MOUSE	NaN
ALDOC_MOUSE	NaN
VTNC_MOUSE	NaN
PSMD3_MOUSE	NaN
TTL12_MOUSE	NaN
MYH9_MOUSE	NaN
CUL4A_MOUSE	NaN
LAMP2_MOUSE	NaN
ADT2_MOUSE	NaN
DHI1_MOUSE	NaN
PURA2_MOUSE	NaN
HUTI_MOUSE	NaN
DHPR_MOUSE	NaN
BHMT2_MOUSE	NaN
CAZA2_MOUSE	NaN
ACDSB_MOUSE	NaN
HSP7C_MOUSE	NaN
CLPX_MOUSE	NaN
NUCG_MOUSE	NaN
GDIA_MOUSE	NaN
CMC2_MOUSE	NaN
SURF4_MOUSE	NaN
PSB1_MOUSE	NaN
M2OM_MOUSE	NaN
U2AF1_MOUSE	NaN
PLMN_MOUSE	NaN
TS101_MOUSE	NaN
NDUA2_MOUSE	NaN
CYBP_MOUSE	NaN
UD16_MOUSE	NaN
PEA15_MOUSE	NaN
NDUS2_MOUSE	NaN
ADH4_MOUSE	NaN
VA0D1_MOUSE	NaN
TNPO3_MOUSE	NaN
RFA3_MOUSE	NaN
GSTM2_MOUSE	NaN
PGAM1_MOUSE	NaN
DHDH_MOUSE	NaN
ACAD9_MOUSE	NaN
ODPX_MOUSE	NaN
MTNB_MOUSE	NaN
SYCC_MOUSE	NaN
FADS1_MOUSE	NaN
THIKB_MOUSE	NaN
NEDD8_MOUSE	NaN
MEP50_MOUSE	NaN
AP1B1_MOUSE	NaN
RL30_MOUSE	NaN
VDAC3_MOUSE	NaN
COR1B_MOUSE	NaN
RS18_MOUSE	NaN
MGST1_MOUSE	NaN
RLA1_MOUSE	NaN
ROA0_MOUSE	NaN
RHOA_MOUSE	NaN
FUBP2_MOUSE	NaN
2AAA_MOUSE	NaN
LSM2_MOUSE	NaN
AP2M1_MOUSE	NaN
PSMD2_MOUSE	NaN
CTNB1_MOUSE	NaN
SODM_MOUSE	NaN
THIC_MOUSE	NaN
APT_MOUSE	NaN
SPTB2_MOUSE	NaN
KBL_MOUSE	NaN
RS9_MOUSE	NaN
ARPC2_MOUSE	NaN
VATB2_MOUSE	NaN
SNAA_MOUSE	NaN
TRAP1_MOUSE	NaN
CP2DQ_MOUSE	NaN
ADHX_MOUSE	NaN
SQRD_MOUSE	NaN
PSB4_MOUSE	NaN
CISY_MOUSE	NaN
APOA2_MOUSE	NaN
UBC12_MOUSE	NaN
TIF1B_MOUSE	NaN
CP2A5_MOUSE	NaN
NCPR_MOUSE	NaN
NDUS3_MOUSE	NaN
THIOM_MOUSE	NaN
UFD1_MOUSE	NaN
PRDX2_MOUSE	NaN
WDR1_MOUSE	NaN
CD44_MOUSE	NaN
KAPCB_MOUSE	5.2933
SGTA_MOUSE	NaN
U2AF2_MOUSE	NaN
MK14_MOUSE	NaN
ETFB_MOUSE	NaN
NDRG2_MOUSE	NaN
DJB11_MOUSE	5.0574
BID_MOUSE	NaN
RS5_MOUSE	2.2046
PTN6_MOUSE	NaN
PHB2_MOUSE	NaN
ADH1_MOUSE	12.6462
EIF3G_MOUSE	NaN
GSTM1_MOUSE	23.6615
GSTM7_MOUSE	NaN
GSTM4_MOUSE	NaN
GSTM5_MOUSE	NaN
RL8_MOUSE	NaN
CALR_MOUSE	NaN
GCDH_MOUSE	NaN
SYFA_MOUSE	NaN
KLC4_MOUSE	NaN
PROD_MOUSE	NaN
TPM4_MOUSE	NaN
SYG_MOUSE	NaN
INMT_MOUSE	NaN
RS11_MOUSE	NaN
GLU2B_MOUSE	NaN
PPP5_MOUSE	NaN
ATPD_MOUSE	NaN
CP2CT_MOUSE	NaN
RAB8A_MOUSE	NaN
CP2F2_MOUSE	NaN
APOC2_MOUSE	NaN
APOE_MOUSE	NaN
AP2A2_MOUSE	NaN
TIM44_MOUSE	NaN
GNMT_MOUSE	NaN
YKT6_MOUSE	NaN
XPO2_MOUSE	NaN
CLPP_MOUSE	NaN
PON1_MOUSE	NaN
SMD1_MOUSE	-2.655
NDUAB_MOUSE	NaN
SF3A1_MOUSE	NaN
BIEA_MOUSE	NaN
EMD_MOUSE	NaN
UBA1_MOUSE	NaN
CLPB_MOUSE	NaN
CPNS1_MOUSE	NaN
PABP1_MOUSE	NaN
COASY_MOUSE	NaN
MCA3_MOUSE	NaN
GSTT1_MOUSE	NaN
PLAK_MOUSE	NaN
ITA3_MOUSE	NaN
AFG31_MOUSE	NaN
TBB6_MOUSE	NaN
CP51A_MOUSE	5.1401
RM10_MOUSE	NaN
PSA_MOUSE	NaN
IMB1_MOUSE	NaN
TCPG_MOUSE	NaN
SYHC_MOUSE	NaN
SYYC_MOUSE	NaN
FTCD_MOUSE	NaN
PDIP2_MOUSE	NaN
AOXA_MOUSE	NaN
DDX3X_MOUSE	NaN
RL13_MOUSE	NaN
RAB5B_MOUSE	NaN
3HAO_MOUSE	NaN
RADI_MOUSE	NaN
MCM7_MOUSE	NaN
ODB2_MOUSE	NaN
COMT_MOUSE	NaN
DHSD_MOUSE	NaN
ARP2_MOUSE	NaN
COX5A_MOUSE	NaN
APOH_MOUSE	NaN
GNAI3_MOUSE	NaN
#total score	678.655
